-6.567968090630829092e-01,-6.891078750435589706e-01,-6.424010872490466539e-01,9.058743194530663456e-02,-1.337126014459555645e-01,-5.297012788696685570e-01,-4.020578477259145744e-03,-4.473570876129204787e-01,6.276184939404890750e-01,-4.445392057108434325e-01,-3.782236037150216168e-01,-3.196760934500587070e-01,-4.652832088079854322e-02,-6.087752774996612048e-01,-3.909060950840953508e-02,3.228547949473700718e-02,-1.763283256505722707e-01,-5.233642209444152593e-01,-1.995437157081976776e-01,-5.218914392269473346e-02,-3.370540130279304769e-01,1.089808859759495263e+00,-1.112107585461271642e+00,1.657548964763742860e-01,-2.544094483209675683e-01,-5.360763782593114257e-01,3.764047201502110918e-01,-2.137713590327915136e-01,2.458165990768619233e-02,-1.029614265455446598e-01,6.456830135170413820e-01,7.049267892758632748e-01,1.031118412102829618e+00,-8.798382909305707544e-01,1.085138218863774678e-01,-7.401923061411684879e-01,-4.973209703967429451e-01,-9.195088979574205235e-01,1.420897677540787218e-01,-8.515133232466948199e-01,-4.504398292666321746e-01,-5.415333559615558290e-01,1.792406168234901842e-01,5.250676326329860588e-01,-2.651959310185943441e-01,2.081392707418042998e-01,4.483828967290607315e-01,-7.949319369974587601e-02,-7.490430256899937023e-01,-4.697318101732722018e-01,8.865516022474791979e-01,-4.900447601966683719e-01,2.054969261725045071e-01,9.927451078392067751e-01,2.045419700132388996e-01,1.670486892085386865e-01,-1.610808472366923594e-01,-2.330696629627912186e-01,3.247132058521728371e-01,6.062306203737471977e-01,3.243737727894708267e-01,-5.661629294351596675e-01,-5.878989008634907115e-02,5.976654004852395285e-01,1.064169319582083939e-01,1.844333790184158120e-02,2.608526306526282590e-01,2.501119741792906526e-01,-1.531275020193925973e-01,6.286695191729090026e-02,6.220856160138732438e-01,-4.504521528112887530e-01,-2.302407116029396850e-01,3.262288358885929163e-01,1.240123079416152407e+00,-9.426910712289976457e-01,-5.165348171139947514e-02,-5.295103519076437282e-01,-8.508642614906717361e-01,-5.533910461967538330e-01,-7.922651336587599458e-01,7.698515122849539649e-01,-3.304082485063203345e-01,6.916706640487438884e-01,-1.304457436323454983e-02,-4.894773535436927059e-01,2.353888796141984652e-01,2.388895021569290011e-01
-7.335039352445521521e-01,9.963837968516164878e-02,1.120952802332549458e+00,4.154443011835955990e-01,-2.101322088680650513e-01,-5.954703040605935360e-01,2.857953745075240692e-01,-3.000340561084774982e-01,-6.726402401969030498e-01,1.114310852598336288e+00,-3.732374986117310556e-01,-3.530612055883923517e-02,2.437975052018374889e-01,2.215832825608951839e-01,-1.075822122958160154e+00,3.382000537560554410e-01,2.629814380034266492e-03,-1.273167273302655556e-01,-8.187980248032385999e-01,2.027411123690078254e-01,6.807839752002499134e-01,-9.171753209452460087e-01,2.097988022532611962e-01,8.945060275816864304e-02,-6.260550963260387292e-01,-4.269045080371134393e-01,-3.597366679388251665e-02,3.823308352492041373e-01,-6.325897243793993097e-01,-1.836675743083279744e-02,-6.956194997853191175e-01,-1.370055466056639693e-01,-4.131607476639994614e-01,3.559941604225640432e-01,1.684114259631585078e-02,1.761480203596560989e-01,4.042319031366994192e-02,3.116473554572480320e-01,3.374910115297885538e-01,-1.669335365499435009e-01,-4.946222361629145636e-01,-2.177331215374319062e-01,8.031336989912374325e-01,1.705626685061165937e-01,-1.979122979875278521e-01,1.072550175417371410e+00,-6.060004898021351671e-01,-9.418828472647208239e-01,-8.192409198364075662e-02,-6.159985666036597030e-01,-8.253362244571355033e-01,8.821135061262497246e-01,5.850820894268098371e-01,-9.957089545638176942e-01,6.482836716089230844e-01,-1.580219448416107508e-01,8.556715799678146772e-02,3.441407433774542612e-01,6.078529243284106487e-01,1.856876724671374934e-01,-1.740894747613247473e-01,2.990708637332806785e-01,5.111640630735441171e-01,-1.719966890543584426e-01,-3.671662070979732073e-01,-1.636467699259690767e-01,8.492059909729505751e-01,-2.409191052245749920e-01,2.800283114916917171e-01,7.622853566045579843e-01,-2.375879255715321048e-01,-3.157967874714649459e-01,5.837248159148012983e-01,-1.404241956637537481e-01,2.996515595856563130e-01,5.644712137025663656e-01,8.182421414994751896e-02,1.563605241626923881e-01,-6.072399602419795150e-02,9.912371214290475185e-01,-1.732532747001929718e-01,-4.380355814640166101e-01,-7.346639018144973665e-01,-2.366611889001825064e-01,-7.248970839654415854e-02,3.402627199970789662e-01,-3.436678712602225794e-01,-3.665067711635987546e-01
-3.606828404410609701e-01,-4.012376526940666932e-01,-1.402352411346326766e-01,6.977662300313568489e-01,6.821675186862380391e-01,-4.749041305834927895e-01,3.268892606678509560e-01,-2.759430019641272991e-01,-4.871689774392884420e-01,-5.512893609735853850e-01,-3.627658754063933233e-01,1.182236429200783923e-01,9.699224481542170206e-01,1.244450533690880240e-01,2.896489860644866354e-01,2.240687021292102621e-01,1.507798828378733580e-01,-6.514767587641959699e-03,2.782033114120778181e-02,-4.638630112883869727e-01,4.087724964905383729e-01,-4.024297579039348705e-01,-3.762734261999673979e-01,1.369305444570605990e-01,-3.216102718819275480e-02,2.172671968046055446e-02,1.386112676734561622e-01,1.638273912373441055e-01,-1.714995431426279832e-02,-5.708810106262602879e-01,-7.730672387586181582e-01,-2.834796245948335014e-01,-2.279081318530862543e-01,1.183246861482625256e-01,-7.006850217133045455e-02,8.382861653677504965e-02,1.465163956142380375e+00,-1.029170810866099767e-01,-8.073271610058319059e-01,3.362487063216611505e-01,7.570099642299660259e-01,4.051702513944595296e-02,9.839237889097839085e-02,-2.980679173235373236e-01,4.768869673371049778e-02,6.183238500891818923e-01,9.952940681516107835e-02,-8.563816577079130798e-01,1.134003139143236361e+00,3.292189480062661100e-01,5.740633470815422745e-01,5.116787759690697435e-01,8.106725173548507968e-01,-2.470933322346626770e-01,3.639844632075689979e-01,-2.771776383869993254e-01,5.479687552624781244e-01,8.408721239630928893e-03,-6.928686151905183443e-02,4.517969793394733258e-01,7.256646631129867742e-02,-5.390447309495950412e-01,4.207432854176216819e-01,1.037012025802272475e-01,1.824228874290515223e-01,-2.275682801706238878e-01,-8.864336867744415649e-01,1.356022351214397625e-01,3.017553040416802168e-01,6.361331388841608980e-01,7.225014428158902380e-01,5.013088317062466270e-01,4.399198281439974934e-01,-9.240976010675217012e-02,6.008499982269388529e-01,-3.638328384453982656e-01,-1.867761779299896840e-01,-2.897670129240219605e-01,2.080366386253447789e-02,6.003253583707072322e-02,5.272605549573015082e-01,2.238470310701684007e-01,1.763152752340456930e-01,3.883692667410700849e-01,4.537979194652113080e-01,-6.813008159740219054e-03,9.656540824958860514e-02,3.053809953632586338e-01
5.069111948192519534e-01,5.061463040629468058e-01,2.762388862635347872e-02,-2.319661287624203705e-01,2.192589073596742932e-01,4.080409811024192090e-01,-7.967233547085247336e-01,2.637462124359346016e-01,4.702462517399164654e-01,-2.660685035284372502e-01,-1.716670693723871266e-01,-2.929552725836063742e-01,-3.070250847124409987e-01,3.508864653144080914e-01,-4.058930308532092135e-01,-2.757702700087991676e-01,-6.880811603893562944e-01,3.096038335671353892e-01,1.223223639944657770e-01,-7.249976654157740397e-01,6.480725048084498008e-01,2.094090262260245028e-01,-2.236471503739419497e-01,2.602987494569050098e-01,-7.389391821510568614e-02,4.268794402867193694e-01,2.284329470020250719e-02,4.010714058275193783e-01,-6.204031668406154720e-01,-3.913173906010071201e-01,5.924963532703152874e-02,-1.661246994447029002e-01,-5.839621809816554210e-01,5.147597708227945601e-01,-1.440189979133397469e-01,3.789598319006163840e-01,3.726111113483765447e-01,-3.428522450225784390e-01,9.450484449308377277e-01,-9.871097454039894081e-02,-2.166272056133339285e-01,-1.208365779042354926e-01,3.746344668370454323e-01,2.724887901304609561e-01,1.431794497596825810e-01,-9.670439759684984482e-01,-2.158054495186153832e-01,-4.931065025435688032e-01,2.042126248735375293e-01,-6.113373297410470419e-01,-5.807837616166411365e-01,4.271378130917392046e-01,-3.615503488996001380e-01,7.721716658005161049e-01,-1.334120896456581218e-01,6.652050131177726922e-01,-3.668047956975209467e-01,-4.802984731267488372e-01,-5.898156709178719037e-01,-4.132172244352486645e-01,-3.076077477290893314e-01,4.907782314992188977e-01,-2.125391623499215954e-01,-9.010714659283592942e-01,-3.458854592861333732e-02,2.730528253563324070e-01,-2.989858748342021366e-01,7.221237457417879757e-02,-3.033387764205850989e-01,-6.213491434773394939e-01,-3.958284362152192926e-01,6.174796646728375471e-01,-6.134158125434466813e-01,-4.424224541034018632e-01,-4.640830223926730724e-01,4.056588486894011636e-01,6.964678093367439038e-01,-3.887591093373651829e-01,3.985312087816321180e-01,3.383197186233907194e-01,3.573171455185598089e-01,2.094093165754738750e-01,1.403697079017306171e-01,-5.761806058807066311e-01,-9.339689393030570219e-01,5.713204234990361119e-01,-6.732891797094935349e-01,-2.648352414589475456e-01
-6.006557591699771687e-02,-5.985458395992843128e-01,-4.078703455068052319e-01,7.439515679781892876e-01,3.382053310465938378e-01,-9.005662121149273780e-01,6.723522952416850496e-01,4.349283702533733309e-01,3.522169514168862481e-01,-2.266666754078127399e-01,6.743075715158787231e-01,5.342760279170822857e-01,-3.103200299004446258e-02,3.491621305880041604e-01,1.240673964916258303e-02,-2.394215477641762832e-02,-2.703697544193022217e-01,-6.059772474939525977e-02,7.436236515131996461e-01,7.426647949796723325e-02,-1.918626118844622419e-01,4.900692505322973291e-01,3.260761800852775560e-01,-2.787576223640699236e-01,5.093757281873034781e-01,2.717512595748242110e-01,2.579258928875091672e-01,-8.769289081976652245e-01,9.855007739769995334e-01,2.217790507520734922e-01,1.972828844031985773e-01,-5.612060736054400589e-01,1.532582424585549496e+00,1.182613801393301439e-01,2.813056992122407729e-02,5.318823317249198324e-01,2.711803732952044466e-01,-8.690563258575436656e-01,1.686886856343879360e-01,2.113097738525565317e-01,3.205055632186857850e-01,-1.512365597724996298e-02,6.914509282688076075e-01,-8.164127865510711901e-01,4.008718452160804913e-01,-5.120875191622313860e-01,6.234673264199487308e-01,-3.870032406771568012e-01,8.902541890174756611e-01,2.816149153458320509e-01,8.824719980232547112e-01,3.755878487239812380e-02,6.332256714334076886e-01,2.725079553691147627e-01,1.070472173528657533e+00,-2.566820673716217471e-01,3.424162867688062550e-01,-1.101260562902808410e-01,3.307121144371276689e-01,2.241171059620009065e-01,-1.226016070709210481e-01,2.865322921504523390e-01,5.422621697828755583e-01,3.510018321111836870e-01,3.402586617610882658e-01,-5.054922404573574529e-02,6.700896323100991037e-01,4.573835053705747888e-02,-2.078105884221909117e-01,8.464145408062861975e-02,-7.035717543733153168e-01,4.877959680155086186e-01,-6.286653600861444313e-02,9.223719110973982449e-01,1.761091283249718586e-01,1.088691328310246037e-01,-1.268778294443414778e-01,-5.478892077077947009e-01,-1.836606745954285358e-01,3.200970003757263038e-01,-5.944577883752556469e-01,-2.178762954368925475e-01,-5.033287789471403428e-01,7.897392307919580690e-01,1.243873728073412899e+00,-2.873057728274091560e-01,-6.583979989870020200e-01,5.189285685788693758e-01
-1.334402081656270167e-01,-4.998782947395928877e-01,3.677761390592592661e-01,5.537784043415866497e-01,-7.610655907650996088e-01,4.830604485133674908e-01,7.685171837513165016e-01,-4.511164852784246837e-02,1.122694849284583407e+00,-1.340893941276494639e+00,2.990778765618339330e-01,2.595623827892933333e-01,6.250163084707374694e-02,4.195600835135067097e-01,2.502898240750414671e-01,9.626677447965432954e-02,1.568039088352242705e-01,-8.672729052093235136e-02,2.014529596523692567e-02,4.829312426244714573e-01,3.168862432247208927e-02,2.433279541607672458e-01,-6.098196165704307115e-01,-6.473903525090931588e-01,2.474069327605904478e-01,3.257217452222024301e-01,1.394037748174591362e-01,4.021536864866825239e-02,-2.896093098933366639e-01,-2.612021612353348510e-01,-2.118615862065144628e-01,-1.088691169149375471e+00,-3.703975734483547777e-01,-9.957621587568867838e-01,-5.034844445353324760e-01,-3.414549448407653842e-01,-1.182496701863704702e+00,2.310540320984949270e-01,-1.157785727701549305e+00,-1.289646501882403887e-02,-7.529942242481376669e-01,8.875804280178929695e-02,5.642700770839843560e-01,-1.147133474658881935e+00,2.459312814194814234e-01,-1.009219457423258914e+00,7.011739371800225218e-01,4.078299623758229742e-01,3.441732822685657500e-01,6.390594633898344368e-01,8.401901206945465717e-01,-2.594285605455001198e-01,-7.142871255577297740e-01,5.641085500227993599e-01,2.910116556790064979e-01,1.291556826489054233e-01,-5.506877755427027621e-01,-5.617774165641510331e-01,2.936564790467457442e-01,-3.012316249607005503e-01,-6.204806418126488365e-01,-8.305789555108570310e-01,-6.460239346541891692e-01,-1.061799718628057887e+00,-2.059349699251293020e-01,-1.121993387865758973e-01,3.880151894982509786e-01,1.090247958427860014e-01,2.973501879774514411e-01,5.407956043697065285e-01,-5.934597668222076905e-01,9.539454940863371091e-01,-2.655589814228751511e-01,-8.650626345702905340e-03,1.392806325286515268e-01,3.921933300042754200e-01,-6.176447174149281294e-02,-1.450108774438511328e-01,-2.660016185244126752e-02,7.084130227345319941e-02,3.920792874012166140e-01,5.509352828081707232e-01,6.567449547487121120e-02,4.077930819266886719e-01,-1.250697591929463837e-01,-5.812559902620688668e-01,-5.156041055941566580e-03,8.269002980176213269e-01
9.943776906938290860e-01,3.158570598523638973e-01,1.738520968904133102e-01,4.910452081631026533e-01,5.575750430876923458e-01,2.640321564711939004e-02,-8.850257430143954052e-01,5.002850790338178033e-01,-8.740212021412156751e-02,-3.258420440578332217e-02,4.076040646796211253e-01,4.253309036622704986e-01,7.212301979113983075e-02,2.949853811333796871e-01,2.791192974167714946e-01,1.527762478705339544e-01,2.722619819365471594e-01,3.079546014149057154e-01,-4.127285075809290077e-02,4.811703293095486722e-01,-1.038629386227114676e-01,4.401837352651121749e-01,-7.872520765428885070e-02,2.087816118629273396e-02,3.999161538995535947e-01,5.386960116416649180e-01,-5.573012531562966387e-01,1.020541876220320832e-01,4.085945290932134766e-01,-3.080201095658002819e-01,5.035470075802359613e-01,5.352864207511760508e-01,1.698554023137822944e-01,-3.984118007188827693e-01,3.932592404534174246e-01,-1.127024419808409172e+00,-3.958874377685657753e-01,4.946967014193771051e-01,8.771164320311748419e-01,-1.019006084134341759e-02,5.175057524319159885e-01,-5.751816445347575357e-02,4.728126691457242708e-02,1.522217073667570808e-01,8.964719476669646969e-02,-2.427545022738673841e-01,3.161771862379719744e-01,1.085975909606845757e+00,-6.260624327050768878e-01,5.385196076333518267e-01,-4.369243179217422446e-01,-8.394521101038564248e-02,-1.726688814021659912e-01,6.145223903764361895e-01,7.458914281384688705e-01,-5.636206732035813072e-02,5.528911792013018189e-01,4.235854120457140798e-02,8.140414941743829846e-01,-9.052539693170612578e-01,5.595588699441400582e-01,-6.539851208912461633e-01,2.509921714038503282e-01,-3.706119112182360564e-01,-3.205641541506559777e-01,1.856837384862076168e-01,6.769820056398422325e-01,7.861076888954035558e-02,-6.246594300568708569e-01,-1.058436772843280582e-01,-6.189062218931651316e-01,1.807610299802700216e-01,5.805527521837041682e-01,-2.504538291420274065e-01,5.426209514202657430e-02,-2.139162837894115210e-02,-1.002536753427291316e+00,-4.743895768697015125e-01,-6.338189481404120640e-01,-7.348099108736797502e-01,-2.494362628567133033e-01,-7.248181043632337395e-02,-6.315085725306444075e-01,-2.548185466601531890e-01,-2.813440104490502192e-01,-4.954559977064904724e-02,-4.572487819116320407e-01,5.269314939503717543e-01
-2.073865057917619326e-01,-2.403812358092542734e-01,-4.297903798407474996e-02,-2.728737161063653494e-01,-6.739348421128896760e-01,-4.053315142598736820e-01,-3.283276085021186730e-01,-6.485748769224908283e-01,-4.774474297510884480e-01,-1.309470187258534368e+00,-5.887487122149113183e-01,-6.253724566979032007e-01,-8.833635949450532321e-01,-7.985194337531980047e-01,-4.967813056869070376e-01,-4.741002813828075202e-01,-1.015102759758904405e+00,-5.621934195434550793e-03,-5.260310165019399520e-01,3.848313239621712345e-01,-2.804512330157950956e-02,-7.655579430855221634e-01,-1.403930504069735019e-01,-1.470355986345330684e-02,-2.835137790676756087e-02,-2.041632368512588946e-01,-5.912953834064428316e-01,3.070647183602565611e-01,-3.502947341486278288e-01,6.226936497336092030e-02,-1.759388254650299521e-01,3.460422767012084067e-01,-8.224570662848381675e-01,-1.473453803551370012e-01,-4.068144029708398168e-01,-6.652765224287734980e-02,-4.857837264010755329e-01,-2.356306870119580232e-01,7.295636553351311782e-02,3.406428779372094318e-01,7.533917236227109793e-02,-6.290849685463492102e-01,-3.857780522407828760e-01,-1.334510604103248191e-02,-7.478216865837046257e-01,-6.065342832726415834e-01,1.051542973250754187e-01,-2.355859674333589115e-01,2.881146570824129616e-01,-9.988652210949429400e-02,-4.781309337386466796e-01,5.283678921632141146e-01,-7.778515297406600471e-02,4.614923866518448325e-01,-1.512395856783258774e-01,6.803007505656396559e-01,-2.226466464543646884e-01,4.687050095960120233e-01,2.580730691380008768e-01,2.474999880846155131e-01,-8.407518916355841143e-02,-9.771837999108873296e-01,-1.220395426094233182e-01,2.364560413791805815e-01,-5.436110038614125894e-01,1.193682169016853367e-01,-9.070429427883162574e-03,-6.071895412323055075e-01,-2.763388891156473570e-01,-1.876897180778017982e-01,5.098615718164241084e-01,-1.265320542468688358e-01,-4.795221692119250867e-01,-6.137292873750836986e-01,-2.435794647329449780e-01,2.057783152520450132e-01,4.430139224892963301e-01,-3.347875956067709047e-01,1.773436109109835790e-01,2.289674266717509066e-01,-2.163473680092298582e-02,4.222178080284933466e-01,-4.821169533705612492e-02,-1.436803942577871140e-01,-2.150158862298137963e-01,-3.950449540362024337e-01,-9.871404460258310642e-01,-7.123493933062537142e-02
-7.176701574189602029e-02,-2.944990565703227148e-01,1.535059763401240562e-01,5.212098698450482459e-01,-3.904973589506495202e-01,-7.649572510244878609e-01,8.141474273683312335e-01,4.198511734727412570e-01,8.091277941784336125e-01,-4.612194785137888609e-01,-7.702780969873464223e-02,1.251462671579814667e-01,9.924502882005934445e-01,2.935081939787805849e-01,-2.110449232284249133e-01,5.006922754171445611e-01,5.186388805801072088e-01,4.731383013092404499e-01,-9.361340147208820073e-02,1.972782347644252976e-01,7.349514378983856844e-01,-2.231971847640182999e-03,-4.073439980848021502e-01,-4.855979217002043269e-01,3.613305717646628779e-01,-3.130897244311731109e-01,1.488144325282260150e+00,-3.994829699841473403e-01,-1.602520065732148113e-01,-4.969941383024327475e-02,-2.595796887413527876e-01,-5.594242611851966140e-01,3.827764526681766144e-01,-7.662457298756725210e-01,-2.147333351415508518e-01,5.791416474837580985e-02,-1.187902330218553737e-01,-1.065215919031096359e+00,-4.173000882005283296e-01,5.504848922483577267e-01,2.620451055083918845e-01,1.537160568898652824e-01,4.292066190342919141e-01,-5.691883624347118253e-01,2.501975844437259178e-01,4.852111141625181090e-01,4.144931458379033651e-01,1.175228416402081255e-02,6.938390389461569496e-01,-4.761452938113040489e-01,5.519095791923930294e-01,-8.755006130544637499e-02,2.107457848536897216e-01,-4.899095452002937279e-01,2.964888628320253572e-01,-2.219549117692900808e-01,-2.346107978803999849e-01,1.625059034412962844e-01,7.666211193011102099e-01,-3.941693749143974218e-02,4.161348118550328712e-01,2.097155845385997031e-01,3.080085237017465283e-01,5.413055243916355952e-01,4.967018053529422827e-01,-3.858524281463096006e-01,-4.681480252336529535e-01,2.277935431810641786e-01,7.176927610754356701e-01,7.410605992919679919e-01,-5.064007305674895765e-01,4.284591487975095148e-01,1.145804784549667499e+00,1.107284958107126016e+00,-4.859404247110440944e-01,4.863265939649247249e-01,-1.642125790168674493e-01,-2.069027042997148569e-01,-2.008730163022580950e-01,1.046961367539672061e+00,-4.546295022489400539e-01,-1.013892519369076872e+00,-8.917909514321332720e-01,-1.360975003531337824e-01,1.222927724133688887e+00,-1.442099151168695359e-01,3.404023726215663626e-01,-9.392029464347631529e-02
-6.874224352796728388e-01,-8.553824709884647048e-02,6.284068479498451376e-01,4.481748201881717297e-01,8.636439940503319868e-01,-4.697196718179859343e-02,3.419048789907107033e-01,-6.934506728266797149e-01,-1.940697934630989663e-01,-2.526931528023478868e-01,-4.877479596194895795e-01,6.114329077222769859e-01,2.612376005911921095e-01,-8.773436697670770890e-02,1.620488414019184420e-01,9.760729478091259015e-01,7.086961528763311424e-01,3.422366042104263428e-01,-3.289013443224880762e-01,6.333645485336774072e-01,8.616143608640033924e-02,-5.694401094921068378e-03,3.077732717193277234e-01,2.792339392550278743e-01,7.078501068414490283e-02,-2.180952663586443740e-01,1.689647962103680082e-02,6.511187981889124954e-01,-5.059398795938391258e-01,-1.721293568466832763e-02,3.725087423810882203e-01,2.573347258533685844e-01,-6.606943560297452445e-01,-3.388170564381975391e-01,-1.079207240832671111e-01,-1.122588731639247772e+00,-4.775852992983614653e-01,-1.184060625671459061e-02,-2.135510195622941920e-01,2.309004496889050795e-01,-3.786161137484125305e-01,2.200314516760914219e-01,-4.640464857829051937e-02,7.604572177839722391e-01,2.373328003893419580e-01,1.530848831758293005e-01,-3.521909289720578928e-01,4.218650422481290407e-01,4.689966535286521077e-01,5.940025697304895935e-01,8.826296807733173544e-02,2.265807855939684645e-01,8.122225657603040494e-01,5.570515264419834134e-01,3.576172630829062560e-01,-1.527143884513159884e-03,1.955022201978297569e-01,1.624999440960646635e-01,-7.417260343694570546e-01,3.833418042552340088e-01,4.063761698461855199e-01,4.996312684509845448e-01,-9.270209365419546099e-01,2.902181684164412689e-01,-4.694937500010818998e-01,-1.612712153815825944e-01,3.717245391207230770e-02,-4.623043358229613764e-01,-1.522762234867433562e-01,8.229545179434269997e-01,7.432963382703162702e-01,-6.581495932530200266e-01,7.117447229961652022e-01,5.816672724385714144e-01,-3.046504554498023765e-02,8.539245817205923794e-01,-3.260440067411191634e-01,1.297321487617498770e-01,2.716511299629703006e-03,6.491207453432961128e-01,1.259956723867676542e+00,1.142805962059247893e+00,1.036769340302004849e+00,1.826077145723941364e-01,-4.561687649008850376e-01,-5.273983793921884627e-02,-2.276406743576103731e-01,2.008925249605992558e-01
