-4.577616920013347079e-01,-2.699480465065562385e-01,-7.559783044486192982e-02,2.249951506004059798e-01,-2.247618280262134727e-01,-1.098714958316964196e+00,5.938526793004380577e-01,5.859540974862791074e-02,1.651411070094483957e-01,1.267212223066012389e-01,-1.709364343838516709e-01,-1.441592771009134188e-01,1.883392859076553627e-01,1.975925658638550964e-01,-3.297804534204692994e-01,3.391766163955150515e-01,-1.399880502015794503e-01,1.869449084283545393e-01,7.191846118079947558e-01,-5.642415616208846796e-01,6.584125181469976940e-02,-4.135251496312473130e-01,4.834525020989373090e-01,3.010723330834437217e-01,-1.598370273169056333e-01,-1.918301591722950533e-02,8.325404141407078962e-01,-9.599512324749263914e-02,4.243753040034084403e-04,2.084317083576977050e-02,-4.081935457198375139e-01,-2.773920913850415060e-01,-8.536056587854454203e-02,1.089585097421778281e-01,-3.845922908043379329e-01,6.407041390322680829e-01,6.060380029861496265e-01,1.436855724490439246e-01,-3.040720919056824068e-01,1.273527454234335832e-01,5.632134658925248838e-02,5.536351118604609933e-02,3.282257027840377456e-02,-3.032803397845603710e-01,7.393530418837596097e-02,2.615127293149240861e-01,-3.150446334079696348e-02,2.765917557959312115e-02,-2.488258236918083066e-01,1.566410923944658862e-01,-2.050154474295136919e-01,4.747553459268687992e-01,4.465890862185616927e-01,-4.001921682494303245e-01,-8.660991941003993722e-01,-7.737043255021738286e-01,6.893258180791892453e-01,-3.392651726153058100e-01,-3.052426015605428367e-01,-2.259426653619193981e-01,3.585802258790737329e-01,-5.230884790567131848e-01,-2.648374907349089757e-01,-7.511281633937079774e-03,4.971586105385125132e-01,8.465960188858014102e-02,1.186266853328053344e-01,7.386082758071532695e-01,5.890211092601781162e-02,-1.451459591523792669e-01,1.981402023323177441e-01,2.743995841050433371e-01,2.183489280106059027e-01,3.273090389334405437e-01,3.442271478747174762e-01,-4.242537151749710689e-01,1.851759964412686699e-01,-2.432811112154263933e-01,9.600213049463200699e-02,-5.990546537696268825e-02,-4.382772929977026832e-01,-4.378825237450860719e-01
-5.924130158328000384e-01,2.753326117804114626e-01,1.736212249808532782e-01,-2.665336747725169375e-01,-2.489055279728340231e-01,-1.214691035787853757e-01,5.952674809768605801e-02,-2.729935043162469710e-01,2.466436217661650554e-01,8.491168658633276023e-02,-2.975895820022105287e-01,1.773247343615094035e-02,2.635265076003002194e-01,-2.357840157399316294e-01,-2.034370632769561538e-01,8.073821132223019115e-01,-1.094914980102101726e-01,-3.888621898451180003e-01,3.296836310047310259e-01,1.051827045124753973e-01,4.150314441357943473e-01,1.115285086902859796e-02,5.674072400298680874e-01,1.312645338110073889e-01,-5.256938454673433514e-02,2.602587269287052751e-01,7.602854212095659925e-01,-3.613655147281597535e-01,3.068607861933040359e-01,2.016735002000237878e-02,-6.586963838148236772e-02,1.147509772463855687e-01,-3.266557263442859127e-01,4.699589207282816594e-01,-7.590232308718541931e-01,5.323253333297187639e-01,7.073107920218332789e-02,9.180499949056334374e-01,4.178277703649208030e-02,-1.418744741130194553e-01,2.758087649288868959e-01,-4.236045780945632555e-01,6.249398214440761157e-01,1.958374115422212569e-01,3.294694229003122254e-01,-9.068215318852773654e-02,9.421054332459610769e-02,5.571857136494923202e-01,-3.820588867334970828e-01,2.199650520036247892e-01,-2.518951448055261610e-01,4.609498004297092888e-01,4.367293283081426919e-02,2.745311823185281885e-01,-4.351669496015343475e-01,-7.087697017432906810e-01,-4.513709982764669282e-01,-7.229992170415289188e-01,-4.435785398555303627e-01,-1.365815386501678386e-01,9.806491211098901373e-02,-2.680545162925871971e-01,5.501126700143345039e-01,-5.377498973557836015e-01,-1.718782602815613902e-01,2.586661792607792831e-01,7.008663433562368761e-01,-6.157880065833643696e-02,5.544308594077583807e-01,3.085233826441148228e-02,1.840656817580063331e-01,-3.556742373401546864e-01,6.603063790723438797e-02,-2.798122949412226168e-01,-4.311769392033241166e-01,5.065867428935965089e-01,-8.007498633907280880e-03,-5.818424240884331189e-01,1.180210175775791431e-01,-1.550491142590834301e-02,-1.167280368289746129e+00,-3.502963584445014655e-01
1.820703724651690338e-03,1.949111704420378455e-01,-2.993930938521055171e-02,7.863010198120667579e-03,-4.738891978696822133e-02,5.913430351668660934e-02,-3.019537271627562025e-01,-9.667452968516015988e-02,4.874471266408220843e-02,8.014309751315273900e-02,2.288793591346940381e-01,-8.588900443339317348e-02,-3.350246498637655668e-01,6.011527207825300562e-02,-4.407094149942120120e-01,2.275945171826551372e-01,-5.532140660703141477e-02,-7.434647793613816114e-03,5.841373738639506902e-02,-8.178264042232838427e-02,-1.357170448466412660e-01,-2.243704808887776736e-01,1.350201763318395753e-01,2.146768069503110499e-01,-5.685253000261545481e-02,-5.391200665692372912e-02,-7.567106148469275595e-02,-4.075182539996376196e-02,-3.213391104778350049e-02,-9.920513623146406945e-02,1.044577912954085946e-01,1.452118874761446077e-01,-2.316386410514594540e-01,-3.976082059015418890e-01,-3.210948422950166137e-01,6.451862548347664372e-01,3.180428529628607226e-01,4.620622638181688946e-01,1.225196066505203629e-01,1.086769251104991313e-01,-1.532134656709675108e-02,-9.818028917315922699e-02,-5.001090478276617457e-01,-4.482045314739092901e-03,1.476469353900695392e-01,-6.921946375648507788e-02,1.898908007785894414e-01,-5.550768025201465589e-02,2.112125069540642663e-01,1.867689873965383551e-01,3.357942388136501283e-02,1.900597855124115942e-01,1.503051010265039344e-01,6.463112249003112597e-02,-3.504602320513394709e-01,-6.640005361244639692e-01,5.379560729601626790e-01,-5.739580813874015641e-01,-9.803699799831729067e-02,1.390397566555093556e-01,-2.690732332862192377e-01,-5.460266087509381139e-01,-2.636754581817102316e-01,5.957442607294442111e-02,2.174935790269978686e-02,-2.660936437467017468e-01,-1.249864653452735924e-01,9.922618569086404106e-02,1.680786333569082025e-01,-2.837405179520639531e-01,-3.447765338986099465e-02,-9.736565503607894079e-02,-9.570679324406324018e-02,-2.171062953043636501e-01,-7.231874726846113099e-02,5.086201922312424267e-02,-1.028841564706227396e-01,2.135047169048915824e-02,4.675738592782597847e-01,2.667394027472215767e-01,-4.446178037375265180e-01,-2.855055606459767081e-01
-3.572132926434289368e-01,-6.936957587470746200e-02,1.796458075258503817e-01,2.436704587697675617e-01,1.074383351148173044e-01,1.871355992186085060e-01,5.179570764350770462e-01,-1.327527704084454918e-01,2.074022773005264886e-01,1.813031473648575032e-01,-5.417165331918478294e-02,4.337662478632497987e-02,1.701141275873745695e-01,-1.199096068484738382e-02,1.187338816034623906e-01,4.060434952518633955e-01,-2.689088451537183788e-01,1.628300954489544650e-01,1.735307141432903544e-01,8.820773518838509464e-02,9.323423673963544822e-02,-1.550118758171240008e-01,2.173695681503366450e-01,-2.364783670845731489e-01,3.531297932382248612e-05,-1.960857535695169074e-01,1.633661154940076743e-01,1.409715731999227062e-01,7.311180006817258326e-02,-2.900236710469954460e-01,-9.803688742151663027e-02,7.712690275088855685e-02,-1.942317047485077330e-01,6.262167095950911255e-01,-4.070131004386995377e-01,1.005600295136504924e-01,-1.154822403433558853e-01,-1.623380506359160813e-01,-1.455912559046639021e-01,1.796226103883049596e-01,1.133488086678242773e-01,-1.422860308240791738e-01,-3.499211940721433933e-01,1.040846455702862106e-01,-2.046019271554411767e-01,-1.588147706259087910e-01,-2.109114427794944180e-01,-8.641031404296350971e-02,2.326950100348243455e-01,4.477413167359244744e-02,3.431539024867656662e-02,-1.558015751000577376e-01,8.706555416320400920e-02,-3.120924343024363834e-01,-4.082243012259524281e-03,-2.815484499595771739e-01,1.414088475920798060e-01,-2.787468122626175493e-01,3.598949001450068574e-01,1.415162240056064280e-01,-4.374767758800167661e-01,-4.065988043445841610e-02,-1.690557578745479350e-01,-2.407967381186657541e-01,1.264174195537900169e-01,9.793922546540258234e-02,-3.017742672652638444e-02,2.180900385761275484e-01,8.079561134310467296e-02,-2.446039957087682570e-02,2.256487949333295939e-01,-1.208628939069379508e-02,-2.753796060376998735e-03,2.060079227007720615e-01,6.640402182707920431e-02,2.341621426913924053e-01,2.805607956969987105e-01,-6.405374683030062855e-02,-1.919684918440218435e-01,3.908245299545793916e-01,-2.348556889413657145e-01,2.994751276613724089e-01
-1.806813702071586314e-01,-1.329710445438554156e-01,-1.250239864115927635e-01,2.260545192488756794e-01,1.597479735181281391e-01,-6.303796134394336059e-01,-6.916680003300940127e-02,1.436141712381388269e-01,2.771392054391124682e-01,4.726387244374544161e-01,2.523860972945980025e-02,-2.563870872980029136e-01,-1.587031901687714908e-01,-7.677860180595658113e-02,-2.473643864106840340e-01,4.532088372069752458e-01,-2.888337093959423285e-01,-2.610807298899901485e-01,1.568475380583397860e-01,-1.842357701562800376e-01,3.944535533087785428e-02,-2.381740389428819993e-01,-4.614593909969531560e-01,1.712938245533906501e-01,-7.578801846409931320e-02,1.248795066837964929e-01,-6.240095450118706560e-02,-2.545133938039388921e-01,-3.200672189314791583e-01,-2.035880973791713289e-01,2.190043168620217917e-01,2.124744771136003463e-01,1.219875584140512337e-01,-2.539452897786697028e-01,-2.356023642323294143e-01,1.109397158130339817e-01,2.676524992110738965e-02,-6.629503781607363200e-01,-1.922683160131369307e-01,5.136194312913118509e-02,-1.647311331001034551e-01,-1.188853937792828247e-01,1.615844548418446033e-03,-1.186021497065401636e-03,7.457771719233251273e-02,-3.440466529350781899e-01,3.424708803551216874e-01,-5.446862318770226974e-01,3.453252172044442014e-01,-5.741911865470830101e-01,4.454849919803274827e-02,4.743144662786765164e-01,-1.838551174779927133e-01,-7.874411556018557912e-01,3.551040939273010233e-01,-5.872421070491766759e-01,-3.219141470131186011e-01,-7.312918213412714641e-01,-4.950734541906411934e-01,-1.702653365870980193e-02,1.878731216106805380e-01,3.195357338760753119e-01,-2.384214519890124132e-02,-1.900527760624227125e-01,-4.905916037589578838e-01,-9.331230074233987093e-01,-4.117680496715416250e-01,1.661134290758131682e-01,1.002918632460695209e-01,-1.865169945143805019e-01,-2.744773776828292600e-01,-3.540190645229058242e-01,1.392598847494228020e-01,-6.473333910135915803e-02,2.350372767121848214e-02,-4.354151360131204296e-01,5.577814925886449143e-02,-1.986937035286572284e-01,-1.708788251242799594e-01,-3.892101549276776734e-02,-3.763230377696176743e-01,-8.522480595014841898e-02
1.088923942473575407e-01,-8.132191343859482280e-02,-1.230065288434609716e-01,1.000393510268232505e-01,1.504868758572204257e-01,-4.526740380671522707e-02,2.153923602786862040e-02,9.379163557944198912e-03,4.739585736653011971e-01,3.065722833257675251e-01,-4.933580431280601419e-02,-1.125165573636644975e-02,-2.782491624504887517e-01,3.264668866852328266e-01,3.988175213780310174e-02,-1.328862180937988025e-01,7.256472981760361818e-02,4.545853011474866312e-01,1.594534593909666953e-01,4.554454698984068406e-01,1.569216065440257601e-01,-2.460402550623606854e-02,9.125268345825804372e-02,-1.159035334026945613e-01,-2.360575993789164884e-01,-1.628625035124710296e-01,-2.351549294651462119e-01,-1.266025440916781174e-02,-5.777255403843098436e-02,-3.110903722444746666e-01,7.641707918143528233e-02,-9.731822165424501569e-02,2.295591907600202930e-01,-4.400203506822254057e-02,5.181952864859998287e-02,-1.869814176973920439e-01,3.769271334505568116e-02,-8.938095684967752030e-02,-9.904022323559412075e-03,1.574764080232645969e-01,1.405663556893567978e-01,1.157510768478359486e-01,-3.044252244020991260e-01,9.944125266904295379e-02,-1.819934793705805798e-01,2.593767205277069943e-01,5.102209820755979064e-02,5.998199694927786735e-02,-8.466594378294328704e-02,-2.889535155675703598e-02,4.581191462692854044e-01,-5.247078841326984211e-01,-5.286324684400861562e-02,-3.066769328136235706e-01,-2.976389741398531574e-02,-2.508284072526895114e-01,3.386799334220545049e-02,-7.851100136767411031e-02,3.879063161407722005e-01,5.132002270407166611e-01,-1.256165772789393231e-01,-2.381976698578188445e-01,5.303224571848637325e-02,-4.378208359433725105e-01,2.130297318313734423e-01,-2.377119734674582735e-02,-1.165960885621880605e-01,1.930727675327936488e-01,-4.118297423995630896e-02,-1.379254779738349201e-01,-4.166623313017570746e-02,-2.146580089387221113e-01,-4.692481016622047640e-01,1.494673891412596767e-01,1.948774285519501992e-01,-2.889222451583836615e-01,-9.271655189282176912e-02,4.615120243939936917e-01,-3.995298237914386014e-02,1.657052535780346170e-01,-1.289775083297102221e-01,2.831245345252426104e-01
-9.376632939727796989e-02,-2.412828616178817887e-02,2.195285445909837263e-01,6.275631207811968038e-01,-5.231445876997841138e-01,-1.962638425952847598e-01,-2.515793064651782873e-01,-1.784842037862290065e-01,-6.029296983235010732e-03,-6.893252307195830986e-02,9.500142540022156815e-03,-4.736386591219125808e-02,-7.199515098826962667e-02,-2.291582080117108774e-02,-2.439750106672382568e-01,4.725662352665031540e-01,-2.423534912841359204e-02,6.485716319156875631e-02,5.984119988570996140e-02,-6.835762055322743003e-02,-3.123312814319936445e-02,-2.115648262725527279e-02,1.109627557954826899e-01,-1.074080575195875131e-01,2.114411366311767237e-01,-1.785663895660845046e-01,7.278675792142876542e-03,-2.622029479891024861e-01,2.916547666384047832e-01,-4.145959330167672818e-02,-1.323057037148142323e-01,-1.669292200054224573e-02,-1.764511687539541129e-01,1.282283276714717979e-01,3.031968010691203641e-02,5.928688214296978787e-01,4.793358050588047981e-01,-9.186728635895058392e-02,-1.486690496615110102e-01,8.584293155709411816e-02,7.396649470252136815e-01,-2.349694480776659544e-01,-4.474751449995512664e-01,1.092358423106441906e-01,8.833220584748428805e-02,6.168591058470448713e-04,-2.786716626276233844e-01,-1.489526542392840824e-01,-1.376147048463791656e-01,2.279966525239386088e-01,-7.302113011766600548e-02,1.264297725211505630e-01,5.366122746382622211e-01,-2.388746582478584179e-01,1.575611139769809710e-01,-6.505289401869154275e-01,1.689838468110421710e-01,-8.623162610131741568e-01,-3.289935138928508085e-01,-2.215029773517506254e-02,3.070004692892921994e-01,-5.164073983347577251e-02,-3.826116642122697198e-01,-1.723311864428873907e-01,-4.769392028830418684e-02,-8.292608850386202568e-04,9.138135083573661888e-02,-2.969971526260969386e-01,5.237435537961711990e-02,2.244815784586664809e-01,2.459223277199503940e-02,-8.301023185210246180e-02,-1.103307664069836241e-01,-7.259051072584150888e-02,-1.605919369031952593e-01,-1.675714698411370218e-01,-5.001496352312913979e-02,9.711161732413674252e-02,3.775174859605097688e-01,2.448846112271422792e-01,-2.261456589594903477e-01,-1.086056474061705968e-01
-3.825504599877679879e-01,-1.648374623033016240e-01,1.486685391620838348e-01,1.696356489265954948e-01,8.531143267484285475e-02,7.242359417392195409e-02,-9.260235977472397462e-02,-3.591445027301194415e-01,-5.103200483250950464e-02,-2.119199462214239882e-01,9.754061958563377266e-02,-1.111180494929663171e-01,1.549789370069128980e-01,-1.667179522430849992e-01,6.242687950205647734e-02,4.295542687744273169e-01,-3.143977076987888170e-02,-4.638220773456952495e-01,2.287060813253522784e-01,-6.513665375327611085e-02,-3.409713016404641861e-01,8.554880831455429629e-03,1.925588967116307615e-01,-2.549181133097491170e-01,5.534026992493761704e-02,-3.616166187206867064e-04,3.271432625776043435e-01,1.047380292501683963e-01,1.028655076805689017e-01,1.773736629805205620e-02,1.830640113177700590e-01,-1.143487755730842464e-01,-3.534854404365938008e-01,7.851877047590652414e-02,-7.611644442457747850e-01,3.430962386614359039e-01,2.209009272271915056e-02,1.670568036956335267e-01,1.178669456114389211e-02,-3.041674863845131652e-02,3.127284619945412403e-01,2.002327508136790835e-01,-3.161059967383795244e-01,-4.321129971419223614e-01,6.632652501242659870e-02,1.360902270797208907e-02,1.459279844159059314e-01,-4.265473447661444206e-01,3.197011742968870057e-02,1.331389744204452275e-01,-1.768857829922713121e-01,3.180921555305070703e-01,4.314747532218461412e-01,9.126771305520227362e-02,-5.480171266649170869e-01,-9.134917016906541898e-01,4.281976992186178332e-01,-7.481822775731721276e-01,-4.496001033131585833e-01,-7.118402636677929884e-02,-3.269864096808355325e-01,-5.716446418441089028e-01,6.078843188938672093e-02,-2.091645813359488126e-01,2.196440982642085815e-01,-2.136001657107026996e-01,5.616362907559555584e-01,8.873249679005320439e-03,2.988046933729377602e-02,2.231637183819100700e-01,-4.143415883960342716e-02,6.342871366320794457e-02,1.551893864233342968e-01,-1.802841073048070397e-01,-3.108349704366114921e-02,-3.800824991639952400e-03,3.595731681255820433e-02,-2.702522827997264621e-01,1.179464849710929186e-01,-8.115991253448133491e-02,2.825983002426551982e-01,-3.856725694651054193e-01
-1.892291753362748685e-01,3.941115891901497692e-02,2.199772053997266219e-01,7.923373857544561971e-02,-1.875897046835108550e-01,-1.003895143536161910e-01,-2.316748681326536996e-01,-4.619143457034299849e-01,2.066211400152971611e-01,4.851887462907487625e-01,1.053055463178027978e-01,7.518632690418038111e-02,-1.184733099822407459e-01,-3.875436567742716193e-02,-7.863993748867342815e-02,5.045791637219954051e-01,-1.459774218079820940e-01,4.061815054325389890e-02,1.465628651613408162e-01,-4.137204303021153884e-02,1.894843087151997299e-02,1.875484416255653874e-01,-1.024694654563026303e-01,-8.459224579852414605e-02,-3.452225105196581045e-02,2.147893204565079206e-01,3.071852741235326922e-01,-1.294171018627645608e-01,2.473529619520713763e-01,1.563984828573202202e-01,-3.374518517720797618e-03,2.258308475719429664e-01,-1.066106810099951702e-01,1.187648188897030971e-01,-1.721120943640310763e-01,3.399598461181316256e-01,-1.254044126287022776e-01,2.227586245160315948e-01,-1.425755524038625210e-01,-1.548859940388120637e-01,1.424178127339716105e-01,6.361933337711689514e-03,-4.457484655344624569e-01,-5.107870803692293737e-01,1.663818801261360628e-02,1.018719058467434380e-01,9.678642891181334085e-02,4.723557035474491572e-01,1.345023786058105741e-01,2.398748950499114407e-01,-2.055039078932710261e-01,1.711518144172789191e-01,1.759085614313149193e-01,-1.628957097827695433e-01,-4.617827210829600904e-01,-1.799343852812209932e-01,-2.366595275234218143e-01,2.372867752357770699e-01,-3.547211220763078487e-01,-1.465195643483703340e-02,-3.034702964028275773e-01,-1.745540452257951791e-01,-3.407993201057787358e-01,1.736636226860069909e-01,-4.455455249151600849e-01,2.626947262979646425e-01,1.950415694985987158e-01,1.750357952816168974e-02,-4.305938159725230391e-02,2.119329556064614151e-02,1.851134292164212103e-01,-5.367009048567154827e-02,3.966728308155297728e-02,9.206770575918384047e-02,1.574371980984517749e-01,1.376250113918533191e-01,2.586099038055481719e-02,6.547502181865370863e-02,1.978264708785610337e-01,-2.796920521144950766e-02,-3.774959009225045681e-01,-1.691189988481673068e-01
9.814846434201153491e-02,-1.111638257632129312e-01,5.081238531207292464e-02,2.880790017793390390e-01,-1.810720229452085217e-01,-3.027532911328082998e-01,-2.178804118329542849e-01,-9.151183006519406776e-03,4.978943020158175803e-01,5.168494697739368648e-01,5.000318963299015679e-02,-1.290860267397153649e-01,-1.486526545873119720e-01,-6.578781340313975823e-02,-1.152229585470702922e-01,5.933024891591628935e-02,3.640324778648858402e-03,-2.104191653078872626e-01,-1.075555950983491660e-01,-6.771703413171940855e-02,1.424261995572056461e-01,-3.442795488106243501e-02,8.120754818431991442e-03,-1.554857942429332673e-01,1.865108907082486389e-01,2.295194028223852267e-01,3.863271565202975322e-01,-7.246589491967024566e-02,1.308297592645209229e-01,-1.442124393460977316e-01,-4.165051475765315508e-02,-5.618112691694338023e-02,6.124517194553857902e-01,3.857709779005361484e-03,-6.055240928319329669e-02,5.820198115880959033e-01,7.539338208509571704e-02,-4.129101514926357130e-01,-1.976431623246190372e-01,-9.815501227126556538e-02,5.886511284214436257e-01,-1.628203158273910656e-01,-3.550652040579056479e-01,-2.633527475865893308e-01,-3.705038140244674705e-01,-1.779367801891649226e-01,2.286509833180287721e-01,2.970415139536237287e-02,3.039850589536535197e-01,-8.601369502534281231e-02,-6.401246884500101653e-02,-1.146962672771723868e-01,1.878674931558233507e-01,-3.488610452207115409e-01,-3.828383844698107219e-01,-3.497015408624788990e-01,-2.197802615273001248e-01,-6.888878947737329950e-02,-5.383296926100593627e-01,-1.707048602628851997e-01,1.082906457343427442e-01,2.734994042956899463e-02,1.787462178637350130e-02,-1.821176741700480384e-01,-1.760122665743808212e-01,1.105173523289110921e-01,7.417446591597312011e-01,-2.087161981653454235e-01,-1.001176006972459287e-01,3.095354392082042549e-01,-8.978825932942262333e-02,2.304346196032906191e-01,-1.188959191389402925e-01,2.149294009460167854e-01,5.641493077716899784e-02,-2.574887834855830171e-01,-1.193400153309187167e-01,1.959830891713997547e-01,4.405313512382222352e-01,9.884647873770373294e-02,-3.946705810456951347e-01,-2.487485301148550376e-01
