5.946947465603564797e-01,8.762104132401248024e-02,7.790661337166149281e-02,-1.820530438510912022e-02,-4.065857482915426480e-01,5.142767493495469244e-01,2.753170245292556051e-01,-6.999863405915430770e-01,-1.754230101532134600e-01,1.103863053925294851e-01,1.330887397183020404e-01,-3.968932472675860690e-01,3.466238053621497062e-01,-4.432932087752861766e-02,-1.151225178467222554e-01,-3.638322402367804576e-01,-2.112230195996824822e-01,9.081362337304737034e-03,-4.674774048818255978e-02,-2.485330743081185234e-01,-1.312181571891521958e-01,-2.158742340443167151e-01,2.236737591391362578e-01,-1.620497838148062669e-02,-4.506248079424567399e-01,-2.801564831264610062e-02,-5.043253558811529036e-01,-1.756771436122225027e-01,7.716656312517186644e-02,-2.642350489085158460e-01,-7.220050917512095545e-02,1.898469886955417019e-01,-8.129957012778940562e-02,-1.356484642721136336e-01,3.219561726741790308e-01,-3.239458402320948283e-01,-1.838845963055357191e-01,-3.404385299522847408e-01,-8.337642116451614294e-02,-1.400319254971964800e-01,-9.857392992512295851e-03,-1.633992424960731271e-01,-2.296610549034680190e-02,2.695234159330108237e-01,-1.977243988815162445e-01,1.408007401344261167e-01,-1.740738403788509858e-01,1.124136115142389258e-01,-1.305556507197175864e-01,1.257364679589206835e-01,1.913705830019477375e-02,-2.675072086903838575e-01,8.515570574511216462e-02,7.541646099613140593e-03,-1.267668862996863821e-01,-2.420894509235517744e-01,2.237577275611738470e-01,-6.024338149143289023e-01,-5.594677734178523654e-01,-3.215701761707385753e-01,-4.931350741965869755e-01,-1.607522328841080039e-01,-1.131471949932286170e-01,-3.820652250948936013e-02,-3.673919189058681978e-01,-9.058719023812535076e-02,-2.402800164260844584e-01,2.990299539592218281e-01,4.863263916467609749e-02
-3.753067612988693624e-01,-1.318749763487999105e-01,-8.929586507497784542e-02,3.346259071930867551e-02,-4.728230629651423989e-02,-3.121967679933128070e-01,6.485381026435701468e-01,5.248331166003245007e-01,-8.131798546078559953e-03,-2.810853939381322553e-01,-1.192613637099674689e-01,1.885348914578476864e-01,-2.538278008958637089e-01,-2.328470489423482559e-01,2.962950156540437030e-01,2.242846328264409828e-01,4.019493325741688161e-02,2.986602014466072097e-01,5.446453475076805661e-01,5.221431866465209293e-02,-1.300978390480929114e-01,-1.363050419120858392e-01,6.577067527839075556e-01,-4.683293954770702261e-02,1.273442832538652925e-01,1.501485845989974366e-01,1.370046160664463442e-01,1.985618791306562603e-01,1.951167125122078017e-01,2.667773888071708344e-01,1.423201715994867333e-01,-2.206622572164918805e-01,2.127153867193931069e-01,-1.409446822028612711e-01,2.121727589472789388e-01,1.531877009727086458e-01,-5.332384883731714487e-01,-1.856547582854337075e-01,1.770737211694903557e-01,-2.907763747336029048e-01,-4.289756654263972291e-02,4.140629330150229492e-01,2.221262351192611062e-01,-5.610344154835350539e-01,2.838206635652725796e-01,3.307897327787417963e-01,-3.175663480841920405e-01,4.368510375538950941e-01,5.401463636922878564e-01,1.986347411142127817e-01,1.922014397544435926e-01,6.516211406777651094e-01,3.551595703838336116e-01,5.976932409452369033e-01,-8.522813451133851026e-02,-1.985198127142499477e-02,1.544598440984461807e-01,-4.260056216789583072e-02,4.300201342993594245e-01,-8.056860858203900022e-02,3.502279638866042655e-01,2.169238331329552960e-01,4.944929253943569081e-01,-5.270412351172185789e-02,-1.564193790419331487e-01,2.004110847035682763e-01,-8.273907675442490617e-02,-4.653790326191725030e-02,-8.061114110434880464e-02
2.965395967390905066e-02,2.089857152752714053e-01,2.861546158867003808e-01,-1.606782161223666849e-01,-4.436301370848204639e-01,4.484356323666564004e-01,1.497086619190515500e-01,-3.743901497676593304e-01,-7.270872001783686145e-02,7.813505898482342449e-02,2.335887952586010452e-02,-4.070422767285786225e-01,4.231844095479920242e-01,-2.699081210648308082e-01,-3.153331469254157526e-01,2.203791908540825295e-01,1.578497668472751692e-02,2.686191489311113290e-01,2.019553062324535853e-01,-2.567098752293225372e-01,-1.679587381805442148e-01,-3.076158393749318098e-01,5.499907211458440193e-01,-3.335208893264680619e-01,7.719232722824088955e-02,-1.074693081388500629e-02,-4.903572685882935933e-01,-2.307113577765243506e-01,-6.876439609147844134e-02,-4.611843017914182830e-01,5.126912146585137497e-01,4.375020114695395979e-01,-1.218373113792107221e-01,-6.210309848293715795e-01,2.528195392617985648e-01,-2.123469070884377863e-01,-7.882913045645508765e-01,1.269974192449884187e-01,-7.326819519466655495e-02,3.437182704161161340e-01,-1.261805298745922732e-01,-8.161191427729095130e-03,-2.728457871040646521e-01,1.951148602368106555e-01,1.015718428895048819e-01,-1.439140105432377137e-01,-2.771196293155899215e-01,-1.232573622450214845e-01,1.288000415903865943e-02,4.398355236302014526e-01,-4.990147619385285060e-02,5.791450737124506087e-01,-6.624295287702227641e-01,2.305416464619887695e-01,1.568218616588772929e-01,-4.278502534047110006e-01,-2.242178038412483421e-01,-1.507858810151549156e-01,5.629976645852498990e-02,-4.301687066957482486e-01,1.115303478638136336e-01,5.891860515281678312e-01,-3.626984370944880132e-02,-2.898218609159798342e-01,1.490216454799213330e-01,1.373271785851445104e-01,-4.081502879445551013e-01,2.255800861552186565e-01,-2.055578640374347218e-02
2.840324594847716821e-01,-6.470291115345256916e-01,2.521262499317218908e-01,-3.418264442812084247e-02,-2.078338494783831814e-01,1.928160689033078801e-01,2.657150023589638921e-01,4.734658189719274102e-01,-3.933418246762329096e-01,2.179623108009684507e-01,-3.097513479323034113e-01,5.476424260997809768e-01,7.842959512570740754e-02,3.041998023739903578e-01,-6.758671243170387422e-02,3.906574217050135522e-01,-1.005468343172852830e-01,3.312566972068756721e-01,2.379276557229252631e-01,5.094098411368136459e-01,-3.877011162109721826e-02,2.548264177077598225e-01,-3.675768618724519210e-01,5.913114550472439168e-01,1.333616239403919226e-02,2.544906169166689242e-02,3.289288283789436607e-01,4.079709382050780153e-01,2.217076663031210537e-01,-3.379646884333451645e-02,5.020316495707856097e-01,2.933894109029978048e-01,-2.872626959592505247e-01,1.177197413346448701e-01,5.474099838577448640e-01,-1.123978310651367191e-01,-5.291051846141306969e-01,-1.574494259591188161e-01,-1.872176951333212602e-01,1.011804607612145357e-01,-1.123555424445368128e-02,-1.803556504943581995e-02,-1.459827104858922309e-01,1.172103279646805052e-01,-1.041576208190512776e-01,-6.642452685162671122e-02,3.629905413835858921e-03,-5.957560105271773876e-02,9.420290223116686845e-02,-4.552476162886327504e-01,2.073893471758420370e-01,-1.926928274152137632e-01,-3.863467107294771968e-02,3.069767269495410900e-01,-1.482231460937926126e-01,-2.727006802351154141e-02,2.414671956802174890e-01,4.593043709875135883e-01,3.834951731512900031e-01,-4.594450892159555044e-01,-1.778132528049978789e-01,-1.739326617499880878e-01,-3.828317293382538788e-01,7.515758057265774228e-02,2.357085129780274735e-01,3.372726170359808262e-01,3.765199850272210047e-01,1.348016641939011884e-01,1.572016214610370355e-03
-4.351759933652730727e-01,-3.570321091907220357e-01,-8.353723021518541514e-02,1.046093333523707980e-01,1.691139580816590215e-01,8.217209586141772937e-02,2.715220492633572680e-01,5.253041845282395705e-01,-3.943357907254420036e-01,2.113102172796148259e-01,-5.583000513327704972e-01,2.970896781362346029e-01,-1.200826691185470224e-01,1.860723857466893005e-01,2.501470019358875141e-01,2.870971231087057762e-01,-8.196823501324292105e-02,2.077790573283230247e-01,-7.679909572357508651e-02,1.039699539270032974e-01,-8.226842354717638084e-02,1.377265785718403412e-01,-4.048505427210925545e-01,-1.397520978877843933e-01,-4.419698317250119191e-01,-2.716632643476799558e-01,6.652543367162293553e-01,3.428911325183244263e-01,4.333817749035519529e-01,-4.545424353818640628e-01,-1.480263256768796776e-01,-4.781923132641615060e-01,-1.452772763787127108e-01,5.418265513340481121e-02,-4.168449193053718194e-01,2.876660037964153260e-01,1.920449156209499686e-01,1.422911670716485166e-01,5.417408077329771698e-01,1.181956090284326938e-01,8.421797537861545890e-02,2.333863809614737383e-01,-3.584266670654947529e-01,1.319360545057751966e-01,2.400675621609832111e-01,-2.994728575411192417e-01,1.938410795842294976e-01,6.294748153214476880e-03,4.253966626389452110e-02,7.748947260271696336e-02,7.839182825272242305e-02,3.463497183217914555e-01,1.591848991354057608e-01,-2.151068494035877909e-01,-3.366954491946462791e-01,1.398278135873322336e-01,1.848649602728317520e-01,-4.238172862423956189e-01,-6.414856340177116367e-02,1.629554472983089364e-01,2.408321199112637145e-01,-6.274589313828768389e-02,-1.886720928162291186e-02,2.024341372873397771e-01,4.194289740777079611e-01,1.114350374727153536e-01,3.120841881856868394e-01,-3.075576841920647508e-01,-1.681688022902244894e-01
5.206773939665477746e-01,1.119403989091648094e-01,1.400942377552795715e-01,3.445913983816357717e-01,-3.899632943738563506e-01,2.165849919306480631e-01,-7.340851586911337212e-02,-2.696565049929829927e-01,2.357493933079772563e-01,2.739967911017298641e-01,-3.655462240125498807e-01,2.738308347451008651e-02,7.633494209286857679e-02,1.573207450884772651e-01,-1.695640232531386155e-02,-2.209270698633002128e-01,1.321953546835688831e-01,-8.667315016662484328e-02,4.727472795787047155e-01,6.504261827058546164e-01,-1.069170551433126642e-01,4.380833415942729792e-01,6.910746821380600591e-02,1.144137237096909676e-01,1.479221023863435125e-01,-6.704991332534495641e-01,-5.780607457797023452e-01,7.556854544677669983e-02,1.074221888073833425e-01,-7.866792593687743640e-02,-9.053804327511964789e-02,-1.334711688158067566e-01,3.749928977974788524e-01,6.343954174686354530e-02,9.183096495020083919e-03,7.527187221010741246e-03,-1.373642815518833216e-01,1.681169431769629630e-01,-4.594824078949673596e-01,-3.477745052048473728e-01,-1.021547228028407694e-01,5.571356218356589007e-01,1.228893426043445869e-01,-3.918860513314562644e-01,-2.113686617865388750e-01,-5.477566947316252904e-02,-4.430435625555320667e-02,-3.423468617134072800e-01,-7.352740414650553724e-01,1.063382502736322753e-02,-2.687850385603536285e-01,-2.463094376624073711e-01,1.630223352046019925e-01,3.870552147351126720e-03,-1.646280459604048396e-01,5.210778861522241678e-01,2.629404191950608996e-02,-1.695799651219420390e-01,-2.878565651158487282e-01,-2.499307792261143413e-01,1.491537223961099390e-01,-6.228116605388813731e-01,-2.926647146410110145e-01,-1.140286085490472001e-01,1.898408269286813443e-01,8.752646003850483858e-02,2.995490057959310226e-01,3.499096664628110198e-01,-3.546020277966999701e-01
4.895210284594841976e-01,-2.315940190437026924e-01,-1.729900949163977741e-01,4.212072361740618054e-01,2.476146148674619393e-02,4.297051895612900019e-01,2.399678118282629613e-01,-2.081992131571706872e-01,-1.936857639086067284e-01,1.957324948843586210e-01,1.211564086423284337e-01,-2.605759771361993438e-01,3.832815506607430422e-01,1.627333365275117349e-01,-3.685513647786206604e-01,1.983534573499377840e-02,6.997953008084974863e-03,1.002031942363276196e-01,8.811413951790035559e-02,3.433333277576446907e-01,5.172324242445130310e-02,-2.203883149679870812e-01,-1.194338812918827458e-01,3.645399389020060887e-01,-5.014295530832113545e-01,-4.940955936291995809e-01,3.192201480942450931e-01,6.596470748778771043e-01,2.386270008006700916e-01,-3.306280480523511867e-01,-1.257654795389765989e-01,2.256578320251040881e-01,-3.476324881688084290e-01,-4.482411872041235784e-02,-1.587607976965244305e-01,-2.962579157321544310e-01,-4.181654632394107285e-01,-1.326613699200136220e-01,-2.547672111843086729e-01,-2.375928738880633273e-01,1.348642003697527736e-01,-1.688289822499214055e-01,-1.878864924379431700e-01,-3.619984378710155992e-01,2.061928940118486556e-02,-1.830316526777770736e-01,1.788634753762978480e-01,-5.168183592923576430e-01,-4.160718273878654533e-02,-4.401939435186037475e-01,1.775481403043315809e-01,-6.691989789887534679e-01,2.985894413402491177e-01,-4.611044239973098313e-01,-2.686155741324349200e-01,-1.217545346175188115e-01,5.806372223387078479e-01,1.415124153556174547e-01,2.804412572452483210e-01,-6.602156648897247182e-01,-1.608095913691951484e-01,2.226592314472310430e-01,-3.543430550192434025e-01,1.373009600319990697e-01,-3.236282733620387403e-02,2.128864219750511710e-01,-2.652067115486761439e-01,3.423136614636646535e-01,-1.567625245118408062e-01
3.447488484945138848e-02,-3.353013972547343458e-01,3.470079175799679200e-02,3.271669159408216454e-01,5.440531856913014552e-01,2.059293002630712133e-01,-2.250675683410513495e-02,2.340281936158864484e-01,1.528877415138353568e-01,1.450862980026071392e-01,-6.987160367418647489e-02,1.968010515438145258e-01,2.518464622116867724e-01,3.767824308670228439e-01,1.994281084542054161e-01,9.612143372799711316e-02,4.370174539916531903e-02,3.607522880308375313e-02,5.093915883888970875e-01,-1.866520344143481058e-01,1.651355781911691412e-01,1.581083793838772289e-01,-9.069415160737635817e-02,2.934984373265398308e-02,-1.312562160638622299e-01,-5.263451075204268470e-01,1.425100948765157527e-01,1.088131444322930491e-01,2.082746505488355937e-01,-2.791190210597127019e-01,-1.407782641124433742e-01,3.692619860687779143e-02,-6.028870990880422220e-02,1.510901793422797235e-01,-3.269317426297084772e-01,1.008687950981862480e-01,1.117111249491406638e-01,6.238725429209317219e-02,3.441029039609790671e-03,1.552983417739286359e-02,5.242695066555912858e-02,3.691452630427522474e-01,2.101906507873875785e-01,-3.697539388462481869e-01,-1.132238083793551953e-01,-2.397637216913275915e-01,-3.244132978253690403e-01,-2.597098813221078162e-01,-4.471577406142636657e-01,1.671403900261752423e-02,-2.861859618212228562e-01,-9.206240908597973505e-02,9.931279279117545544e-02,-5.321567002983018657e-01,-4.132990074029102012e-01,1.546956322880738144e-01,-1.848552733521766356e-01,-7.479299307061852975e-01,-1.083875638573374434e-01,7.102079439111472214e-02,-6.375206985489174222e-03,-4.240652480552917769e-01,-3.778201581886208027e-01,-1.639559576497114091e-01,2.986201276863616472e-01,-4.458823085799611813e-02,2.017142294590879570e-01,1.230002703342106124e-01,-2.330106159855437065e-01
6.493837133741549028e-01,6.693445327362254615e-02,2.719454800734396605e-01,3.502988080656783132e-01,-3.262214265813921377e-01,6.017264505851631640e-01,4.054768632516263516e-01,-4.497993177287551436e-01,2.726251524710795928e-03,1.472732801349861953e-01,2.407448569643963476e-01,-3.316036593858212589e-01,2.970027494974065152e-01,1.525086835976747490e-01,-6.779939351556261984e-02,7.509880693362497306e-02,-8.497887873300115358e-02,1.305710185861412853e-01,-3.409219217491947784e-01,3.186331798424559686e-02,3.039579154848700560e-01,6.662025383678628343e-02,1.226773139960601888e-01,2.304133113306059966e-01,-3.678365987834001927e-01,-1.850674768261734715e-01,-7.327056722386027232e-01,-1.773253432981581890e-01,1.531323674836028437e-01,1.750084096280102863e-01,2.534878574122413908e-01,2.123596726526415235e-01,-1.164656849697752461e-02,-3.114122403177257969e-02,2.555196990750789321e-01,-4.991285479951972914e-01,2.009052357878777506e-01,-2.505248180065816621e-01,-8.418482462656703968e-02,3.070390053001037164e-02,-4.871864250993482304e-02,-1.925869324294347262e-01,-2.654380143734084707e-01,7.970523214619609775e-02,7.683742872812927838e-02,1.083490345597402094e-01,-3.365366719728167810e-01,-1.172346680104072170e-01,2.455205555836998677e-01,-6.975314009191126985e-01,-1.039749026295222062e-01,1.481598827957281428e-01,3.152651077953825820e-01,-3.752255372184137155e-02,2.779224427988156720e-01,-3.862543888495182931e-01,-1.475782723193188595e-01,-1.392257749441259129e-01,-1.973848094906861805e-01,5.138667245550653656e-02,-2.892730878921063176e-01,-1.101321674536439796e-02,4.360306905618983181e-02,1.100730772545706754e-01,1.889388947931389118e-01,2.542010805097972836e-01,-2.127566662786057328e-01,2.801877081134647174e-01,-2.451480482239530301e-01
4.190963588104394399e-01,3.906737040688631341e-02,4.293974058412514810e-02,1.174756735355112075e-01,-5.951069636630965665e-01,3.221771897067781665e-01,-5.401579927048848206e-02,-5.900541910500572973e-01,-3.152753852815542990e-01,4.417967775177669698e-01,-5.272882254673683794e-02,-1.915762602346647581e-02,1.883366775580790631e-01,-3.937980388758947209e-02,-4.974126975611689594e-02,2.242759817025784530e-01,-6.955633961369887819e-02,1.239036123152588847e-01,3.497509000973888504e-01,-3.614250633102408794e-01,-2.392049534143264322e-01,-2.600691809566593737e-02,-3.894572153729129044e-03,-5.684480740574084090e-02,4.525229643667206814e-01,-5.344201785333113630e-01,-1.702698565939679554e-01,1.259462361992960411e-01,-1.101439300940717791e-01,-3.136435708812800316e-01,3.353182938580803046e-02,1.836435334845820944e-01,-8.041252993392115911e-02,-6.221113531546130782e-01,1.482713976871350148e-01,-3.265226737380593214e-01,-5.208197055451448954e-01,-1.320925025807335451e-01,-3.905143290743873230e-01,-3.104059134425503075e-01,-4.706995001556832370e-02,4.301213497033468114e-01,-1.913311817366119827e-01,-3.364530030441100217e-01,3.976236215327071943e-01,-9.757581464158127105e-02,-5.117085795730728082e-01,-3.424840836227099339e-01,1.018832164839089949e-01,1.908300463221592747e-01,-1.573535659505935769e-01,3.054094269603587208e-01,1.118671671557502217e-01,3.448199325621472688e-01,7.325636868247700773e-02,1.037690621929223955e-01,-4.340481528114211729e-01,-6.198276914855650396e-03,-2.324492398196031928e-01,-3.610054538328601459e-01,1.880864407096655144e-01,-1.042054141864874744e-01,-5.632557307674249669e-01,-8.527504055089904500e-02,-4.262003288621184494e-01,-1.001122589169601979e-01,-1.324009236603610751e-01,2.888576131448695739e-01,4.881472693707064603e-02
