1.058424471256184801e-01,-2.076098383114938911e-02,2.695068553453675367e-02,2.234925305070026846e-01,1.788036700036321480e-01,-1.342222066566435279e-01,9.776590199217755073e-02,4.806171658847352979e-01,1.733873560301951722e-01,1.828714047446854118e-01,3.118999086973870544e-02,1.347706204174527467e-01,4.083122465354903641e-01,5.906389321266466430e-01,-1.959812235268604819e-01,-4.062180533371392843e-02,2.426552831358821244e-02,-8.100020128152899193e-03,-4.849682828349743957e-03,7.609278454790667778e-01,-4.602218939622693128e-01,-3.780722879727434482e-01,7.474541608494761347e-02,2.000210307444998670e-01,1.334440744499953979e-01,3.294003377007959782e-02,-4.130402575099129114e-02,6.790632124801906921e-02,2.674703069549283496e-01,-4.525368402030104792e-02,-1.175738857405635336e-02,8.137643094782798237e-02,-3.060799870702575753e-01,-5.871785912184817047e-01,3.039444749914821386e-02,-3.000361121790592889e-02,-1.268508551409027185e-01,4.919057202235996296e-01,-4.721442815213224287e-01,2.875087589784225961e-01,3.162485012619236421e-03,5.602274389571987312e-01,-5.098525341070105077e-02,2.713047268265513234e-01,1.533392586679049874e-01,-1.113676308022912634e-02,2.321688826597694821e-01,5.869648763574064620e-02,7.020468612596579561e-03,-9.039693334264074787e-02,-3.159624199056909610e-01,2.284400043084205273e-02,-3.943733808386422068e-01,3.553321244620130104e-01,5.245582384555416006e-02,4.711764620256561620e-01,5.150209681187783300e-02,2.531630840201737342e-01,2.130069742419859469e-01,1.273619301719257357e-01,1.706104999396305943e-01,3.625535097677772822e-01,-2.807762412874079683e-01,4.659958873202703356e-02,-3.555279925366665594e-01,4.919811643666001100e-01,-8.587428577270339591e-02,1.347301737433695690e-01,-5.636445007342652525e-02,-2.338081271154181795e-01,3.397503667104966874e-01,-1.687952811347977755e-01,-1.889161389455432105e-02,-1.650614020094239576e-01,6.824719590043419881e-01,-6.896522398344945293e-01,1.082108172058575818e-01,-2.145283363299625712e-02,-2.761031791367724031e-01,-3.220373236235901104e-01,3.137783828739220127e-01,-1.790373469296444586e-01,5.202263933930603157e-01,2.946254910164620711e-01,2.571685847133490799e-01,-4.408261425301469028e-01,7.536753492803766052e-02,3.260775167652428808e-01,6.062262641648532568e-01,-1.829017350679521259e-01,4.095271223661142712e-01,-6.659447957683239938e-01,-3.197208514240669208e-01,-2.718854508155335581e-01,3.147266221949214793e-01,-1.692523955366508626e-01,1.546435695808620892e-01,-6.778550817068847989e-01,5.299703430097453261e-01,2.572118669903684096e-01,3.083883163671318761e-01,7.231359653621589889e-02
-1.869869161073211550e-01,7.545855482608635478e-01,-3.237162382962745499e-01,-2.517932110289191061e-01,1.334342808770887512e-01,-3.525164692971790581e-01,-2.100063363679507966e-01,4.292705063178317015e-01,-4.019649468656921187e-01,3.567420210382644119e-01,-3.861276550412524600e-01,2.647022677076978359e-01,4.290116611561908821e-01,-4.878970531799913246e-01,-2.537238809194712896e-01,3.236572909795698560e-01,-2.865590982537125631e-01,4.294650238920107999e-01,-8.055713223409163293e-01,2.271252670283184782e-01,1.980565859181594723e-02,-1.314962517294104016e-01,-7.345887441976240925e-03,4.083768020341903004e-01,1.795990922559933534e-01,-2.758512917960668359e-02,6.150189682939504188e-01,-2.048723418831720766e-01,-4.827052456786329326e-02,3.872725477122920257e-01,2.963082283801752870e-01,1.531816903679490416e-01,4.194300879631056300e-02,-1.043916911356953525e-01,1.491653884120898617e-02,-6.291221672172355728e-01,-6.776080149963529253e-01,5.541724358232783670e-02,1.049993363475496128e-01,9.395059248993348211e-01,8.579728774953704340e-02,4.354070033909607923e-02,-1.655346212024564612e-01,-1.682207408966268636e-01,2.422078127100623923e-01,-1.232901634844159322e-01,5.102867677745341890e-01,-8.680128197616878705e-01,-8.244702567159175599e-01,-2.563848012874164750e-01,-1.528576271489998917e-01,2.890185724110850285e-01,-1.913836243245863600e-01,2.026164656691728516e-01,2.191382285199148516e-01,7.533962985770324694e-02,6.584821562353819768e-01,-6.001484680991621412e-02,-2.090546875850708697e-02,3.104358993048390511e-02,8.426346248605723344e-02,4.134131006395968394e-02,-6.558835549585501079e-01,1.547601001325048242e-01,-1.355773036063454094e-03,1.176118976782043191e-01,6.696958575727270102e-02,-1.962709964473330349e-01,-2.031199159170310464e-01,-4.132015227992853756e-02,2.939270139779709967e-01,2.279344327603518572e-01,-4.497753257249383907e-01,1.939265688376327623e-01,2.512180720879727547e-01,-8.344650002174466841e-02,1.202112155391453358e-01,8.082243509002413895e-02,1.938024746085556804e-01,-6.269694347264914702e-02,1.402794271636420564e-01,1.200118499529728572e-01,-5.096515929270999806e-02,-5.052297004416022447e-02,-1.687981076728256036e-01,-4.214090851325235088e-01,5.138561014890108414e-01,8.168608216631759733e-01,-1.798798160524184564e-01,-6.954332714833347806e-01,3.674879998844965967e-01,2.229157998817800634e-01,-3.486665896038889101e-01,6.159354462002499808e-01,6.826167332468561222e-01,4.173518397606866825e-01,5.152259178905564951e-01,1.184406802031026940e-01,7.977081020340176520e-01,-1.991486659286196836e-01,3.082017979273714015e-01,-1.545248625553575506e-01
-5.613551906292275628e-01,7.462344824662291431e-01,-4.059037041803187362e-01,-4.207961593677467804e-01,3.525378154045373802e-01,-7.814306041389887936e-01,-1.690459201246069243e-01,2.456308765552945618e-03,-2.767534766711054472e-01,6.090931642204476804e-01,-1.813617126399876822e-01,6.280012301879155101e-03,3.407611151532564664e-01,-4.897271051384787799e-01,-2.342338270928324140e-01,3.794415101518734401e-01,-3.125793494328554800e-01,5.340105761260242057e-01,-1.695658940423734773e+00,3.921834482632149399e-01,-2.058761207966135487e-01,-1.496363907677964733e-01,3.036213228225407845e-01,2.791249480026272156e-01,3.641724972950428629e-01,2.371211352164036834e-01,9.373922723588312689e-01,3.382072205782027385e-02,7.813348940475358523e-03,3.069525042630829037e-01,3.699218734230487748e-01,2.911331717232033545e-01,1.840608739023200657e-01,1.586252901662678072e-01,1.022504998108122731e-01,-6.837870044573663986e-01,-9.396613581638011414e-01,-1.584603848218835709e-01,2.791793677316379285e-01,1.273998666243268962e+00,2.853801881963925480e-01,-3.394169461960353518e-01,-4.271929488510899375e-01,-2.381991194227892072e-01,-1.914461022579972693e-01,-1.978848587544309034e-01,2.445585727194010128e-01,-1.502710774589434140e+00,-6.401156807489362111e-01,-4.066454186202562160e-01,-2.339210931709140642e-02,-5.464648523057318297e-01,-9.458635423310150780e-02,3.365363421554841694e-01,4.199061769607767558e-01,1.625554591971609397e-01,4.882722101386532398e-01,-6.972899308340388402e-02,-9.228988196951115608e-03,4.031666139681016475e-02,1.056207319108336096e+00,-2.331307191535347823e-01,2.548630647051700407e-02,4.041661559713193297e-01,-2.917322739835909520e-02,1.471180446059281166e-01,-1.633025434844963819e-01,-6.583394253400876028e-01,7.272213900478990967e-02,2.741441689239167978e-01,-1.057275745777859904e-01,-2.118542009850002059e-03,-6.767514850992206732e-01,6.814850417915001290e-02,-2.120053253312534358e-01,1.401722757943641706e-01,-1.806381680828793301e-01,8.867675033869035217e-02,1.646968413755226512e-01,5.026558770802948273e-02,-1.027054002555251727e-01,4.610150523177904414e-01,-4.821189280466317006e-01,-1.881176343462871992e-01,-3.665527658778449105e-01,-1.583007523959217011e-01,3.853636385972670775e-01,1.316538168079141924e+00,-1.697169263906894709e-01,-6.726409093835569175e-01,-2.820052732616226132e-01,2.546224686138758853e-01,-4.429280292605818903e-01,8.113048111884639813e-01,8.099293045463360485e-01,3.790747512273132114e-01,4.794452036983491428e-01,5.180040297333879940e-01,1.603763766487902309e+00,-2.181409966126224009e-01,1.038866042518589855e-01,-3.579136480414117916e-01
9.933996500296864152e-02,1.826336841135188793e-01,-9.986222604669844904e-02,-3.148777009015621409e-02,-6.058518281707515104e-04,-2.784669957855138711e-01,9.584185702754736622e-03,3.559656492566683483e-01,-1.507215440465589362e-01,1.566675290612269955e-01,-4.511724948631833931e-01,2.957180732875070439e-01,2.385307388721056854e-01,4.337500537617958174e-03,-5.079340489147594617e-01,3.872213724744808516e-01,-4.012759464334676451e-01,2.845666514043965201e-01,-6.734338250470891518e-01,3.724076169095517641e-01,-2.505588447561085674e-01,2.415682041347382569e-01,2.201848755771282640e-01,-7.929027755053667803e-02,3.179439604475173820e-01,2.776027926442272697e-01,2.232065795960467003e-01,2.836035320448523356e-01,1.712708901556634633e-01,3.365683142330448963e-01,4.062899895268330952e-01,4.085674373616212107e-01,-3.323076824080795633e-01,-3.256607827844149039e-01,-1.694960155357742512e-02,3.182837681543571745e-02,-4.817296093713331895e-01,2.874981624635574717e-01,-1.586202023760977242e-01,5.069931693748074286e-01,2.892451480906543249e-01,1.752537084664416434e-01,-4.943863880350962137e-01,5.544241833420483073e-02,1.050201294925802997e-01,-3.553893548119808621e-01,1.235322846996190216e-01,-2.965921635752533092e-01,-2.139927244158936204e-01,-2.077413331576256905e-01,-1.661985197715634965e-01,-1.557626323174450544e-01,-1.571569698554732275e-01,-2.249714708272894381e-02,3.084519461490634606e-01,1.714315770359507995e-01,1.292137178674020448e-01,2.959335740706313111e-01,3.029326406435804420e-01,-6.942856168939791350e-02,3.448167945586971123e-02,3.249703879384897853e-02,7.807387897368381346e-02,2.560209180001221663e-02,-3.519144001243075803e-01,4.183950944888776280e-01,-1.176331228604660523e-01,-3.259651180395858883e-01,2.370652399492390594e-01,-1.379532307967789966e-02,1.291825730682138740e-01,2.085230881856460217e-01,-1.237949402938349069e-01,-2.011534691320570334e-01,2.484526970107054922e-01,-8.053200353740941342e-02,-1.498860827401160001e-01,-5.282128160044288062e-02,-1.912997959449784235e-01,-1.014268570426559400e-02,8.159222844782275386e-02,8.884640786253443501e-02,-1.245687837951162669e-01,5.786146311686216070e-02,3.314608032194548692e-01,-3.225600100257615122e-01,2.360606593326254332e-01,3.090770671430507766e-01,-3.318233542463484148e-02,-7.686079501028733607e-02,3.970273023192115620e-03,-1.041743538895589100e-01,-3.030548904312393987e-01,1.098134609441234477e-01,4.455329667286905826e-01,2.726015276237336860e-01,1.735726164855058984e-01,-2.415230095389306053e-01,5.218207145717046469e-01,1.359490796042191196e-01,4.476772791056169432e-01,-3.876707002248230838e-02
3.380688320424732884e-01,-4.332428736764737387e-01,-2.469390178740126507e-01,8.366272348088256428e-02,-2.038365448941870106e-01,-4.439876661019085402e-01,6.934293752044594361e-02,1.953221958841510342e-01,-5.201209039462426631e-01,5.441142587485416071e-02,-2.089508263861727388e-01,5.383409908120710685e-02,-2.519216912378280937e-01,-5.106477609652492200e-01,-2.045076833748498690e-01,2.027766440247881150e-02,-5.806000873477876190e-02,1.580142725736381759e-01,-1.893044682368507370e-01,3.575089736947876240e-01,5.149699203850428147e-02,8.466155331073105250e-01,3.360959198491914046e-01,6.967116731930718398e-02,2.239904603017711937e-01,4.944215391136857485e-01,6.400158633599007940e-01,-1.506140176476241932e-01,3.386496986176303348e-01,2.634897787453801543e-01,5.637551689538704558e-01,2.667568288643908381e-01,2.588693018742599383e-01,7.980952454616514757e-02,-5.459347108692161332e-02,-5.219834367812348219e-02,-7.479234254824758121e-01,1.842010624081741044e-01,2.374736986240748859e-01,5.872671725158907785e-01,1.740766583831181713e-01,1.695685695368671919e-01,-3.793588868321324803e-01,-1.979842037986117853e-01,4.655119763422259360e-02,-4.065987800404442520e-01,3.764931885432770131e-01,-5.430116253068827392e-01,-4.751959777076820157e-01,-1.534754843812298208e-01,1.219453895175982155e-01,3.258790031753393546e-01,-1.075125733179089771e-01,1.663699840518610418e-01,1.216223781438167811e-01,3.240493646729600274e-01,1.867154637192520172e-01,-7.049300498670783843e-02,2.093985248379981456e-01,-1.076371248267126157e-01,-3.526228773480304945e-01,-6.105797303230375839e-02,-1.348810569451396602e-01,3.453994723447846305e-01,-1.058198480516376189e-01,-6.145187601301669439e-02,7.491219316002066531e-02,1.850964677725953911e-02,-1.884821313774459883e-01,-8.258383627601716473e-03,1.079933225583234735e-01,-4.275732297359206152e-02,-4.266944100224797087e-01,-1.851263082027468920e-01,9.953499403646623445e-02,1.732334867066855910e-01,2.884045757571698232e-01,9.199112922182323127e-02,1.016182778496919625e-01,4.083850816296224484e-01,-5.063092615599886770e-01,2.258213151490296722e-01,6.007929148617947163e-02,-1.230454944198386413e-01,4.496862057566874959e-01,-2.362481500916063792e-01,4.911379836740046440e-02,2.564810431088600517e-01,1.137388972743452464e-01,-5.617184052906339931e-01,4.768722321998251079e-01,-1.545569878096649252e-01,-5.577265996758172806e-01,4.607830249057814909e-01,2.754453373568701569e-01,5.408921708477165691e-01,1.552924646445746383e-02,8.599644779016421547e-02,7.693185081669561276e-01,-2.684584740227037303e-01,4.590250878412081570e-01,2.280770279343571211e-02
-5.095250362520228893e-02,-1.021444051809209524e-02,1.195046544684943979e-01,6.790719860148124176e-02,6.377259117228422092e-01,2.076239518766199998e-01,4.010255012558932575e-01,2.168858020801057718e-01,1.435745750510027952e-01,5.199835657891854757e-02,2.091348185453926201e-01,3.258541730678609638e-01,2.441487465218360464e-01,2.011015625829971620e-01,-1.153037911703307244e-01,-2.969334569413707020e-02,2.619251698760956537e-01,1.367722292466186651e-01,9.303307089730793178e-02,5.989178982065997969e-01,-2.789542424103926832e-01,2.565290415817124137e-01,-1.230075045822509455e-01,2.897376811458383661e-01,1.703813075576460223e-01,-3.499015779172675450e-02,1.187241399002728938e-02,-6.572242429886937520e-02,9.359930810942888868e-02,1.963351664458279962e-03,-9.122368602176447738e-02,8.320633206499000734e-02,-4.679380945450138385e-01,-2.137668591745750524e-01,6.911598127263403335e-02,3.976184205063752752e-02,-5.900447657688119574e-02,4.216881019746706039e-01,-4.170930757685762935e-01,1.073297007254520180e-01,-6.446587604285228257e-02,1.660934834367799318e-01,-2.580412944495056871e-01,1.507853266945196058e-01,2.327513004750288717e-01,-5.935702351722997898e-04,3.271256626012954971e-01,5.894965788651172767e-02,-4.299194058072769442e-02,7.632713957807071847e-02,-1.713855173904723639e-01,-2.965152445391997516e-01,-3.080732687615588827e-01,3.602572583544165763e-01,-1.321645967706303881e-01,2.421066435334700284e-01,-1.162339133447399392e-01,2.656413930393960454e-01,2.552888306670570984e-01,2.160435965205062814e-01,-3.649172524870598067e-01,2.707717190474198121e-01,-4.711046195348781995e-01,-3.700924840625562373e-01,-3.160378071227663566e-01,1.946647983244002844e-01,2.135387354530966231e-01,2.734690907831297674e-02,-8.464494950781564081e-03,-8.877938837513997539e-02,3.403322866929921475e-01,4.004793849715171383e-02,7.903496280394076146e-02,1.557687236273147535e-01,8.746712910124027074e-01,-1.915283483160084288e-01,5.721310335275188452e-02,3.722543459919788189e-01,-3.175984283036484279e-01,-6.679054391453381756e-02,3.363313112927479032e-01,4.719359124150313001e-02,3.108657944112685478e-01,9.621809027622848509e-01,4.142722948733928434e-01,-2.119140245051610860e-01,4.683698163869481901e-02,9.018468829172025802e-02,5.270452620535556187e-01,8.258057684003232424e-02,1.508725146791741745e-01,-1.884982200069099112e-01,-3.925585240289837796e-01,-5.539468386659568422e-01,9.352997077616953536e-02,9.226952894575349284e-02,-1.368641339139853828e-02,-4.593748034500310662e-01,2.845965597110442294e-02,2.194503721454516346e-02,7.269502657335594753e-01,7.332660114890859893e-02
1.513417167843258970e-01,2.823551054504366397e-03,2.389467689450146537e-01,2.998039747790894882e-01,3.947459228893481775e-01,-2.126600905030416877e-01,1.440646097486252275e-01,4.401339644853179411e-01,6.047185683979703491e-02,3.745517099690432450e-01,-4.239114994134321468e-02,3.836315616286968266e-01,3.670428205832572677e-01,5.507004870429457188e-01,-2.075893359555239515e-01,3.908930828424236892e-01,-8.255274167496078064e-02,-1.178570251745623965e-01,5.089529466699473786e-02,2.826940132202581668e-01,-5.879131801251957778e-01,-1.807879151017932062e-01,-1.186423936703892915e-02,1.451135414293102388e-01,-2.315887828292671480e-01,9.503677535035257029e-02,2.540532635447139212e-02,-8.395676899582439623e-02,1.466848572772312120e-01,-6.858669211923848485e-02,-2.052746934953671720e-01,4.137826070865971428e-01,-5.066884924855431516e-01,-5.490863769357775537e-01,5.451455812523780392e-02,-1.011311774266365621e-01,-1.465889227575223330e-01,3.274745897970498532e-01,-3.117054095435575212e-01,-4.420770292929301210e-02,6.773819904055282393e-02,4.678401610015070489e-01,6.948998832187543162e-02,3.346313039522315624e-01,3.759148000127859324e-01,-2.513248805978541070e-02,1.458866913118540276e-01,1.824760432502311458e-01,8.231303989757476902e-02,-5.086994274867112642e-01,-6.036625638099931690e-01,-5.191777002530836294e-01,-2.712455335807848478e-01,2.184075701120647695e-01,-3.203747102608172637e-01,6.258042873854792187e-01,8.878406955551407242e-03,3.825201173271201571e-01,1.680274666152088148e-01,8.036574065313170645e-02,1.075326060711030846e-01,3.310424790438678544e-01,-7.907248652477606443e-01,-3.533588777116288271e-01,-2.380661605903074685e-01,4.157195147794213730e-01,-9.626215971534307636e-02,-2.006235023427577202e-01,-1.026793464553023283e-01,5.680067713508101662e-02,5.144818447758290336e-01,2.697284795085271372e-02,3.927294416131348331e-01,7.941227943913041487e-02,5.114559640920557371e-01,-3.124886892617015910e-01,4.165563167553399393e-01,1.019170562467240498e-01,-2.486307918114866733e-01,-3.882343033736753712e-01,3.700551572064567640e-01,-3.426395204473433598e-01,3.759707600043276643e-01,3.275207652070966646e-01,3.867045721090165422e-01,-2.484893448543924466e-01,-9.206755654442094761e-02,2.166141778434350906e-02,2.454756767285149466e-01,-1.209627899812953933e-02,4.167960185999721179e-01,-5.950403340112914163e-01,-3.434174354069137181e-01,8.759835143702862648e-02,3.622666497387575651e-02,-2.237116456274817478e-01,5.532925401246038821e-02,-6.294128966306300477e-01,7.531606443723679045e-02,8.825831043542982368e-02,6.452636778455885791e-01,1.076560975697905959e-01
2.597237581142760598e-01,-2.541088379588894997e-01,-5.480880188728276536e-02,2.529353689104448244e-01,2.885741004678025745e-01,4.359697439480838405e-02,3.822065164401280968e-01,1.107377875384259330e-01,2.939525525244832682e-01,1.504897786171325580e-01,1.926685055166182936e-01,2.711417643675046452e-01,3.098733639270132567e-01,2.794703394472390912e-01,-2.362086788930361225e-01,5.118968860025092243e-02,1.200860496345799860e-01,-4.569882651101320886e-02,-1.445171244303760164e-02,3.227913662582547749e-01,-7.662858390115281915e-02,-2.803919077582724961e-01,1.959373174152034547e-01,-1.047546730782261543e-01,4.451291033746795911e-02,-2.057387902601954480e-03,-3.847560909560529541e-01,-2.500780845504094740e-01,2.560784462857894628e-01,-2.696964290080878235e-01,3.969951084804480002e-01,-1.952614275473617614e-02,-3.822776810585759577e-01,-3.614677718752567492e-01,3.718395151659226183e-02,4.173514461780370582e-02,-2.218763914294767381e-01,2.384848631309658407e-01,-1.610501970328411803e-01,-3.552028648273681255e-01,5.184832052385535822e-02,2.021277028363759887e-01,1.483286781933922382e-01,1.492981520354002445e+00,3.327806919215776094e-01,-2.180071583715123273e-01,3.207928420156928029e-01,1.012878227397697589e-01,3.227912651675833300e-01,1.551250963204231226e-01,-4.274749659563558679e-01,-1.174117939789919518e+00,-3.760544452638258650e-01,4.406324482206016580e-01,-1.575418475063028456e-01,9.737030803426283132e-02,-8.531613769292414884e-02,2.279188037504059072e-01,6.584792340005464484e-02,2.900215146777320729e-01,-1.080824996090668094e-01,1.887669013053570599e-01,-7.221150081433156398e-01,1.651072534423183857e-01,-1.501973593366251192e-01,7.257559104992199195e-03,-1.216427821052774305e-01,-1.990635638755900924e-02,4.714202755681469181e-01,-2.415017218102743363e-02,2.176286714456103777e-01,-2.310887216029098856e-01,-2.224115217881426076e-01,1.413541671122544308e-01,5.868251441156445702e-01,-1.549230227487738698e-01,2.547443974158948854e-01,1.157706386906755258e-01,-3.080563782372335371e-02,6.241506027437689064e-02,6.083769997990750023e-01,-6.179744544228400749e-02,2.185823813701537888e-01,4.924487181510976974e-01,2.187504935632270942e-01,-1.255670689239005156e-01,-1.269332633792294718e-01,-3.929572311997679701e-02,7.390409682981007311e-01,3.392849274422582440e-01,5.311111524982836674e-01,-2.877341852434021630e-01,-1.009488514063326403e-01,-4.436568502621216492e-01,-4.981239772249404551e-04,-3.120788292652230123e-01,-2.423874791964927139e-02,-2.758385843376548463e-01,2.274714477568153329e-02,2.285177573914288773e-01,4.806280182433170234e-01,-6.215478627030675621e-03
1.797114089744894228e-01,1.632940234982066252e-01,-6.105806663971660025e-02,3.482507955545480205e-01,-9.753898851275061288e-02,3.379735401422625518e-01,-1.160336355662625607e-01,-4.339823596176039383e-02,-2.945516701475665161e-02,5.221236017153193520e-01,-2.018228809115076572e-01,3.520612199198431824e-01,2.097716877806174995e-01,1.604090904688725006e-01,-3.164142314864985539e-01,1.617705423158142253e-01,-2.723783057385365525e-01,-2.425329381965231085e-03,-1.320366546682230913e-01,3.462717719870674338e-01,-3.258962247005678936e-01,2.997008467602509940e-01,-2.171077640874971293e-01,-4.921199775588453590e-02,-5.898204411879793413e-02,1.334172066985189198e-01,7.901505106874642803e-02,2.886145900785334617e-01,1.891921502736886029e-01,1.508072405597795373e-01,1.996188948980700262e-01,3.153352750561337348e-01,-1.593104006435670239e-01,-3.551287907075342809e-01,-1.353841720454475039e-01,1.807736096860486363e-01,-3.597663081208348768e-01,5.581788817369450623e-02,-1.647356269136706353e-01,3.659470731654241304e-01,-3.231890337553918607e-02,7.991736341288710466e-02,9.874413826864864019e-02,-8.955566898293129685e-02,1.525702271050664860e-01,-8.297957948898644631e-02,2.097674947079149477e-01,-2.073237125755769128e-01,-2.420116639669625813e-01,-8.892734563235127343e-02,-1.783153824577065338e-01,-7.838260898603496840e-02,-7.039443724037661165e-02,-3.032368538663133412e-02,3.704663321504474971e-01,2.845880057043604361e-01,-5.746899788363131478e-02,3.228812897730213849e-01,3.248724813717348003e-01,1.841244641150752981e-01,-1.324123971545094203e-01,2.366312217670652751e-01,-2.324207551850190206e-02,-3.787039975558924576e-01,-3.075056017793640906e-01,3.223103931435195024e-01,-2.971260947384239404e-01,-2.894869746249066345e-01,8.577050523982020225e-02,-4.536817506275255818e-01,9.741797521235211199e-02,3.061750545176549279e-02,9.131112722702634799e-02,9.769314888609374747e-03,2.136373761935347060e-01,-1.159121111575120849e-01,2.501093315892884417e-01,-1.055196788295656857e-01,-3.825833399291164727e-02,7.314932170783419729e-02,1.086667442730132466e-01,1.648370354707297258e-01,5.647882721731819350e-02,1.391621538188554941e-01,3.004256030288949275e-01,-3.289902922367622939e-01,9.987152708227142739e-02,2.270254260800777801e-01,1.200307845950411706e-01,5.019165960759474493e-02,3.598583022411526167e-01,8.162879169655418155e-02,-2.255812917256359573e-01,9.772051919954184707e-02,2.370011887394708194e-01,1.431592023669780167e-01,1.432655737063797188e-02,-3.500694833079686652e-01,4.333527408729830888e-01,-1.990003875266105893e-01,2.043441021144561942e-01,-1.569702879432373077e-01
1.283261145454687724e-01,-1.258799428520061880e+00,-5.237732959622992679e-01,-2.117938430881173562e-01,1.266803618279699617e-01,-5.752964320429194700e-01,6.391797962665518584e-01,3.841381682860133071e-03,2.736553653962663368e-01,-1.245693543926812974e-01,3.908885395014514708e-01,-6.141503848162258722e-03,7.284238191882755897e-01,-1.993487514259119353e-01,-6.994859605839931493e-02,-1.541658241051326907e-02,3.129497647434518748e-01,1.369208090919417919e-01,2.767403709661436229e-01,8.043040250917209422e-01,-1.274353702582431136e-01,-3.684410342787168835e-01,3.801713799153516593e-01,3.822115156767499911e-01,-3.014560627286464456e-01,-3.107861973216918816e-01,-3.245888501324670772e-01,-8.215296520633806887e-01,4.977822895999484132e-01,1.414468171565719801e-01,2.806277860171763616e-01,-2.527693896085623226e-01,2.519854358881178091e-02,2.020574466392559276e-02,-3.028111339271735147e-01,-6.561184894263456524e-01,-6.314058582399063001e-03,-5.858289925685155469e-02,-7.854423400311850711e-01,-6.716852367270144120e-01,-2.416316761106413746e-01,-1.426901766052498521e-01,-7.635238303238008895e-01,2.273698782017023579e+00,6.210573439493596304e-01,-3.112623794551822587e-01,4.195394454796707029e-01,-2.032155809376951228e-01,4.400460445088461570e-01,-7.679632098482469527e-02,-5.327227782276052620e-02,-1.291711041883282229e+00,-8.275532138814978289e-01,8.436107066370241991e-01,-4.250705702419724230e-01,5.391691160789560122e-01,4.694178007170597411e-01,4.202773432466748449e-02,3.568515342498286835e-01,1.108210167399186902e-01,-1.035423960784142006e+00,2.042445975105438086e-02,-4.638608431660040665e-02,-1.778419129773542717e-01,9.467030912972762557e-02,1.045473117780271466e-01,7.238992705268375467e-04,8.378168745700975695e-02,-1.426549571825100338e-01,1.890985819690273462e-01,2.475277772020162970e-01,2.130290573711678126e-01,-1.869461440124661200e-01,-2.790606259980635828e-01,1.131411618779956108e+00,1.121638758773042810e-02,5.062007681861926400e-01,-7.971634141325378842e-02,1.417168765710818124e-01,4.039488018925289636e-01,1.075531095868163645e+00,-3.618202615339248251e-01,3.248070885685970799e-01,6.751077920279037192e-01,-9.351588588615374065e-02,-5.793151889456644721e-01,5.014482134618853948e-01,1.295294272678050862e-01,8.274499543802423807e-01,3.522558891040350471e-01,4.991663083260983180e-01,-2.212798965379200733e-01,6.504343547621452837e-01,-5.234780578192268496e-01,-3.058986654128553195e-01,4.193108302967731710e-02,3.492020992293353721e-01,-2.004320452684390241e-01,4.949940397286502897e-02,-4.789855868339129574e-01,5.110261767202269878e-01,2.444673897019416509e-01
