9.306354886989999520e-02,-8.616976878707381937e-01,6.498835143219855448e-01,1.025829838344245321e-01,6.544157051743635378e-01,4.367029098299642920e-01,1.029792827561069934e+00,1.083101525301052026e-01,-7.527781536131689100e-01,8.020994566565615713e-01,-1.631121978180651577e-01,1.140177710366237163e+00,3.840484328395902258e-01,2.564369103389292914e-01,3.552995772858698054e-01,6.907831070914135507e-01,4.003274426039343248e-01,9.578706137839332335e-01,1.217668316424328268e+00,-6.120569964364404036e-01,-1.432130653869209569e+00,-1.399739282063038881e-01,6.148386408037822548e-01,1.836642295733020291e-01,-2.743782224987067475e-01,-6.483759247614788446e-02,-3.368866376749878877e-01,5.492160548678778342e-01,1.012314952810666885e-01,1.245769794205304981e+00,-6.909070647679572963e-02,5.307707393493731329e-01,-2.536926745515311610e-01,6.325596256284438113e-02,1.080842005607410700e-01,4.030447846571503234e-01,1.109755744839770047e-01,6.134806990663224102e-01,9.850582557085817426e-01,-1.587498847308091154e-01,7.880732135143476980e-02,-9.353865108662066108e-01,-8.604126331947588302e-02,-3.508936646176863405e-02,-9.143812732554154055e-01,-3.470725077378383761e-02,9.483104067799985604e-01,5.074922982296865143e-02,1.632478719688597035e-01,3.390145373094068104e-02,6.509722593419673409e-01,-2.215351395201838047e-01,5.818883166100903281e-01,8.139592583093734346e-01,3.102989901614462975e-01,1.555837087398126983e-01,-9.762113640152225713e-02,-4.254228548534622623e-01,-4.687380012119951589e-01,1.586398240038789775e-03,-2.009640247747022934e-01,2.158837348137326306e-01,3.690260533543260890e-01,-1.906924363814474499e-02,3.832517835112712046e-01,8.635040580651345277e-01,-7.068212383830571599e-02,-2.590791219347392538e-01,7.648583692280993551e-01,7.537709909209908687e-01,2.016250956165581421e-01,-5.359713298374531032e-01
-7.428354733205246863e-01,-3.137732882936850598e-01,2.769493062880420964e-01,1.245670733927853435e+00,-2.885904039824966905e-01,8.051527671016563970e-01,-7.696411661057744880e-02,8.021450650182889719e-01,-1.357515172872626741e-01,-3.571395250079583555e-02,-8.180054261529218218e-02,1.397741661820002701e+00,-7.496874680519892697e-01,6.196717516609969723e-01,5.332470495456458348e-01,7.162709877614295007e-01,8.277821674471236291e-01,-3.416098226659623760e-02,6.420159654241244240e-01,5.585473182253246627e-01,-3.755604272530649879e-01,-1.575097178507230744e+00,-6.120717162734217176e-01,-9.862226658778643351e-01,-2.824949858437753591e-01,-6.887492870520676158e-01,-1.150774913486643625e+00,9.021681052474253004e-01,6.856377617902547073e-01,-4.322019196221562054e-01,-4.558741896356082179e-01,-7.899494078152855536e-01,-1.020558743748317010e+00,-9.443659719265783126e-02,2.754317964261863705e-01,-5.358690742044859290e-01,6.259891001980989467e-01,-8.375345639502207451e-01,3.412956191455549515e-01,3.179491023838973973e-01,1.257232341742957060e-01,-9.439278161777688858e-01,6.121951370117716396e-01,8.781809508553115595e-01,-7.231151392590964289e-01,-8.299457419071674114e-01,1.340775610775579441e-01,2.213136741739268887e-01,-6.244925049425794489e-02,-4.137466105989915377e-01,1.810038635828537315e-02,-8.152136226691115983e-02,2.107355303756209552e-01,5.973498904439372703e-01,-3.617083488201723873e-01,-7.808206251861805891e-02,4.559167291738434602e-01,1.532502580009672405e-02,1.916014249332175234e-01,2.104294041230106438e-01,1.184499929755395559e-01,4.521014300330921665e-01,-3.199035048830171091e-01,2.923998821216596267e-01,-7.796614964090503586e-01,-4.260512287399593201e-01,3.371341292142555068e-01,2.569511268558667336e-02,-7.836030819940305037e-01,1.206457944743387189e+00,-1.937207474806811602e-01,7.060973504080991781e-01
-3.827535797407931595e-01,-2.055606166544999835e-01,4.719716185809801900e-01,3.809707603290973799e-01,4.797540190346168409e-01,-6.748594118859820856e-01,-2.475623462300491628e-01,1.337120798896290985e+00,-1.735722925433307862e-01,1.742777888053675395e-01,-1.724996707789459571e-01,2.369831395857107392e-01,-8.513491564195038164e-01,2.288818327369443462e-01,-5.094812089109542752e-01,3.157742302003960222e-01,-6.270818683007955974e-01,1.194874496980207201e+00,4.220609791385327991e-01,-1.077686314349157959e+00,-6.145385104671337029e-01,3.786135604199531435e-01,6.115465969360850407e-02,-2.125960538200880323e-01,-4.481476559006437599e-01,7.248610019118335857e-02,4.266934621040830433e-01,-2.464042567598579425e-01,1.222164361831959534e+00,2.229087363174210579e-01,-4.450536389939915294e-01,-1.206370314069783733e-01,-1.781125509331116519e-01,4.343510800052556575e-02,-5.368768239093015815e-01,-1.662541898258633744e-01,6.912979186367145257e-01,7.686622770256464898e-01,-7.786109794446106624e-01,-5.798110464051318136e-01,6.117632904837426722e-01,-1.120857815231479232e-01,6.845323640769621631e-01,-6.934414498471439536e-01,2.794907082224017958e-01,3.249639836282535721e-01,2.739762852607150467e-01,1.925959439767443993e-02,5.332688726680522295e-01,1.880260363736891316e+00,4.511014750614314450e-01,-9.266583598740686656e-02,-1.414409677593653492e-01,1.015698961842312897e+00,-8.868633184722206630e-01,-8.265956620415987333e-02,1.953813069913955813e-01,2.989687719172985925e-01,6.055983185575636307e-01,-1.292697727370676342e-01,3.648024420618663499e-01,4.528777493107453700e-01,5.362994928310256260e-01,-2.043714505890195654e-01,1.439034347928653146e+00,7.973879607074854103e-01,2.124309695234183892e-01,1.505354944594531064e-01,-5.816008244250462367e-01,-2.791964396806495205e-02,-9.077434456760764547e-01,-5.101485012871032065e-01
-5.641814754813468877e-03,-5.679432975587829224e-01,4.896203170779487440e-02,4.792851171188725612e-01,-8.331109021352879340e-01,-1.596358757220393276e-01,4.856229196142538562e-01,7.711208912271183546e-01,3.403307955344819224e-01,3.321036503382044369e-01,1.214069943174083815e-01,4.251043155639885884e-01,6.000934083970047572e-01,8.724562548597964984e-01,1.139179157140637555e+00,3.672205684664785474e-01,3.858371933773973583e-01,-6.334107307358253225e-01,6.880841114844478135e-01,-1.336550422058863097e-02,-6.156343925542260287e-01,-7.536895859771447492e-01,5.933861493478059801e-02,-7.045214582491531319e-01,-2.532612886394876583e-01,4.593010137700715423e-01,-1.486032569782377966e+00,9.860870035597017746e-02,2.471348604255885206e-01,7.407517385834683221e-01,2.624359360453506484e-01,-8.258834764370064363e-01,8.999091713466272902e-02,2.961293972197125979e-01,-1.133975743795340857e-01,-6.056495359616099750e-01,-1.732567425770032039e-03,-2.218321239240921006e-01,2.368859268455754952e-01,7.648187027408919203e-01,2.066984427288489912e-01,-5.152986815001897591e-01,1.254261949446708324e-01,6.723343177370208479e-02,-1.952824403636173045e-01,5.342196983236504465e-02,-1.500139626144931793e-01,2.855360364092137115e-01,-6.075326297927976515e-01,4.822288740215470160e-01,-3.723471878313477368e-01,4.404575381218198693e-01,-2.888922925266757535e-01,4.950637675192605114e-01,-6.088586557501713542e-02,-1.358547619827988329e-01,9.149538792815114369e-03,5.957198599413016105e-01,-3.462071066381688933e-01,-4.978944703398492377e-01,-8.830831053342083070e-01,1.909140659062224799e-01,6.330039599245668169e-02,-1.919456768160469340e-01,2.129218172254082331e-01,1.304897185013242644e-01,-2.482096816848429199e-01,-6.472128227898273911e-01,-9.414078816125729388e-01,7.339286083465857979e-01,-1.857085770327897289e-01,4.446739853173514723e-01
-3.957723901041772518e-01,-4.565603780595059447e-01,-4.597175209744454039e-01,-5.739902345796771277e-01,5.289540017500252711e-01,-4.176138415576584606e-01,2.722034159625073002e-01,2.845816075765255637e-01,1.946481482436580868e-01,4.052810704939815434e-01,-3.242151778016071906e-01,5.896166303026174615e-01,-4.774635968744859738e-01,-9.335415931187277527e-01,3.179034343371461846e-01,2.397355730222401893e-01,7.775236230879826183e-01,-1.976787185843478789e-01,1.711421618556262514e-01,1.117334584338639747e+00,3.604009760793612238e-01,8.290536789448694766e-01,4.918819557394849551e-01,-6.291775868253871584e-01,1.076605203881007888e+00,9.529904547497423939e-02,6.665261460198090848e-01,3.970467969245140838e-05,7.106921474145743156e-01,3.234581262055897244e-01,5.619144309700859763e-01,-5.189275349051427622e-01,3.475223878482861517e-01,-6.280234245897667322e-02,4.199180073204177854e-01,3.401555402642730819e-01,-4.269312713648160118e-01,-7.083726142920766626e-03,3.066416889165033965e-01,8.369550199476361030e-02,4.702410494884394221e-01,5.925354908491040767e-02,5.991246403697862988e-01,1.963996026165788222e-01,-9.779111463209304300e-02,6.128250979572055224e-01,2.934896580691239154e-01,-7.189295131458044164e-02,-2.248680961198022688e-01,4.700968830939155629e-01,3.156313390180508494e-01,7.478073337966036904e-01,6.495371054344657447e-01,4.669531673564286667e-01,1.384355947945499876e+00,9.833893083033631299e-01,1.129793726526433090e-01,-1.131253227838728143e-01,3.639042810659549598e-01,-6.822279140643160433e-01,1.390701864877783300e-01,9.863179350403623868e-02,-2.287140329799547400e-01,9.969819249407683159e-01,3.034133463889262528e-01,6.290770315992157136e-02,-4.216428786404042839e-01,-7.904841847320920323e-02,1.573047583991472154e+00,-2.253555519415402775e-01,5.779496042917774412e-01,-2.424690565712346590e-01
-1.141478491960009611e+00,3.229535179630172448e-01,-1.459128497346977138e+00,-1.105419840461036918e+00,4.818964149074289605e-01,-6.058311406829114398e-01,-1.284450867048358758e+00,-5.431383862888621017e-02,1.487175995454924349e-01,-7.791690731593128305e-01,-2.776328983184729871e-01,-8.735228083195085702e-01,-8.772078982891275967e-01,-8.319565573701434014e-01,-8.039084386561210493e-01,-9.938414134034764258e-01,-3.512267646783346353e-01,-6.374006133183308664e-01,-7.475876634729542447e-01,-3.267777541109077588e-01,6.538890707325731300e-02,-6.732651290498616881e-01,7.551904363968728329e-02,8.120481164633982507e-01,7.749865473940229510e-01,3.000493195173912220e-01,4.846232271674225101e-01,-5.458140468506101906e-01,-7.813342245367278505e-01,-1.536540132706304407e-02,-1.861139654245457797e-01,-9.122964757560295679e-01,-3.759566626840020187e-01,5.151751238785474696e-01,1.629527989636935792e-01,-2.689491972678008658e-01,-5.190637691341261073e-01,-1.554599580071498732e-01,5.656029969266809232e-01,-1.057157367787786573e+00,-1.748364150692826580e-01,1.153271671926673125e+00,1.024547245984446908e+00,4.270199290691876759e-01,3.274133717042634339e-01,-2.575308206108845033e-01,-3.279841381250286902e-01,-8.280474117478324458e-02,-4.130058065069706630e-01,2.034601157635555213e-01,4.412890865420479591e-01,3.541104092776822254e-01,-7.703547423968158947e-01,1.675071276413915011e-01,7.401507061036546320e-01,-2.142184456043060847e-01,1.470585888016549825e-01,2.146891711855143658e-01,-8.754811120844568917e-01,-5.037938315756668173e-01,1.609170329779970043e-01,-4.075110140118288760e-01,-8.019755986847336704e-01,2.526053529275735232e-01,-7.061630373841423225e-01,-4.427931433356252500e-02,4.295362950454890139e-01,-3.726661204765879254e-01,4.237307777437558931e-01,-2.909860435663814693e-01,-5.394503482697561303e-01,-4.408632559871848711e-02
-9.713427866433052213e-03,4.350555056742288484e-01,-5.339801145024397622e-02,5.509344327677148101e-01,1.594961494573797489e-01,2.184253216536385378e-01,-7.032368986101281694e-01,-1.066640503461809553e-01,-8.629283074615977656e-01,-2.496875336899678083e-02,4.608566762290945418e-01,-5.510329053607264660e-01,1.561094213908009287e+00,-7.526756022868078544e-01,-1.376018411968279453e-01,-8.736399322378065602e-01,-5.102465493404840791e-01,-1.165761782758135023e+00,-1.175612254497043319e+00,-4.189019348993420211e-01,-7.605550104835244740e-01,2.013594479096522671e-01,-1.604818719720925380e+00,6.586047766256455382e-01,-3.303770107664116273e-01,4.620243851077956987e-01,-7.583044527467854012e-02,1.788810123220333503e-01,-1.070986209053196081e+00,-1.271331117989513704e-01,-1.348663719914787507e+00,-6.183132537768057935e-01,-1.155441472556213878e+00,-5.957745516670429620e-01,-4.922151466697124306e-02,-1.839254528813817124e+00,-3.048519588411126024e-01,1.223980746851716095e-01,7.774143008467676585e-01,-2.592120673300116751e-01,-2.848874149407690792e-01,-2.038292620807074240e-01,-5.598523942516966390e-01,-3.097398533575089208e-01,-2.950499003328012626e-01,-3.745760842868965934e-01,-9.775437325853630899e-01,-6.684384477696649063e-02,-8.378636930636881308e-01,-8.241894113857908266e-01,-8.129209485059837315e-01,5.622699862031850238e-01,-1.201782815949033356e+00,-5.776065251359839836e-01,-2.316463933767258510e-02,-1.682241206747564499e-01,-1.477292630372118443e-01,-4.110249086223552450e-01,5.477842999420367009e-01,-4.856442355516098486e-01,-7.075797341952297925e-01,-2.563822933614889887e-01,-1.766203240218202908e-01,-3.870284903597326909e-01,-6.992885173521082853e-01,1.121898644651148524e+00,-5.915954290488073530e-01,1.396512759355198474e-01,-8.761116729722235874e-01,3.559537084116510819e-01,-1.286128429327416944e-01,4.565377675034679172e-01
5.256238795082190940e-01,7.191570019108909362e-01,6.105110582934972913e-02,-9.706783648027228484e-02,3.903124946303954124e-02,7.445679334842346675e-01,1.659615453113913452e-01,-5.571388800146490627e-01,7.214870296850746101e-01,1.580059423872133273e-01,-1.421806413873348551e-01,-1.070299768360708281e+00,-2.695958278925840723e-01,-6.503428213470280328e-01,3.190822097872655361e-01,-4.648465232056728236e-01,-2.168763904964637335e-01,-7.212883337679613094e-01,-5.404132896643991657e-01,-7.917479944537900716e-01,1.275894969660734457e+00,5.615612859175742599e-01,-3.263274965126939930e-01,-4.702738122384741981e-01,4.531680719447230693e-02,4.895160380896446672e-01,-2.908802092986410570e-01,-4.869086393389182588e-01,-1.870579388526524833e-01,-1.024563484857863971e+00,5.669407682534292059e-01,4.444378916396265478e-01,9.986158772754064605e-01,-4.042797385407360111e-01,-3.975784389613532532e-01,2.229448175980310309e-01,2.752215009288046521e-01,-2.913369149399698821e-01,6.798676293266120441e-01,4.072719135130549173e-01,8.368835550798255085e-02,1.278282861207517440e+00,-9.913367784637673596e-02,1.947958400973673343e-02,-3.974077352740362779e-01,5.796158287253663222e-01,4.352691960668140375e-02,-3.843244228379346095e-01,-3.397057999026877328e-01,-1.856339488812426830e-01,-2.082900367609731018e-01,4.669697928661220576e-02,-4.246011768526854191e-02,-7.510807334062350460e-01,-3.444356661144007403e-01,-8.849973409843803207e-01,5.411958952547528678e-01,-1.900962291996390330e-01,-5.703868725978026299e-01,6.599514081633502949e-01,2.258800582837732496e-01,-1.205645819711451960e-01,-2.018824287056899744e-02,3.225074378971335975e-01,-2.579589088170323730e-01,-6.876556515744973730e-01,-1.510750764458408668e-01,-7.651335323945158973e-02,-1.575226173623457404e-01,-3.016736114036690508e-01,4.571742018262581753e-01,9.792323694906361620e-02
-5.376670771662378501e-01,-3.879259939629697285e-01,7.884510063102621036e-01,-2.437571551555111071e-01,-2.204230200926100280e-01,3.539079984249388633e-01,-4.475250013017404993e-01,-1.381697962909530369e-02,3.906705656256153070e-01,4.808228345481183053e-01,3.265194844766591137e-02,5.653203371662720578e-01,-2.238883888425290125e-01,2.667780257436003916e-02,3.614425037350254000e-01,9.351382509884083039e-01,6.049232463812524996e-01,-5.261333841119408827e-01,-6.389797561046361984e-02,6.796580718437015278e-01,-1.013478214944408595e+00,-9.877975561526116180e-03,2.881334886573151399e-01,-6.868088560892953165e-01,-1.516115464261892365e-01,-2.726973660469362293e-01,-1.547661776831298075e-01,6.447036737105621418e-01,-3.835995232926877052e-01,6.198288324728893350e-01,-5.581673002175660536e-02,2.249257736189615997e-01,2.376017755686711530e-01,-1.897314086668611677e-01,-9.022506792786348651e-02,6.890086579304377512e-02,-3.678294014329571704e-01,3.583640701756273250e-01,9.055355753474788605e-01,-1.920453651740615386e-02,5.274799078229480687e-01,6.844310929034321811e-01,-3.346188733859583042e-01,-3.011064874400913305e-01,-6.400815072545966711e-01,6.607204751988628999e-01,-7.308967814172688815e-01,-3.246647627688139526e-01,-6.962615096396307379e-01,-4.652703704903655146e-01,3.070134997330691840e-01,-7.247964315034435279e-01,-2.102790538341968787e-02,-5.294409449179029448e-01,-5.755659435722840778e-01,6.033439185368727475e-01,6.285661511228927134e-01,-2.825168890786944331e-01,-1.093727915278280283e-01,-4.441849370772135708e-01,-2.742300793681674009e-01,3.871298938142305746e-01,6.248389306219552797e-01,4.408246865849503870e-01,9.865252815862566305e-01,-4.918801856806475636e-01,-2.584402468043643930e-01,1.205056811496316937e+00,-5.580588393414398496e-01,4.588942120191902285e-01,8.628656966604684175e-01,2.436224620034083965e-01
3.576282329719012165e-01,5.620038772076793032e-01,-4.389636534364175224e-01,-3.490630648296763061e-01,-5.982579225026020131e-01,1.077665543119153968e+00,-8.650722375547661436e-01,-6.136079898306412428e-01,1.269730112107090747e+00,3.456173132307966411e-01,6.227046568106959779e-01,-2.992468802576029319e-01,9.012874225032222464e-01,-8.335911390181972580e-01,-2.780960595421941850e-01,-1.590108665603523486e-01,-8.643736287436005750e-01,-8.559554712477883687e-01,-1.084550510757133157e+00,9.919948833423990475e-01,-1.681527267545364912e-01,-7.080841366492264533e-02,3.815424289184742856e-01,-1.925453676241935599e-02,-1.224560445906390654e-01,1.003547918006571837e+00,2.365409596432417258e-02,-5.108616910487621121e-01,-9.774311452522257415e-01,9.171604008827181909e-02,-1.618309245007852962e-02,-8.000293547266786043e-02,1.042897326535931146e+00,3.769862685432432969e-01,-9.860982551053378842e-01,-6.572582400787314594e-01,8.520382080708969186e-01,9.837926676993973274e-01,1.105722821374374581e-01,-4.718474732031887608e-01,-3.026735931182204797e-02,5.867045052913791858e-01,8.551992220755452179e-01,-1.557654484207476320e-01,-3.822785853354357388e-02,-4.832634876335168417e-01,-7.651381333807764917e-02,-4.866167264206653909e-01,-5.848087491980230590e-01,7.263453683907287184e-01,-2.766986097335397132e-01,6.847712237776225619e-01,-3.156428896232829628e-01,-7.733562927705720513e-01,2.125254013283286725e-01,-3.151147925765112601e-01,3.814130721250721390e-01,1.535791435348845269e-01,-4.349240980196937834e-01,-1.118884588640688994e-02,-9.175214327680281112e-01,-9.305575788037711016e-01,1.026719311565417597e-01,-7.058433703884972044e-01,-3.420715996459771091e-01,-5.700728357854532025e-01,1.663527863764237558e-01,4.310210899631479742e-01,-6.239012925526096209e-01,-6.099673660923125018e-01,1.111389626291650612e-02,-4.593413057801197519e-02
