2.086398921575189497e-02,1.159374229679312612e-01,1.369543367866762895e-01,-1.722813728844364844e-02,-1.723252805911107063e-02,1.677029560681183029e-01,2.044338817250007934e-01,-8.014783167182640278e-02,-2.924706626149032457e-02,6.924243299388566086e-02,1.029356462226429098e-01,-7.911080164227624056e-02,9.367195585861645690e-02,2.465796082357416263e-01,1.089395817362063951e-01,5.053461852906449003e-02,3.589653118235928281e-02,8.510181520310719505e-02,2.036067810190482774e-01,1.077704237609857091e-01,-1.383617738725157753e-01,1.734399407253961745e-01,1.851540099107298887e-01,-2.012774460204256807e-02,-2.625385267663401037e-02,-3.844537469576329164e-02,6.904266326074860738e-02,-1.511052460585922755e-02,1.294611392838199704e-01,1.258084459883201771e-02,1.310535879649680768e-01,-1.017770950407758251e-01,9.479223187735559553e-02,-3.152664036442080764e-02,-2.638479245719492147e-02,6.360404500749519685e-02,6.658767895276017368e-02,6.117956925443263083e-02,-1.243731480302758506e-02,-9.561059592349391290e-02,1.592777432488407807e-01,1.445595099953725718e-02,-1.605121715662932713e-01,6.373542046625421675e-02,3.674535442415751557e-02,-7.308126885191995603e-02,1.850080531910650583e-01,2.183439080493111140e-01,-5.693301621484857938e-03,-5.274472706876549150e-02,-3.292687643750163984e-02,4.942164899942026041e-02,-2.726067503893326860e-01,-8.357833545583139706e-03,1.214907811925513975e-01,4.914044155069625247e-02,-3.677838009599462138e-02,-5.789790767988389764e-02,3.575324896647543490e-03,3.109323442269457463e-02,1.327092426377290690e-01,-3.362285664331157026e-02,8.295950399468628167e-02,8.874204447621011557e-03,2.834841546899404333e-02
1.611264581751953029e-01,1.437702019949164134e-01,3.433747287234073520e-02,3.884215773668640848e-02,5.843336498569719900e-02,-2.708187143500196958e-01,-1.122355936018370852e-02,5.872650722026098030e-02,3.712870333214891572e-01,2.016217325847932118e-01,1.630667104054003141e-02,6.350293721821809179e-02,1.252441023456508928e-01,-1.117400790054228210e-01,3.509781000338391133e-02,1.205547408149910404e-01,6.306957236652387111e-02,1.691849091606550115e-01,4.001000224545842726e-02,6.188916035767394463e-02,-9.098093088906496206e-02,-3.544215015893183857e-02,-1.967712670495854257e-02,-4.067769076793845834e-02,1.438617533774906587e-01,7.071371617914225770e-03,9.401437313497872095e-02,1.654000127327027655e-02,-4.914396819041261591e-03,6.752915879683603351e-02,6.792966945652392785e-02,-2.293070211105924516e-01,1.150574239147705673e-02,-5.585272118414146003e-02,8.971326423058535726e-02,1.243217652159288866e-01,9.471608746327707384e-02,3.839053388272603562e-02,9.071234800306847423e-02,3.052244292503156209e-02,-4.359848090940364462e-02,8.893244797539166802e-02,2.194600304681979530e-01,-7.970339686827344894e-02,2.736368619654511863e-02,-2.926785184631567477e-02,6.969082614983097834e-02,2.667019670196494885e-01,4.860181820811972780e-02,2.659015728681433585e-02,8.714521348392291478e-02,3.428211849979172221e-02,-1.982769648729279174e-02,1.618118479097062357e-01,-4.829247159534712924e-02,-3.498602426246209818e-02,1.851523306419112502e-01,-1.250545659057794579e-01,3.099726100292775344e-02,-8.913595022898632148e-02,-5.547716168182723756e-02,-2.019199650476661764e-02,-1.835022851612333472e-02,6.959419815918498065e-02,-1.922647428540259079e-02
1.604438063204265685e-01,2.937844447303417095e-01,2.084183634700048637e-01,1.209530402432561769e-01,-1.736234262576068221e-04,2.104744618624498353e-01,-1.114620865677485306e-01,-1.031116837796924174e-01,1.854843672387819498e-01,-9.723126510010891843e-02,1.440431867600379390e-01,1.677849955769294410e-01,-1.186129306715685977e-01,3.064691491415503805e-03,-8.475949078356391497e-02,7.509258155565720627e-02,-1.009043442876155459e-02,9.721082597641347856e-02,1.568590652928341378e-01,-2.814539557262870084e-01,-2.836817775095823620e-03,-4.079779121306698064e-02,1.210987956049999204e-01,4.267237059300497265e-02,-1.883662697054057644e-01,-7.268225873379839663e-02,-2.292873252871260176e-02,-3.647803794877440154e-03,-2.272288905964092026e-02,1.765054309798100018e-01,2.002835043218024469e-01,-2.481532252889314949e-01,-1.368286289008654733e-01,1.219841900598218482e-01,-5.686028816184168083e-02,1.317931283146284438e-01,8.795325640822788948e-02,1.529018740875654758e-01,1.599867463143573448e-02,1.848758445057488301e-03,-1.741817021907485219e-01,8.194849170962256735e-02,1.315395909192428048e-01,1.013858937060147097e-01,5.389131099348139220e-02,1.050294115705169007e-01,5.579358613611592327e-02,1.929960669921087779e-01,7.166789812286711303e-02,2.634927709056626016e-02,-3.762609786234943129e-03,1.130637417560007296e-01,-3.167668084758908376e-01,7.563802884688872186e-02,1.069451360681881458e-01,4.437852277731262063e-02,6.617766623705274853e-02,-1.207390345914898661e-01,-6.490718240085427415e-02,-7.134361472676775673e-02,5.051549483214633901e-02,-3.154112316993969156e-02,7.689373924535312932e-02,-7.481365603894546412e-02,8.265475676659003734e-02
-1.630209201667345564e-01,-1.756304461291582353e-01,1.609460365012771732e-01,7.262972339201462235e-02,-5.460629422717681175e-02,3.678953720391379273e-02,2.950499699900010001e-02,1.644165320969488697e-01,-9.966086687641177722e-02,6.423946596087466709e-02,1.197412824782161656e-01,1.328015175513093948e-01,-1.992475414438816747e-02,1.416921782779957950e-01,-9.416049670766317436e-02,-1.050316947144535884e-01,9.147072222968072319e-02,9.148562181735188370e-02,-1.650341082641873791e-01,-1.441292897994294470e-02,-2.998562316414444401e-02,-6.783575404170127943e-02,-1.437956693379504325e-01,-2.725346644556705389e-01,-1.027130061951758190e-03,8.403223643170487644e-02,-2.475456249101560813e-01,-1.579870031976998712e-01,1.439331375352456005e-02,9.202294840013552912e-02,-8.755236773919730653e-02,-6.979804864320159064e-02,2.454872690129985061e-02,-9.403799562368425277e-03,4.182839523719568409e-02,-6.764481133565442006e-02,-9.339925471345935162e-03,3.801122898003615053e-02,1.398756663673341449e-01,-1.934113179942116012e-01,3.841573044792397779e-02,-1.129217617468214058e-01,-5.923755056953580039e-02,1.265246753537479195e-02,-1.552516166058094116e-01,2.053725717457082628e-02,1.678683620829322098e-01,-3.184817776189067251e-01,1.550255599765045737e-03,-7.723199918859860458e-02,-1.515954897437932734e-02,1.177597020807046729e-01,-4.508346289236811466e-02,-1.421699877210160778e-01,-8.614323109386837207e-02,1.214056700270152306e-01,1.397136981028072183e-02,1.236115559260670266e-01,1.988544670094124361e-02,1.578824259567731536e-01,-8.443791660545197503e-03,3.652997671957945031e-02,6.142074821626899300e-02,8.653569663688739921e-02,-1.689839601879873088e-01
-3.121479283751003031e-01,-6.295093110844361683e-02,2.167053396841614119e-02,-1.265130801352657430e-01,-1.193665593863045132e-01,6.766079417242447380e-02,4.630409722721273713e-02,-1.284674105457167537e-01,-1.278338944432351743e-01,1.104790752444776286e-01,-1.090547442291173869e-01,-5.477235655450517215e-03,-1.968029550760883040e-01,8.494143490593035473e-02,-1.192004316397482222e-01,-2.881533649972885247e-02,-1.208703191142924543e-01,5.496490891607110768e-02,-8.974258397312948055e-02,7.161042093843757173e-02,2.663392907821200972e-01,-8.149528654287371832e-02,3.469132747808592598e-02,1.501469172401574126e-01,2.393425155764149215e-02,1.097454035837411301e-01,-1.747359988950619447e-01,6.719726268335066144e-02,1.012434609904758059e-01,-1.302684479942948226e-01,-6.971239364695250296e-02,-9.666277377324635975e-03,-1.082944460060737552e-01,4.624475381804132174e-02,2.531130490394981059e-01,1.830606499977840279e-02,-1.421957361926134977e-01,-1.330572801769188684e-01,1.443715562675590425e-01,1.178063732627791654e-01,-1.195581910165045142e-01,2.974813556652424959e-02,-1.474025317525237688e-01,-1.596951758286145606e-02,5.256025805998894990e-02,-2.144898315696339985e-01,-1.736299821505983554e-01,-1.560666381740929420e-01,5.213486534097346026e-02,-1.580289854210357170e-01,-1.071810990344316539e-01,-2.588624852361280371e-01,8.836674208571251854e-02,-1.093768961285936508e-01,3.277182560654792742e-02,-6.842085280328798202e-02,-2.300302624697950771e-01,-1.638186324976130537e-01,-7.784163976135155538e-03,5.333814028939784686e-04,-8.251532373602991910e-02,-1.820271952122534675e-01,6.739288291579818846e-02,-1.460634046616909321e-01,1.558079304615025418e-01
9.113789929228607867e-02,-2.043277664032797925e-01,-1.089300248554116307e-01,1.572711385041040966e-02,7.758108385195149059e-02,-8.939270338217049361e-02,1.063847724193582728e-01,-3.050928998712525986e-01,1.105889196837127331e-01,1.951739853404355629e-01,1.370855783653860682e-01,-1.709168355936400985e-02,-1.705169184163221052e-01,-1.532693470495847532e-01,-7.762559076826124060e-02,-2.634803942686167466e-01,2.754237720712737758e-02,-1.203719735846031647e-01,7.938743972616982281e-02,1.628633768446027252e-01,2.030941634311705934e-01,-2.244590695693915450e-01,6.785925017028129891e-02,5.074995946334475566e-02,-5.733032060174635125e-02,1.096225415490118954e-01,-1.960855914387005239e-01,3.137719435459436490e-02,9.375688209060029088e-02,7.153662366820512375e-02,-5.632284026704230829e-04,-7.140834743012840213e-02,-5.063706695840359401e-02,-1.099049457405819850e-02,5.460622869947957120e-02,-1.591486065697318986e-01,-2.304861746567733183e-01,1.272216614804710100e-01,2.247620143733039533e-02,-1.981287102445576653e-01,1.192630615011889272e-01,1.809715831270215236e-01,-7.277551752794288176e-02,-1.754472777869875155e-01,-5.237379248935485065e-02,-1.325237896906014678e-01,-2.181628068112602126e-01,-2.218293249984418791e-01,8.855729258206379573e-02,-2.948204242479741111e-01,-1.746948200523945061e-01,-6.144600988889504373e-02,2.334699151447336071e-02,-2.062126138929904484e-01,-2.946679495650987857e-01,-1.533040378500815926e-01,1.030897389715629102e-02,-2.595698974750128563e-01,1.538297957516675529e-01,1.161519457611042278e-01,-7.981172877703611446e-02,7.801129171143196539e-02,-7.128286267746025695e-02,-2.895239048363810186e-01,4.850953685924160735e-02
-7.619177280164206312e-02,7.020813918674324861e-02,2.882556829518604924e-01,4.412753259103933262e-02,-2.272211892727009630e-01,8.700265741594316593e-02,9.648320626176924708e-02,3.318780620671091253e-02,-5.125864694834441487e-02,7.948590069114012946e-02,1.138998297952727862e-01,9.699562606074174642e-02,-2.158392879842972734e-02,4.295286783578351752e-02,2.504708931139031924e-01,-5.107265360142129729e-02,-4.661980491944459765e-02,-1.823814349633428866e-01,1.369497394606720153e-01,-1.120514585927390727e-01,-3.260282170750678984e-03,2.470966681823570377e-01,9.666387996064595978e-02,1.187273024097370566e-01,1.261671317586641472e-01,-7.559089460979598329e-02,-1.155183182308720524e-01,5.279451107462306003e-02,-4.463229426242592418e-02,-1.573608862023622157e-01,-1.409837137303679988e-01,-1.349031136022077471e-01,-4.929476541540266793e-02,2.855168961183901510e-02,1.477522580262505270e-01,1.344661794087796125e-01,-9.884717977278369150e-02,5.407364432303701091e-02,6.654207530298872353e-02,2.051799465904303454e-01,-1.286954622749882371e-01,4.844850358242493160e-02,-3.361404144831067059e-02,-7.751170050843730897e-02,5.074731578579668584e-02,9.268178596090834859e-03,-4.210743904643462349e-02,2.486967190969507219e-02,2.381170770857463787e-02,-3.542677705502895406e-03,2.592766768679027889e-01,1.501122335980874523e-01,3.523570450645215762e-02,-3.401282724252080881e-03,4.839251649712350556e-02,-1.188241522432873301e-02,-5.382633322437400947e-02,-4.584481528909763876e-02,7.584500722636317027e-02,1.340838307873814250e-01,4.385679679797915842e-02,-6.754099853947746757e-02,6.507520816005288658e-03,-2.433271991342984830e-02,1.465368619179647884e-02
-7.768108338974348548e-02,6.145452399311544800e-03,6.220082885941175671e-02,-1.061233899749295106e-01,1.641148002088718347e-02,-4.644055374682496545e-02,-9.132580178391691561e-02,-1.999648327469292775e-01,-2.100160614598017284e-01,8.643318592332117911e-02,-5.237315536672465521e-02,1.094413674796437179e-04,-1.640827888616794294e-01,4.500283525059461942e-02,-8.020582397925425655e-02,5.563663377229849383e-02,5.093368392337636885e-02,-6.123578360206075738e-02,-1.971687852861539469e-01,3.237384496159211866e-01,5.363313104699034273e-02,-2.905763780949631725e-01,-1.083462612220441323e-01,2.369385355082890068e-03,1.188039006547974702e-01,-1.804734330454007551e-01,-4.712991808375996405e-02,-6.159518346189293142e-02,1.206286823088671967e-01,4.462573270795860275e-02,-2.493022049567674425e-01,7.595967707474710062e-02,-1.546798259444690793e-01,-1.874540544308628820e-01,2.373045753242850747e-02,-5.685879254073698819e-02,-1.122725174590439301e-01,9.778012112763045938e-02,5.775498295601751153e-02,-2.981533027152104970e-02,-1.472692861546789078e-01,7.526212542436165609e-02,-6.740808525892592884e-02,-4.407370823150089101e-02,-7.637627358332275962e-02,5.256043959121128178e-02,-1.082333055720168663e-01,-1.205784136969368092e-01,-9.775171209257355054e-02,6.286862439157783755e-02,-1.498346805718762664e-01,-1.424319204271272121e-01,1.108627422203220525e-02,-9.668060838824489578e-02,2.756231965118363311e-03,-3.664767793845251365e-02,-1.105259966870900806e-01,1.231797841669082377e-01,-2.674789431145934704e-01,-1.439687097735991572e-01,9.655116936567112451e-02,8.882960525191238577e-02,-9.622085404067073910e-02,-1.342931250727007753e-01,-6.255878906439023106e-03
1.662168615674760111e-02,8.524373980801643047e-02,1.826587775477955464e-02,4.557156100195811077e-02,-9.155797627977528552e-02,7.884938331962959568e-02,2.268134729311344078e-02,-3.821754297234902786e-02,6.229324883165762022e-02,-7.647020266329367100e-02,3.144933578834789856e-01,-4.301383723638791540e-02,1.597224637391648217e-01,2.621694781016717726e-02,2.433790316869704207e-01,1.943589213879282464e-03,7.311774593238384856e-02,-1.716199791665764807e-01,1.928728618793947502e-03,1.420823233202755109e-01,9.307771577480992986e-02,8.974829103280765330e-02,1.927228182952781532e-01,1.097223912960289399e-01,1.295002067262840395e-01,1.019622028438586514e-01,1.596229292125114774e-01,7.718338048701582632e-02,3.973288272846320357e-02,7.434274613997467196e-02,1.706941681055383075e-01,1.654494244331472796e-01,-6.059715489508996772e-02,7.192853826653716753e-02,7.172909436398065830e-02,-5.688796977302311431e-02,5.238982490310006845e-02,-4.105921510097314264e-02,-2.194070113567146152e-01,6.972627080904149344e-02,1.956248047239780574e-01,1.058026286026256535e-01,1.006822237800188563e-01,5.984159414878020139e-02,1.337937861036958831e-01,-9.984596210815956108e-02,7.106654311389072609e-02,6.589079705954499488e-02,7.103012549170464873e-02,-6.236593313973540220e-02,8.858077929722149579e-02,1.984690142001627744e-01,-6.143927134580552674e-02,2.145674872176144277e-01,3.760148874018880844e-02,1.246214049689380599e-01,1.454060740793284012e-01,1.338207233070641544e-01,-2.111091755643589030e-02,2.747761015395960293e-01,2.356676307041927210e-02,1.829857180297532471e-02,1.251948542471368886e-01,2.117080838285778921e-01,1.052834469273271900e-01
2.637661149579370035e-01,-1.382089669283462496e-01,-2.679817423292633199e-02,-1.031193529900758521e-01,1.203494717205943892e-01,-1.854041346638576199e-02,7.302116884427288512e-02,3.855854644297877082e-02,2.701863680233985987e-02,1.791836307756290991e-01,9.138143874346778273e-02,5.644607356369705370e-02,-1.909834067281098169e-01,9.400661088239463392e-02,2.433088364490658059e-02,4.494268546043168888e-02,1.062180366903697423e-02,5.145928857533761669e-02,1.560208306807636391e-01,-4.699025290304835456e-02,5.044948963289645066e-02,2.760000723085224636e-02,5.554071344722495002e-02,3.202123205366826098e-02,4.670758045139601633e-02,2.186981527318280789e-03,2.585949318770091043e-01,-2.095471157409169449e-01,4.473313359809984874e-02,1.296428244557064346e-01,-5.620467133616349059e-02,1.392309888021084179e-02,9.527581882860601536e-02,-5.247121325302455536e-02,3.628743423139172558e-02,1.920884873738386567e-01,-3.187824522029477081e-01,2.780537447877452495e-01,-2.915641893010795585e-03,1.407514729681955470e-02,2.551185693504522817e-02,9.709354816719789616e-02,-8.482175040717378212e-02,3.257515525682955215e-01,2.996811276478841823e-01,-8.345425599676861705e-02,2.578038394362076047e-01,-9.055369327909221222e-02,-9.461957711300944540e-02,3.707849119814884270e-02,-2.861832741827920468e-01,2.537313419373517231e-02,1.812020415563321274e-01,-7.952536075166549701e-02,1.963268193470431022e-01,-2.713982571636498475e-01,6.498697190765952147e-02,1.104793543121609517e-01,-1.085888338081883869e-01,1.323687236027181746e-01,2.789818071203906819e-02,1.139380229328531557e-01,4.424674571764641851e-02,1.191359028184401370e-01,1.461702082954341366e-03
