5.798877210305474622e-02,2.364410362707672006e-02,6.045960795800304523e-03,2.532310169165513311e-02,1.470958965331868040e-01,3.545382234193296400e-03,-4.707838217688158772e-02,-2.425999027838558406e-02,-1.303404921535382122e-01,-8.063806848646049019e-02,-7.382446578672068049e-02,-1.600123479354707001e-01,6.076527522798546438e-02,1.821227797173542717e-02,-1.025729130622631685e-02,-1.387414778512185455e-02,9.391694710137078739e-02,-3.511660444847432977e-02,-1.219827277742949363e-02,4.135278577472546735e-02,1.035136893106462508e-01,1.566272934970889263e-01,-1.014767400001993364e-01,7.766273015138790148e-02,-3.854185992552260076e-02,-1.521810082465446801e-02,2.807958120612237887e-02,-1.245589244992518357e-01,6.223589439407048451e-02,1.078363053287068329e-01,5.523109580617078379e-02,4.426256685525205986e-03,-1.200164046646429727e-01,-1.845279010201314462e-01,7.977528658201807343e-02,-6.517571811476145782e-02,-2.660772176768204378e-02,7.574588447908880973e-02,-1.541022209516730058e-02,-2.781953630289587531e-01,1.044582459114467704e-01,-2.090388845028280651e-01,-2.249142740791778075e-02,-7.069988218764984567e-02,-1.369822704579297390e-02,5.910267536842739311e-02,8.589445702962067442e-02,-9.790230033284927358e-02,6.044096092875664988e-02,1.631795185826357686e-01,1.227819058101505267e-01,1.716066731814902269e-01,-1.782860202087622678e-02,1.404040044253000441e-01,2.756588667359494704e-01,-5.994342406467791096e-02,-2.049477780536126392e-01,9.089762117688050813e-02,6.657810325016998675e-03,-9.876501976795598603e-02,-2.897772398721822074e-02,4.107476321509848094e-02,-4.521805701304939390e-02,1.651586054055545205e-01,-8.069799736440480542e-02,2.487479554274602267e-01,2.612537375539841430e-02,2.785318018788918853e-02,-3.816784205720680917e-02,-1.705225468436281089e-01,-2.337010132472389090e-01,-5.014157756577729969e-02,-5.463610973744619653e-02,1.000276197016874147e-01,1.008940339414445692e-01,-1.518616868410278820e-01,3.964580589082968703e-02,-1.065570268890884409e-01,-7.021552123943357315e-02,1.213692814618927696e-01,1.506047736425505379e-01,4.123483811766331941e-02,8.603054992097796880e-03,1.004316090493162679e-02,1.653720518889702576e-02,-9.307350917974563376e-02,6.337561950076878170e-02,-1.794992663889342643e-01,7.336179239687939946e-02,-1.056820584375776084e-01,3.750970803425745376e-02,-1.985916381854063717e-01,8.673672897036358020e-02,1.252164367266238865e-01,3.278817990626044926e-02,-4.308552670543218388e-02,-2.147944529499487831e-01
-6.447238075782260602e-02,1.428857090848507649e-01,-7.203277446524386507e-02,-2.567139034980079476e-02,4.410201413874534349e-02,-1.536842564196144734e-01,-3.710482176777831625e-02,-5.185277435577661381e-02,-8.973078621500274465e-02,1.217899386517163479e-02,-1.966894267551403952e-01,1.197423895141499356e-02,-1.071244746121362834e-01,-2.703109273926318501e-02,-7.200903691306934085e-02,-4.837734147052579099e-03,9.162542008891309819e-02,6.043127128451279001e-02,-4.823069586302900641e-02,-8.247355347894702593e-02,-5.004783762636952349e-02,1.015531465081966067e-01,3.876590491191173049e-02,-1.517646234817562334e-01,7.317189044967108147e-02,1.172597757759162238e-02,-7.658687316507589715e-02,7.253510196054378800e-02,1.905581305742639134e-02,3.802551746938827304e-02,-3.576275150635476602e-02,-1.068420137768826689e-02,3.450052117077591352e-02,-2.697378590379871655e-02,2.201205891677116000e-01,9.441848519932974360e-03,-8.812495525644538363e-02,-6.167621619742466588e-02,-2.591980484336441903e-01,-1.516002859567005048e-02,-1.548416986696273326e-02,-1.362607726775582132e-02,1.676596485558204952e-01,4.804215592909735072e-02,6.258392894545303231e-02,5.308139523502356655e-02,-1.725304635945487108e-01,1.847131509600787869e-01,4.559845426056929885e-02,-9.072862148137636473e-02,3.945776598286029890e-02,-5.051177899025850737e-03,1.054641629893144916e-01,-9.503263844119788639e-02,1.508280264632365919e-01,-1.556609055434236312e-02,2.539005837061726958e-02,8.320965446635046267e-03,-2.391417382704964789e-02,-3.324225282157466932e-02,9.286971166502144825e-02,1.571344591498183008e-01,8.177560489092675078e-02,-3.164986032766530649e-02,-8.815995376641683201e-02,-9.343145605289493449e-02,1.971192307555715839e-01,9.399023666782524433e-02,-1.625619001492331975e-02,-6.608819558339848466e-02,6.719764225369821709e-02,-1.579037182222965408e-01,-6.681979719422234676e-02,2.044892403168943260e-02,-2.627829921059818830e-01,-7.724218860047631086e-02,1.743501756109605283e-01,-4.291727435567836008e-02,2.136557075503920169e-02,-7.807700646829957014e-02,5.647360146962484423e-03,1.655206596093063420e-01,-1.105518152153586731e-01,-4.082967689924019150e-02,-2.556086330370456808e-02,-1.292570688263486589e-01,3.898625641188229601e-02,-1.656193298234529543e-01,-1.617938524323648056e-02,-3.427306751822488395e-02,-1.834875204724495737e-02,-1.293969290323300214e-01,9.213826386225619502e-02,2.031882659099526478e-01,-9.430055496855647978e-02,1.668320073784784197e-01,2.838883986223349198e-02
4.902088706301682697e-02,1.455579376189245211e-01,-4.088530562863103290e-02,-1.935397058875650556e-01,6.321941320693931499e-02,7.137599881689803312e-03,3.730374593934018823e-02,6.588898168921499335e-03,-1.826941789091820756e-01,1.081864585720207217e-01,-8.284335189564903668e-02,7.154585638895107069e-02,-6.953338792938958124e-02,-9.598849492799868544e-02,8.421668247198464685e-02,-4.236358924622637967e-03,-5.152437623984303106e-02,-7.146732895417801101e-02,8.182110233527868648e-02,5.490574585739852603e-02,-4.503586595166501200e-02,-7.178536541363737811e-02,-1.507536353543902086e-01,-2.059887306429073195e-01,-1.496805830716860589e-02,-6.005684441853817446e-02,-2.569512681326523162e-02,-1.220379622748427734e-02,-5.243562156164654348e-03,-7.839665327728813360e-02,-8.958310129050082614e-04,-8.196816198417668578e-03,-2.258670524150678816e-01,7.393592230121785736e-02,-2.717584909540847471e-02,-7.326455133647537254e-02,8.990901108344864778e-02,1.729603469075123232e-02,-7.277384170372955263e-02,-1.700408295318154295e-01,6.671018727282633509e-02,2.548840487518408068e-02,-1.499865579385572800e-01,-6.879414119368508496e-02,-1.497231322108486529e-01,1.624871924753650276e-01,1.378381282863490043e-01,-1.483826464631650757e-02,-2.684393686423692388e-02,-1.008027862058555324e-01,1.255928063861224686e-01,-2.649228442453496202e-01,-7.855388125982665226e-02,-2.909148465155749971e-02,-1.129479154755630294e-01,4.987591208878511262e-02,-3.172934971014635536e-02,-1.528582371875152612e-01,-1.483039676504921134e-01,-1.362522516071579259e-01,1.635204059976703150e-01,-1.074663538248606803e-01,-9.881362225246764774e-02,1.480299710029808757e-01,-4.793477682193944545e-03,9.853870068024001005e-02,-1.095878908684004005e-01,-9.312795428799820752e-02,-1.227362930222926363e-02,1.561564653163147881e-02,1.409991115765646119e-01,5.408125197999178596e-02,1.192772230543343026e-01,1.090911739020025140e-01,-7.440210418617770882e-02,1.548371311206827028e-01,1.447464409169949839e-01,-4.151961676800142165e-02,-1.061965377214788182e-02,-1.342912065477562533e-01,-6.589837053241591469e-02,8.341694691573053877e-02,5.604710822773423251e-02,1.145088129907243825e-02,1.418729601179923028e-01,-4.214449986116016421e-03,6.041525390504015602e-02,-1.058970701746058396e-01,-4.497801866545886318e-02,-5.955419019155009513e-02,4.786353540870352807e-02,4.674471056618678677e-02,-1.217181490250825171e-01,-8.246472931048169641e-02,8.092855596766190818e-02,2.840663456141934856e-02,-6.202942975294805338e-03
-6.211442685742371572e-02,5.086894963512029501e-03,-4.425257262864252389e-02,1.206088443309766556e-01,4.871512627004486590e-02,8.006732792441262347e-02,3.362096373351015216e-02,-1.200401149558547216e-02,-2.651104082963289324e-02,-4.311099672092747609e-02,-1.815207849396953677e-01,-2.293866131124322819e-02,1.637665666199490666e-01,-2.483338008624930426e-01,3.242385587553248683e-01,-1.317211669364629356e-01,1.080679914446186773e-01,-7.684761098278429514e-02,5.781760783195445674e-02,1.988640773961863062e-01,-3.469754421222445012e-02,-1.930995276138289946e-02,7.722473528536819010e-02,8.529870873984163326e-02,-1.998403849313136818e-02,-1.459993007800335918e-01,-9.103089019007787330e-02,1.514042477075465687e-01,2.856771220265535635e-02,-6.018177877354521921e-02,-4.002744639988253805e-02,-1.187526351498855576e-02,-8.787531982427122801e-02,-4.004179483666939210e-02,6.868084853075953622e-02,3.342093752920952121e-02,1.144539689473913768e-01,-1.639318384711634380e-01,-9.079025078462127363e-02,1.639077193069613525e-01,-2.328800834557941402e-01,1.579657281166038096e-01,-6.639011593007033973e-02,3.954947525452330581e-02,4.453180590920927800e-02,2.594665989737757195e-01,-1.805576933030531572e-01,5.928707882397100948e-02,-1.321068373233257320e-01,5.426416030933755436e-02,7.976000765797668784e-03,-6.329175877591533550e-02,-8.329955908854953794e-02,-1.160761547851729691e-01,2.426499856094672947e-02,6.777652385779718179e-04,-8.588160143775555588e-02,5.907344262181370154e-02,-1.307963036493499202e-02,-2.601078654105647495e-02,-2.058664523285902992e-01,-2.692563946050762214e-01,1.556758824455754635e-02,-3.195810570338093043e-02,-7.831360424281506513e-03,1.911504025198733081e-01,-1.673137528021504533e-02,-1.545065630732037412e-02,2.511083226430878626e-02,7.995687075789137399e-02,1.174309247687436858e-01,-1.824144271839553966e-01,-6.609079153628544256e-02,-5.710982611761061117e-02,-1.823014373735483071e-02,-1.784538003749911728e-01,-8.660422942009274316e-02,-9.631078400299726561e-02,-2.007569260716629000e-01,1.690707295483780681e-01,1.033692498507801788e-01,5.424037776224429827e-03,-9.998789804499853828e-02,2.254209485400603119e-02,1.357714906253832676e-01,8.051916637804423793e-02,1.121609540425883289e-01,1.260155801157587518e-01,4.985349087387043812e-03,1.099212890526789083e-01,3.745473387438183564e-03,4.320357385995651778e-02,2.202150115471129821e-01,4.297012346395988336e-02,6.176153959076818856e-02,4.604607392936797827e-02,-4.995626643240249493e-02
-8.234979538665873622e-02,6.486511542491379956e-02,-1.210470335270167203e-01,2.023660181492917525e-03,-1.029435784891112732e-01,-1.091020072296472743e-01,-6.873746548374341792e-02,-4.764976761324841298e-02,1.214878346699483358e-01,4.302885690879965780e-02,7.485483158021126460e-02,-1.235144795937702933e-01,-1.265777641965712963e-01,7.621198473959438224e-02,2.513692799166106218e-02,5.175455606437692757e-02,-4.031263199846403522e-02,-3.132842591752593372e-03,-2.659213560014121042e-02,-3.247639472168867281e-02,-9.137473264505874271e-02,-6.396930835375404245e-02,-2.397617777180167387e-01,-9.575539861478453429e-02,8.933254467370787427e-05,-5.411430075291062680e-02,1.332207001870444329e-01,-8.706793515520509785e-02,-6.194887526012772538e-02,-3.734860442647294256e-03,5.633821290242919944e-02,-8.614678390086079329e-02,1.152496411455492392e-01,-1.217983765448840336e-02,-1.818601688784069748e-01,-1.450007078459395193e-01,-7.529269543692788946e-02,-1.600821583564119438e-02,-3.519895888822209551e-02,-4.451539345683155728e-03,-1.669202239835702525e-02,8.210362138531518417e-02,-2.660353969370919669e-02,6.178827776581316544e-02,-2.940022932481207163e-01,-4.147051902977690573e-03,5.062998260416917695e-02,1.424247766956059091e-01,-9.859950316492377409e-02,-1.341774690952442783e-01,-5.792748123405094818e-02,-7.278538572209990176e-02,9.674222618522191480e-03,-2.171892405946967974e-01,-1.142052429229894195e-01,1.968748706106281110e-02,-4.967883661386648941e-02,-2.345704979344773733e-01,3.335720874553878973e-02,1.170989662621948063e-01,-1.377329231541332133e-01,1.205058031450059741e-02,-9.218102906200018043e-02,-3.100846532468880604e-02,1.191479169295340812e-01,5.676845936764706585e-02,-9.561859478645040600e-02,-6.780817097583757835e-02,-9.135948182600297368e-03,1.647974072443600946e-01,-2.307130076616095704e-02,1.482897365720130950e-02,-6.602834659488203417e-02,1.619862382073513629e-01,-1.065174140281212323e-01,-1.832457768122138786e-01,-1.384772804400826451e-01,-3.510471507712327726e-03,-1.836371908341917214e-01,1.172195113107842995e-01,1.457460223510634312e-01,-5.271753717087910435e-02,-6.394089509242625868e-02,-5.179071474904427957e-02,6.509102981480457961e-02,-5.254981492505909207e-02,-7.393702834789267486e-03,2.450798471280447033e-01,-1.245938141492036744e-01,-1.042792160754810182e-02,7.736285889679346550e-02,-7.364638489019756373e-02,2.028506147850726860e-02,-4.880611019434397124e-02,-6.667474873591196227e-02,1.069841929595400087e-01,5.041621119210494550e-02
7.398192681215734479e-03,1.567356942110897586e-02,5.769128262832920462e-02,1.180042177855535925e-02,2.815613074975630362e-02,2.761356694515744448e-02,-7.690709498515359288e-02,-7.500083633866497235e-02,-3.242576224705173704e-02,-1.786724028065334591e-01,1.854082535682880506e-01,4.605238296628315353e-02,1.823524555230803534e-01,-1.484068929515211521e-02,-1.225831452269209865e-01,-8.259266938388531987e-02,-7.449215179618938476e-02,1.752247546265136013e-01,-3.084273990918669564e-02,-1.350115460935324418e-01,-2.748290494021343178e-01,2.096861253044705053e-01,-8.735650038907885606e-02,4.238912880175797065e-02,-5.134045664467856013e-02,5.496992731004750679e-03,6.395423868870894757e-02,1.342637156220621297e-01,6.763286444587657265e-02,7.642711628205370311e-02,6.220237778911023169e-02,-9.877500111704734520e-02,6.821438448877156779e-02,2.736218676767779995e-02,-5.848470845689685005e-02,-7.031133211256225535e-02,5.527718525748878675e-02,-1.561972718684583594e-01,3.937855911537926218e-02,9.869872172903743079e-02,6.356086761612068058e-03,-9.646580359838966001e-02,8.444254725101564552e-02,-1.097919248877866211e-01,-6.773556316339204852e-02,-1.914747214264135577e-02,-1.884696647119113444e-01,1.811548468593952022e-01,-4.590528293494004763e-02,-1.682845747429767905e-02,-7.314686173387190127e-02,7.035181942987701886e-02,-7.165438005630399287e-02,-3.660810715320478997e-02,3.882000100320140423e-02,-1.662763457421446989e-01,-1.319051155565473948e-02,9.908017244710864979e-02,-9.716334614852813190e-02,-4.582696465466848390e-02,1.718155550645679985e-01,-6.091480177790221939e-02,-2.803277360770314863e-02,-7.741314112865962938e-02,2.825220460486414006e-03,-2.696460346100525152e-02,-1.183394434444496879e-01,7.149648291023983325e-03,-7.072010087032783165e-02,-6.654597635793932375e-02,1.462630349145515596e-01,-6.451609011625084045e-02,-6.091344427875775708e-02,-1.023713551497068830e-01,-2.665396504310920192e-02,1.604613226178996932e-01,6.006189017930775587e-02,-6.695834224107775901e-02,9.201715416297712169e-02,-1.872575916595634049e-02,1.728480843335939987e-01,1.167471058231698590e-02,7.481498187586010928e-02,1.610877527451713975e-01,7.867750539933184017e-02,4.549815920592889529e-02,-1.009197188074655305e-01,-1.435635123952477554e-01,1.625373248036236134e-03,8.073956194699510869e-02,-3.286380728999459960e-02,1.472736781571476299e-02,1.122162575212097835e-01,-1.311550036722550867e-03,-1.678479505706323982e-01,-1.353834429506290404e-01,8.004778438145020852e-03
-2.828141445566433043e-02,-1.067015122231004809e-01,6.267384657978877956e-03,-1.311092626972138742e-01,2.347984304018299051e-01,7.235676200448836262e-03,1.935849691304897258e-01,6.924348020662336733e-02,1.091583800091795453e-01,-5.455547308998860701e-02,7.852828446585882749e-02,1.600427680931387512e-05,-1.276864783639141965e-01,-7.793166297907730411e-02,1.687427787411529267e-01,2.998321503216438977e-03,1.819250762683374475e-03,2.037334191983566356e-01,-6.485979605264356740e-02,-4.616273287177261042e-02,-1.681303422321979157e-01,-6.150848930011292709e-02,-7.052075723397172556e-03,7.260372650451130117e-02,7.428356041712023961e-02,-1.989502387488955304e-01,-1.193233894711668991e-01,6.989654092948587027e-02,-1.161870908457304230e-01,-2.119052561020681180e-01,-1.068357051716309486e-01,-3.380821235577905707e-03,-2.463664195502517085e-01,-3.153844467474326008e-02,1.214014315060202853e-01,-6.466592909377408618e-03,1.467758998822740468e-01,-2.242656566711609400e-02,-1.665518617738296833e-02,-4.219065886531545712e-02,2.068368325838544977e-02,-7.294475124853569414e-02,6.990682343041411395e-02,-8.135335827395499819e-02,9.872827069983036719e-02,5.007074848438305970e-02,1.001301749972640098e-01,3.635315040402605641e-02,2.858540610840891727e-01,6.907395956384299041e-02,4.323432009906495038e-02,1.699779600921381278e-02,-1.172532332138267464e-01,6.373763045006769490e-02,4.380204430640096541e-02,6.581707717176232819e-02,1.164035225240637739e-01,-3.206776871718191452e-02,3.031542537015485470e-02,-4.901970120382342921e-02,-4.484447948782936677e-02,8.158642250101855176e-02,-1.070188099975657725e-01,2.602967246703769000e-02,-1.216140969359673363e-02,-1.222607592090785983e-01,-1.993231060350145190e-02,-5.916119581575205594e-02,5.444221723727565160e-02,-8.117592094189790553e-02,6.987111787636635443e-03,3.030633446681068044e-01,1.986408359113405603e-02,9.900246993793865302e-02,-8.375500278239636498e-02,-1.005246428787252566e-01,-4.319707878294200970e-02,-3.838312128132925077e-02,-2.997613727563063282e-02,4.419351900704060476e-02,8.859293243537476326e-02,2.284760353808430178e-01,3.851891981361176692e-02,-1.321130962888561189e-01,-7.999774381032598303e-02,1.636510696303425938e-01,1.536748073834969808e-01,-1.930941316398825103e-01,3.374670607653531412e-03,-2.000251302992791802e-01,-1.203003840575048999e-01,-3.906125613003037095e-02,-1.999752335876134879e-01,5.700760546657023670e-02,-8.605741119544185747e-02,-7.563670019137631872e-02,7.433032557948653085e-02
-1.764976622090974057e-01,1.251793128976421421e-01,6.978336491463721369e-02,-1.788539898492049751e-01,-4.841812831368971781e-02,-1.137626066522251789e-01,-5.227389179263020047e-02,-2.092192968443592482e-01,1.633328474033346467e-01,-1.267380438586365732e-01,1.442245977194389975e-02,-1.364200431418484960e-01,-1.282917291802297688e-01,-3.145462628424308682e-02,-1.890310023650117743e-01,-3.185161150634182453e-02,8.664111806862898058e-02,-2.795149120398342582e-02,9.475984401061247897e-02,-2.271376049446494766e-02,2.121199542172373664e-02,1.146762819679435219e-02,-1.298706182054937090e-02,-2.996625608024240661e-02,8.518890968434783550e-02,-2.820546579912195512e-02,3.535815454124837526e-02,-9.638296904216223093e-02,-1.159178579330445019e-01,1.086393007905888004e-02,4.954341371632535462e-02,6.657892733542540575e-02,-4.040956249125564857e-03,-4.008260307280238355e-02,-1.343168186344546322e-01,5.531276010967230150e-02,1.127889180091704441e-01,1.986116014158189821e-02,-3.022657679355815821e-02,3.297541625417752670e-02,-2.714794424205177123e-02,-1.519539603784019269e-02,-1.149368928121725225e-01,-4.655955297779375279e-02,-1.261036691915679853e-01,-2.610585624095353441e-01,6.236636909138059542e-02,-1.564930498108834112e-01,-5.327443448580470448e-02,4.295479943787974125e-02,2.895095328141956970e-02,1.259459788563206395e-01,-5.293683691410799169e-02,-7.978140154424007147e-02,4.445542045600121145e-02,-1.168235933525644255e-01,9.746758668463723074e-02,5.256606726529137324e-02,6.545762930340294494e-03,8.128770937196381705e-03,-9.180117788095124021e-02,-1.327792322903344527e-04,1.074721970940822197e-02,1.319566287381392644e-01,2.044574307877326247e-01,-2.537292743980986906e-02,9.187562497576012843e-02,-8.603162281265787359e-02,-4.288292059328191463e-02,1.819691963785226019e-01,-1.743816631674950657e-01,-3.974162580839848274e-02,1.691526636186962973e-01,5.249849594041350320e-02,1.990786804201016488e-02,3.008459369363922220e-02,-1.748426435435656012e-01,1.952964007091717580e-02,7.303321334071417870e-03,-9.430159637105668680e-02,-9.277837458762705491e-02,1.286005065405069862e-02,-2.396320176252193235e-01,1.971711064179370865e-01,3.173921708654463963e-02,-3.344575574279336910e-02,-1.404485140608066895e-01,-1.661329648801826431e-02,-1.046082692922865737e-01,5.924436569568761884e-02,-2.601659378217650032e-01,-4.105868680452923192e-02,1.035794061382403347e-01,-2.447161167994378883e-01,-1.635796425972623480e-01,-1.157066906406555157e-01,-8.632611434435233377e-02
5.426860390181434401e-02,-6.749221692611030721e-02,7.322880855533291100e-02,-2.240761103249097885e-01,-1.306155416266368552e-01,-4.618745612371467912e-02,-5.290526359866053879e-02,-5.468420882508798209e-02,-1.572811338807599546e-01,-5.872533704169631552e-02,-5.610932904366477958e-02,1.510107694330773132e-01,-1.708398770057681648e-01,4.270666891864726387e-03,-6.522770290011618843e-02,7.936947688253173649e-02,1.410228105895845740e-01,-1.132550977168405963e-02,2.049022675431525289e-02,-2.265618511431162219e-01,-4.831604531188358337e-02,2.792226799422528605e-02,3.723351655964429741e-02,5.576298860714247463e-02,-1.464999986250505037e-02,1.632988053267154793e-01,1.265938042362934890e-01,6.956538039280045493e-02,8.130936204032401804e-02,6.399274327002167639e-02,-1.485495678297728828e-01,-1.031736355737420258e-01,6.512267310340494331e-02,1.214997830648026772e-01,7.263355072234821408e-03,-1.121022442388405482e-01,1.366458125892706377e-01,-3.355750656403340415e-02,3.564154555838875554e-02,-1.853350710415320804e-02,9.212056468235010898e-02,-1.388229721626310365e-01,-6.619849279681880305e-02,-6.854777805121818612e-02,-3.529938121928926503e-02,-1.398480171235346181e-01,-1.239185057537616902e-01,4.153521178147775300e-02,-7.934226056909325642e-02,2.007921567635800875e-01,-1.047843324016178718e-01,7.395794280499326523e-02,-1.574333690038413336e-01,-1.046688886905903920e-01,3.251228350332090265e-03,-9.561864022828706067e-02,-1.036322976413852626e-01,8.621064245716535124e-04,7.747990074176858144e-02,-8.098592592728398598e-02,-1.136723881665882008e-01,2.394957756706460050e-01,-2.203708039567287003e-02,2.474257270857616736e-02,5.304530270456974533e-02,6.400113751921836236e-02,1.552684263732644898e-01,-1.692969197180257956e-02,-1.475821335591506224e-02,7.677288443008595947e-03,-7.645414384824314458e-02,1.051437481863973233e-02,9.956457145854580304e-03,1.137400454244458514e-01,-5.803027100501953472e-02,1.027110736559335158e-01,4.768315750597738184e-02,3.137652913631402279e-02,-1.568548073456618730e-03,-2.241166608860043971e-02,1.158350077822032642e-01,5.067304906164295242e-02,8.409969411002078676e-02,8.052667950728051305e-02,-1.704641762423237950e-01,-1.477449098150556139e-01,-1.239065725386177819e-02,-4.869133042812702483e-02,1.671203054031744628e-01,-1.244910795272697740e-01,1.346987173728277920e-01,-4.854368418249491168e-02,-6.548538694068488375e-02,5.178559069766205947e-03,2.429494625914375705e-01,1.388009972359793565e-01,1.669171588143854579e-01
-1.497843398715690000e-01,1.228715928867507579e-01,5.125798141781806594e-02,1.297053512915498641e-01,1.232294358720041061e-01,-6.961039173380774610e-03,7.088760501466787045e-02,-3.053463049626400569e-02,-4.617999660229322317e-02,-1.620083757643000708e-02,3.282156970328848570e-03,1.076459126109003961e-01,-1.122168290265127821e-01,-1.366165158533924097e-02,-5.805043702327880584e-02,9.657796688138378660e-02,8.431720239853722487e-02,-2.222755740758894632e-03,-1.436722135133887412e-01,1.425082281827896868e-01,-2.148051023819992078e-01,1.381619042319253976e-01,-1.337877086552698713e-01,-2.902714009674492099e-02,1.608449594719566222e-01,3.579395804697941066e-03,-5.231773004280823591e-02,4.714966921688865803e-02,6.834342922784451824e-02,1.354642564307905472e-01,-2.625016035656688174e-02,1.486919437223261156e-02,1.319774816936103157e-01,1.463003160475739306e-01,6.475590319634943332e-03,-1.120956869234626761e-03,-4.850619022235386907e-02,6.170776947920863370e-02,-1.262385107523488759e-01,1.073848563972157888e-01,-2.184869510464758011e-02,1.317864346003563003e-01,-2.452051136370392292e-02,-9.429023910329230318e-02,2.794674992424854287e-01,3.146056452279654553e-02,5.335599349906309380e-02,6.071234026334909606e-02,3.307144421431994479e-03,3.249159743366120123e-03,-3.324338785464581170e-02,-4.642359373412206780e-02,2.674513311042289385e-02,-8.093938837281348811e-04,5.715122432692180260e-02,1.166579911349497345e-01,-5.396283043519294748e-02,-3.851473777972760915e-02,2.378336693533364844e-03,-1.144434476546118545e-01,6.847461914911269487e-02,-2.227875733156333693e-01,-6.458077772169051878e-02,5.844437032545996002e-02,-2.867482689216215366e-02,-9.850747879490040493e-02,-6.972022548243188289e-02,6.691862683326041394e-02,-1.844449809500827916e-02,-3.366515608094302475e-02,-3.918705427272407144e-02,2.521571945737255058e-02,8.296562811389959768e-02,7.123501792291835055e-02,-8.390412109328269918e-02,-8.969683054047075665e-02,-1.088925567428045138e-01,1.228697848945705696e-02,-1.348095072772611570e-02,1.020279011584529077e-01,1.554462689222670391e-01,7.055578664042302939e-02,1.399128825645530073e-02,-5.897317689745845692e-02,2.898739469712955513e-02,2.847103029556932730e-02,1.280008615928074078e-01,-1.254783349757238389e-02,1.243166305241221459e-01,5.113663086150646575e-02,9.503803474821284625e-02,-1.617426400178204396e-02,1.564491563765010307e-01,6.887388439427755138e-02,-3.421909339592207975e-03,1.621264747045773058e-01,-2.820896394960193398e-01
