-7.161269170601719525e-01,-5.728826071085825200e-01,-3.239538728672895496e-01,1.650613643932793695e-01,3.684669744481192666e-01,-4.479257418583599271e-01,5.189040803740384566e-01,-3.393890369600247037e-02,5.468855077485746952e-01,2.221199201608497764e-01,-4.517779715137009711e-01,1.939356561795157474e-01,-7.845884442359551958e-02,7.932416416982001062e-01,-9.767325696405519952e-01,-3.192768037414981386e-01,-2.020745081356015160e-01,-6.959666904762501494e-01,-9.738161962191368426e-01,-7.882689887782409199e-01,-7.541363116517310061e-01,-5.704379130058720992e-01,-6.468287760638413708e-01,-4.233117414357875363e-01,-6.814631913413775610e-01,-7.316179958416996199e-01,-4.292764656471930174e-01,2.203790721989017931e-01,3.299271512056230482e-01,2.059401071256769244e-01,-9.775219125440581802e-02,-1.483115043803133193e-01,-6.977227917828633386e-01,1.548425628246315189e-01,-5.586775849636561181e-02,-1.168259360129010327e-01,-8.982862634774783084e-01,9.986037531769970110e-02,-6.045698999409203633e-01,-1.502099761883379792e-01,3.083916049504110690e-01,6.478612502076395163e-01,2.505704503091044089e-01,-1.244559022079977595e+00,2.623695566327860496e-01,-5.346397768456927491e-01,3.183362297796526463e-01,4.578186223133302035e-01,2.773509468486292096e-01,4.803167824341148529e-01,2.426073363825794749e-01,-4.187869812753485244e-01,-2.900724389578513973e-01,6.785473178328831345e-01,-5.967597203968831865e-01,-1.631133905862017508e-01,3.011265787543594419e-01,3.835600226734000029e-01,1.299607867900316738e-01,7.637235371479561552e-02,7.821372085424106724e-02,1.760260907987703238e-01,-5.386190133598635077e-01,-1.805642543494547642e-02,-3.683856320531578299e-01,-5.705391282681743226e-01,3.178498485777073723e-01,3.209040480084655172e-02,-5.236406696360115798e-02,-1.325639772254894044e-01,2.437572683033638055e-01,7.017732275707215805e-01,8.136803294920431640e-01,-3.130712099951630800e-01,4.199135791016015973e-01,6.819466306949776291e-01,1.716886079973084955e+00,1.005198583282090663e+00,1.115439379302634260e+00,-4.107595325793220731e-01,-5.664705912220390216e-01,4.954111198353243206e-01,-1.239179547632201228e-01,1.009825482982205758e+00,9.636581771349085335e-01,1.094043117994413228e-01,4.910012329778277174e-01,-2.829504463610582610e-01,-6.871638764242506969e-01,-3.913056659267391546e-01,2.529333178060987342e-01,5.639294014908446950e-01,6.091141874973187154e-01,6.853713379364141378e-01,1.536387291670045174e+00,1.916568368516080589e-01,6.519293905221521523e-01,-6.118980086655401857e-02,-9.202386390601149935e-02,7.469060141776900572e-03
3.371407312469529294e-01,3.557159283583792853e-01,-2.685045926973217423e-01,2.316160284309840278e-01,-1.162399252202047373e-01,4.746859019579867112e-01,-1.360359174304462682e-01,-2.175750309188816956e-01,-1.388418141755437762e+00,-2.014913473440043540e-02,1.866306720497709071e-01,-1.718729254991475663e-01,-1.834080579578108439e-01,-2.752286296075167615e-01,6.757381357613405637e-01,-7.060258859360961370e-02,-5.134704936497830330e-01,-5.626870366772508403e-01,-4.651493395484406213e-01,-5.153702806075900478e-01,-3.604585443615951346e-01,-4.652297753336101516e-01,-2.901372262085962217e-01,-4.841759599301786454e-01,-4.525391158162893612e-01,-3.647434992725312464e-01,-3.017598061821689659e-01,4.696231237247391194e-02,-6.198179490457894625e-01,-4.328426795924202736e-02,-6.261326541763460873e-02,2.557208209173466029e-01,6.486859302797075566e-01,-2.370464648045388090e-01,3.831381059357007457e-01,-1.452519899729111663e-01,-7.572190263060583071e-01,1.538884440382899121e-01,9.046139001823114145e-02,-3.155681322041497538e-01,-4.395914928731805560e-01,-1.442346770985472870e-01,2.995945336967958395e-01,4.427081251227391739e-02,-8.848680826083227258e-02,6.389836613918706831e-01,7.820825880066942237e-02,-9.242756420379215354e-02,1.073833803336200626e-01,3.459888025584031412e-01,4.193634816881253724e-01,4.673657277479528194e-01,2.034285277889030449e-02,6.191221047620925066e-01,2.713087651407610212e-01,5.589240425335777196e-02,-2.630200431750717716e-01,9.235450280551174007e-01,-1.156717558055091015e-02,-6.725388917374498787e-02,-1.587297827979032225e-02,6.266956110188086626e-01,-6.111198471227484719e-01,8.244698560413540323e-01,-5.598935807002509701e-01,-5.651237263478249284e-01,5.629197643831804765e-01,1.960905470637627490e-01,-2.485881718228948878e-01,-2.366789226087185338e-01,4.255329635014871992e-02,1.810219453053175664e-01,-8.897398038333681480e-02,2.254059337508057537e-01,-4.209682790384221551e-01,5.577426744376053763e-02,-3.189469998876560686e-01,4.929411019492014323e-01,5.680071009396990833e-01,8.464233164166228285e-01,-4.742491778854110440e-01,2.073008561940890004e+00,7.837404993220488114e-01,-3.561111666225658112e-01,-6.772710114300356521e-01,-1.785020710281516598e-01,-2.948502456254979420e-01,-1.149678575959813959e-01,-3.544085847354975227e-01,-2.063631694981651610e-01,1.182601910968368031e-01,-1.697177175558396423e-01,-3.970345013561251135e-01,-7.302755979280309839e-01,-7.402322402166794379e-01,-2.445256001600757123e-01,1.433370261905365928e-01,-3.745079756950172034e-01,-1.062631393739475738e-01,5.056758161405862373e-02
-3.677237825956162776e-01,5.492485876155599467e-01,1.914461736044400508e-01,5.363559027992886169e-02,6.086374406998922015e-02,9.619263475137826425e-02,-5.782405601863204597e-02,-3.899193256788768824e-01,4.583964131883871973e-01,5.412731798500213659e-02,4.775211932282096838e-01,3.887823823302985482e-01,2.157509106354749129e-01,-3.395738267964220625e-01,1.264281227715601696e+00,3.791204274011331088e-01,-1.638501944570070201e-01,6.209491612217785117e-02,-1.707803440736224976e-01,-4.411242411624517572e-03,4.301467792553058389e-02,-4.781300111725741986e-02,1.223971221688981703e-01,1.517147539346454244e-01,1.952409464686805651e-01,2.400842994593583302e-01,-9.905578085818771139e-02,-5.127605504978574036e-01,-4.068949311431288018e-01,2.765252555532743961e-01,-4.709107595774733590e-01,-8.466398149148790520e-02,3.731913621092601829e-01,-1.574752630248538732e-01,-2.588821648172009438e-01,-5.017773762087898159e-01,-1.285138950819888715e+00,-7.841052863668120931e-01,-5.069387672065200912e-01,6.504008280972678469e-01,5.345991165718564503e-02,-1.072230488237509327e+00,1.426743894395363366e-01,-1.612241881975263469e-01,4.442249155677696071e-01,1.944819154669255937e-02,-4.802410934203043547e-01,-1.737460390461381676e-01,1.261400337485994450e-01,3.175764609995341270e-01,4.515765662575918493e-01,-3.207016117557678347e-01,2.847420375225535594e-01,3.267351762327577736e-01,-1.918543595708374627e-01,-5.842624877648305154e-02,-6.704461628060810474e-01,2.352011667646154436e-01,2.300343352511289019e-01,8.492988634684366100e-02,7.984486673851636240e-01,-4.153950488410570324e-02,-1.224443686792514238e-02,-8.192942294906082612e-01,-3.259846945480336933e-01,-1.127864410167426445e+00,-8.154256834621069761e-01,2.213035211730575991e-01,6.714671249597277125e-01,-1.384856697789241808e-01,1.195632474364223541e-01,-6.262825954109209059e-01,7.076570822061324650e-02,-4.054862355247384476e-01,-2.872958333785936014e-01,2.422267449035923614e-01,-1.100891815768217263e+00,7.633552397145483559e-02,5.734290264811565674e-01,-3.759526098074279510e-01,-2.158327442692823117e-01,4.126782066738651777e-01,3.034032775739242682e-01,-5.856534039594689656e-01,-7.616588457224420239e-01,-4.593608877110110789e-01,2.285882676412770709e-01,-3.313873970301803862e-01,7.988587738560055940e-02,6.028934554505879229e-01,-1.263320910378263884e-01,-2.268986646710295305e-02,7.850586491252212196e-02,-5.156053265546052256e-01,-8.840893670431276830e-01,2.397708097555439621e-01,3.249937456768520194e-02,-4.685835927151400515e-01,1.459067868890450703e-01,-6.012932704328496358e-01
2.764350114513013934e-01,-9.041089182328213569e-01,-1.714298052934152272e-01,9.201327053612023965e-02,3.144911865784420779e-02,8.922044522389461774e-01,6.383462001063913149e-01,2.422656435974818445e-01,-1.577065813510016845e+00,1.918268019103183675e-01,1.772597581005158907e-01,-5.942826794527212436e-02,-9.301936741204888670e-02,3.953963461982725192e-01,-5.017262873127888989e-01,-3.356608019151317568e-01,-7.474081803037554983e-02,4.128590196641052645e-01,3.392628483730799616e-01,4.392892687328602830e-01,1.492328819234426396e-01,3.431264879312295735e-01,2.923740349852197440e-01,3.419275879407064345e-01,6.380065177950129396e-01,3.708979665040220697e-01,2.857584954318154735e-01,1.784802156031976561e-01,4.009236996195361113e-01,-8.263179505141997339e-02,8.496025779959578417e-01,-9.318399472214811130e-02,1.252239855419446657e-01,-7.351921423265848077e-01,4.086829861186956903e-01,4.600474954600220490e-01,-4.427879998177727261e-01,3.997645390661698217e-01,-4.808131637212275517e-02,3.269578209336881924e-01,-1.055130334441899270e-01,-2.595376438113691231e-01,-5.766492918680806573e-02,2.900226090638757803e-01,-6.340983656580790884e-01,2.405755855074146743e-01,8.608474000056348663e-01,6.652806398401149568e-02,3.304221859196057598e-01,1.506461295754145113e-01,1.047351198739046252e+00,-1.777200699824565411e-01,3.881547509280217634e-01,7.221372432795918339e-01,9.899574079371378232e-01,6.277326683371811655e-02,6.823204509175762045e-01,1.178476361621079577e-01,3.869140544162346096e-01,-1.057409116470280908e-01,-5.284506918359910960e-02,-5.498221605653981214e-01,8.092857464202839468e-01,6.590115368866553136e-02,-4.892711615938268865e-01,6.126666026392292297e-01,-7.470596468669736534e-02,-1.658896790269708335e-02,2.752125896879819567e-01,3.063384171907845288e-01,-5.267270511528051591e-01,-2.233723746733183579e-01,-1.896921349000550150e-01,-2.735517025506468136e-01,7.919532766017403080e-01,-4.320707006829910268e-02,1.065961169904437345e+00,4.898810638437296472e-01,5.942415516148904508e-01,1.081462554735723169e-01,1.706697328256369661e-01,-7.000326799099494401e-01,3.476484324487393862e-01,6.893665053043858126e-01,1.017373734629396731e+00,-1.810480347767556286e-01,4.546909003044809217e-02,5.020435846835855642e-01,5.649235839931419090e-01,1.826294791103280080e-01,-1.436598859411033213e-01,3.448346124464754525e-01,2.782646677890052711e-01,3.644210916902067554e-01,8.317873614376056768e-01,1.468682269042356214e-01,2.837354258955998021e-01,2.577783590571030015e-01,-1.052307421761943806e-01,5.269335925473342952e-01
9.574673826583926517e-02,9.138416887409057665e-01,-2.117639696205326771e-01,-3.670543267431637946e-01,-2.274258459790494402e-02,4.983956751726503209e-01,-5.131127271068517404e-01,-1.957152406269586642e-01,1.071154774085163019e+00,-1.618233463838468500e-01,4.869757659897247515e-02,3.883798011142503698e-02,1.095985880828260900e-01,-2.312783770219773993e-01,7.632707751204631519e-01,3.169127690653284479e-01,5.482425926635545732e-01,5.315591358822842061e-01,7.372597327333076933e-01,7.370338738592996375e-01,6.199226693502555285e-01,5.664230155555697310e-01,5.852135521268750917e-01,4.652474838437678506e-01,5.066168500945621433e-01,5.639545978656513858e-01,5.145301510047460836e-01,-2.336208594041177256e-01,-6.595373118056563344e-01,2.779313681989692419e-02,-5.905284019417182950e-01,-2.574751130457850201e-01,3.450217117123682842e-01,-2.314840411214748872e-01,4.419919251609818467e-01,2.449311164685343545e-01,-9.474818490539367588e-02,1.380131727301611155e+00,-8.140915335259516494e-01,-3.287116341866981595e-02,-3.926986658318221690e-01,-1.151444007036429573e+00,-3.845265142254896684e-01,4.940778097798988883e-02,-3.480844333133713969e-02,1.329556566260415296e-01,7.306190995886054085e-02,2.878799299443690618e-01,-4.834051435111239026e-01,-1.793296580384317329e-01,4.916955836360722282e-02,-1.986411422940155269e-01,-3.604453489153404688e-01,-3.151745225347927226e-01,-4.205215329472107577e-02,4.544754658766193556e-01,1.286295543731516833e-01,-4.664127030129798790e-01,4.076524027732286171e-01,-7.695043314368257836e-02,9.224422670903170696e-01,7.099874385312936187e-02,1.561313393274519346e-01,-2.428539352005550656e-01,-1.130387678272632007e-01,5.976736431173950148e-01,-3.798101237752720127e-01,-5.363973801160220045e-01,6.773308180001734735e-01,-2.762637209459850030e-01,-2.917027274735435327e-01,-2.312313414374845069e-02,-7.736309299363761105e-02,1.410778892055681577e-01,-6.733573504766856566e-01,-2.187534128697032898e-01,-1.002062777549433736e+00,1.216020983772646835e-01,-7.741876001980570188e-02,-5.210325446617304346e-01,-1.232355938338192819e-03,-6.283451193795411838e-01,-1.191572103949208206e+00,1.904761163883893771e-01,-7.785973513364202736e-01,-4.338393835241098340e-01,1.887963123892488770e-01,2.359896967806167367e-01,4.999841064282258829e-01,-1.115450314012259546e-02,3.460279783265212128e-01,-1.796642547269799439e-01,-1.473333003267274233e-02,-1.253224115651371817e-01,-1.020054063033482422e-01,4.802274459409531376e-02,-2.329873462026947617e-01,-2.552997908155434925e-01,1.576936753020425075e-01,-2.391434817218485165e-01
9.954949648149006292e-01,-3.156219714274967059e-01,5.549741863560920807e-01,1.098409153713427455e-01,-9.159183186749768335e-02,-9.025035541501116310e-01,-1.582327807595458602e-01,-1.099756531589969888e-01,5.167045097435497558e-01,-4.028754168927706214e-02,3.752450117038336197e-01,3.309566496507851396e-01,1.867218713230447413e-01,3.263358177740022237e-01,4.566709985953737531e-05,6.824211866743059574e-01,-1.105231534419920669e-01,-3.789391113946434242e-01,-5.003651430307374248e-01,-5.254645039734814338e-01,-3.700543328905374629e-01,-4.611521160150298670e-01,-4.818403030212191074e-01,-4.255554115162030193e-01,-5.394196390294744292e-01,-3.857953897662894649e-01,-6.904455701674483414e-01,2.654638846950350128e-01,7.603421331525929139e-01,2.555462854045860155e-01,1.061253293088782579e+00,1.318726861367324477e-01,-5.254942051684201587e-01,-4.922676465609748253e-01,-7.542064297696058350e-01,-1.023210883646629821e+00,-1.046536934681606690e+00,-1.079978449979191346e+00,-1.334710544351969119e+00,1.839921566447241807e-01,1.103619499658163416e+00,-6.746677747931131286e-01,-7.744450298211594808e-01,-9.021490928397359887e-01,-1.313398292782389232e-01,-5.870163485831093597e-01,-1.059639562898724297e+00,-6.085143365883122213e-01,-1.315906839305343912e+00,-1.535137832308684169e+00,-5.142478353083999032e-01,-1.080749451917574655e+00,-6.017729930177487807e-01,-3.403404841204977216e-01,4.939427709089628804e-01,-1.082922843126927104e+00,2.125902399162352685e-01,-4.644675307535262032e-01,1.062161165605398777e-01,2.190750866969766175e-01,-4.395200609167478900e-01,-7.809623826002211056e-01,-1.188918475775504691e+00,5.234661021117433810e-01,2.896881213970013969e-01,-1.465465779020880092e-02,1.313029337257178020e-01,7.644307535794023778e-01,-1.044777971494191604e+00,5.228913532208491199e-01,2.444261603118947496e-02,2.666807808002222835e-01,-3.579188234653754574e-01,-3.838987971613586625e-01,-8.704063326847408244e-02,5.503732099374546438e-01,-9.008100276730216516e-01,2.728772116055173669e-01,2.623970052304975265e-01,9.779919696939394502e-02,2.153896034911556567e-01,-6.427265569097336817e-01,3.804809253602137731e-01,7.114578858261736416e-01,7.390929797355252351e-01,-7.250520262895450152e-01,1.518756354300487554e-01,-3.565357305029439039e-01,-1.598865684677569232e-01,5.324715506417426053e-03,2.316269990083425490e-01,6.614316706951337554e-01,4.121022315231879229e-01,1.444187731552764586e-01,-3.414330256434482957e-01,2.933679725467966959e-01,2.313921225784022762e-01,-3.463314377731482700e-03,2.989319658781056099e-01,4.352616529869825501e-01
-2.704771251781344366e-01,2.840656433858996799e-01,-3.713508004629019754e-01,-1.931114332381139442e-01,9.471550145290140443e-02,3.835746346923051275e-01,-5.341646339146277622e-01,-3.742469166712374951e-01,-5.598760200969594703e-01,-3.187109605043323968e-01,-6.649170098967203124e-01,-2.252737030156529430e-01,-1.092596884044330224e-01,-6.328333709002131879e-01,1.004661043638960694e+00,-1.596291587847422366e-01,-5.054233782828504440e-01,-4.088147547316205443e-01,-4.387221753756858633e-01,-5.181339467819128242e-01,-8.126380583139948544e-03,-4.839958704119942112e-01,-4.899124322812494214e-01,-3.331379807919013225e-01,-3.428898337286013231e-01,-3.745064519237772949e-01,-6.332096774929911742e-01,-3.755745853897330400e-01,-2.967188107871846503e-01,-2.780637059525458699e-01,-4.099573244100904179e-01,4.661910530410113412e-02,-2.247604618178412061e-01,1.788496586864153914e-01,1.153269702699213584e+00,-7.569733928831473557e-02,-1.013420512982493360e+00,-5.811101256087043421e-01,5.053705943763267538e-02,-3.804567479455481793e-01,4.473533007588185728e-01,7.352476750331325972e-01,-1.570369695299105861e-01,-5.036375323928377057e-01,2.800570967246389809e-03,6.076676763342251375e-01,9.196600884265548892e-01,-4.779337204003011319e-01,-1.014128824736569845e-01,-2.846391371735212950e-01,4.188081431861764847e-01,7.426022913437142492e-01,-1.262591562527418942e-01,-4.394131220143201455e-01,3.262365103367111385e-01,-4.114982388523903412e-01,-1.374065470605804751e-01,-3.587503666669444313e-01,-1.647197143616054293e-01,3.557294309797892629e-01,-8.259020869478848059e-01,9.445813607747700624e-01,1.202990323076502666e+00,-2.658251995626819131e-01,9.659065917176506977e-02,-7.634487501269777709e-01,9.209189275439441658e-02,-1.084388986906573260e+00,1.001833183977472563e+00,4.652344355261623376e-01,-1.495539778824423571e+00,-7.430542276901436205e-01,5.814064040265362054e-01,-2.099673859729854208e-01,-7.133794227991260839e-02,8.723895220399649486e-02,4.291888564040873821e-01,-1.486096807435677569e-01,6.371988704726909702e-01,3.668798614406849068e-01,4.575588532245937201e-01,-3.635832715542071658e-01,7.393238071208880768e-01,4.267914752517264487e-01,-3.747100056618512531e-01,-1.495379847134421965e-02,-4.769332439712983818e-02,-3.290065283678755836e-01,-8.938962905887895549e-02,3.167755651272265854e-02,-7.060194360771161470e-01,-2.790767406189184063e-01,-4.058175897881703409e-01,-2.267415432613203163e-01,9.559261523168675889e-02,-4.124584335179233840e-01,-1.710535540318945391e-01,-4.643134769807627515e-02,-2.710591995727961168e-01,-4.559647566588636569e-01
8.089882168591933098e-02,4.551904489825117639e-01,-6.990166876731868095e-02,-2.002788175185530317e-01,-2.310879649555361293e-01,-7.694396450959534173e-01,-1.202173566026663865e-01,-2.308190107978483618e-01,-3.544578919637838554e-01,-1.596465851603130481e-01,6.694321687907357488e-01,-8.846115512352641097e-02,9.660052490985043816e-02,-7.349275718400298807e-01,-1.153586734807623831e-01,-3.334508306470932992e-01,-4.597455765196917232e-01,-2.697631037992813119e-01,-4.382616697626061653e-01,-1.463624090249235066e-01,-2.940369835811726396e-01,-4.683042289429991123e-01,-1.569271452280878165e-01,-3.351511765813927068e-01,-3.117246021240660525e-01,-2.367466655204431003e-01,-1.267228361369718281e-01,-4.037504432624682282e-01,-3.802418475472526538e-01,-7.418492763044075289e-02,7.041139933647790061e-02,-2.866257790758027779e-01,-5.156470486309105983e-01,-2.417321333262822391e-01,9.890519007712488264e-01,5.655009085841032901e-01,-8.374027545030837683e-02,2.665497193160116240e-01,2.117131061924926727e-01,1.593347770620975323e+00,-8.399855697590121739e-01,-4.461478843490825907e-01,-2.577140549875227005e-01,4.411238227989465188e-01,5.371776451430088084e-01,6.273636244213273150e-01,-4.591974444644029152e-01,5.550333220200993622e-01,1.868397632353387960e-01,1.929497908496828895e-01,2.274404720318143058e-01,1.859638806830239688e-01,-1.306050946511669586e-01,6.025527335005913532e-01,6.453211400622987926e-01,-2.000229792429288611e-01,2.982088083021617875e-01,2.404097960230336395e-01,-4.173455632122392012e-01,-1.438466183625362049e-01,-5.442726294961172107e-01,-4.683610888760851854e-01,2.546699663973280847e-01,1.127638887188504163e-01,-5.695141168077013649e-01,4.749735689819768458e-01,8.596714651533806165e-03,4.212935063268018476e-01,-3.176017839997302139e-01,-7.077558047557909182e-01,-4.773402012787917315e-01,5.967041311739721410e-01,5.044959140771850675e-02,1.284656544073650986e-01,-2.792103265781655241e-01,2.382412930105050897e-01,3.545128943431691826e-01,-3.565035914765491420e-01,2.194868452286580229e-01,2.375540270577508606e-02,-6.202411880920074561e-01,1.037082410280783185e+00,-6.345319010350432276e-02,4.625921750436271518e-01,-3.685125883602379665e-02,5.841486338615233809e-01,-8.790180438070441249e-02,-1.900742970037779811e-01,-8.137001711238489587e-01,-1.496436400355090623e-01,-1.810885619251921541e-01,-3.066853773153603302e-01,-1.591228090537547823e-01,-7.456243025869165875e-01,-1.083285851212343553e+00,-2.281678717865688877e-01,1.239462635535733548e-01,-5.392250467573665995e-01,-6.994771534769379795e-02,-1.535248560271673841e-02
2.301724952409522906e-01,7.744309204130955804e-01,-1.154684269542070874e-01,-4.293424451725490476e-01,1.632118188008184756e-01,6.391200335966326085e-01,-1.708164998977675375e-01,-7.409484545212330353e-01,-1.071064046539100367e+00,2.220117244020536687e-02,-3.780442311450980530e-01,-1.484387536070847780e-01,-1.227651078836728554e-01,-5.516371558486311555e-01,6.156665171175861317e-01,6.526760325668357066e-01,-6.435088479006256801e-01,3.462897577679704408e-01,3.208848105784614102e-01,3.326134450122898434e-01,-1.115218010806015292e-01,4.131850697171980669e-02,2.788894032915996135e-01,2.456219291245046454e-01,1.533100927266984326e-01,6.093409994177237943e-01,3.399366940741554988e-01,-6.685882168784514912e-01,-4.280395589227833919e-01,9.645310819732659524e-02,1.112279671364001937e-02,-3.121572855115386513e-01,4.827090978590072856e-01,-3.010071397013801553e-01,1.538852991755857547e+00,-2.933071105786382374e-02,3.004537759575819922e-01,-1.934699420568939676e-01,-4.709451320835764121e-02,-7.648655669994324224e-01,5.762392708687497089e-01,1.212876770175559615e+00,-2.031579968577315598e-01,-5.263050312869153868e-02,1.248456989305705561e-01,-4.670437879247227864e-01,4.774913750650520150e-01,2.474184968551917663e-01,6.993816510609560666e-01,-8.083754433522561955e-01,6.566692617280711630e-02,-3.559661103726434184e-01,3.468715362989198692e-01,-5.242312222406669830e-01,2.398775229726087810e-01,-4.061567455068424426e-01,-1.406368729507082305e-01,-4.377882147490336218e-01,3.879345844383409458e-01,3.075678040798410229e-01,-9.316927769109034640e-02,-1.724934889607649124e-01,5.501403355809680873e-01,-7.676866179353838970e-02,-3.620216153076473153e-01,-3.605979615776090386e-01,1.050726534634155884e+00,-4.438981694068064310e-01,3.292257743380088142e-01,1.454239889503664840e-01,6.284722133992826087e-01,-4.593983720282499017e-01,1.570056984801443956e-01,-5.662412205723219571e-01,8.917398903267499677e-02,1.614460811627635994e-01,-9.904505359899583306e-02,-3.907134077887895462e-01,2.489671800401635771e-01,-5.547373051269456345e-01,-2.362185487481526791e-01,-1.551332849533954228e+00,-5.375821666265803156e-01,1.531703833357274558e+00,1.969531401601284371e-01,8.716662790903625391e-01,6.555337706788329222e-02,-1.929701494731072831e-01,4.182459588528620875e-01,1.106030726146679938e-01,-4.262554144676263257e-01,-1.057339933277263166e-01,-1.357967470256161990e-01,-4.169575763782480404e-01,-4.845426942670661985e-01,2.124790081690830779e-01,-3.059545424971856220e-01,-4.427027539973157899e-01,-2.398058163800602660e-01,-1.785837908505666372e-01
8.668309309865078749e-01,3.690161832275950515e-01,-9.106868112072675769e-01,-2.144742182273339515e-01,-1.000827942049358626e-01,-5.155039129478051763e-01,-4.532514054485839994e-01,-5.808771180538493395e-01,-7.008430624991998092e-01,-3.696071467000175415e-01,-1.159561964244769927e-01,-3.922724286771188673e-01,-6.522319748696052688e-01,-9.740806144326741300e-01,2.527772134841215629e-02,-4.678098847272404992e-01,-5.386727078565546438e-04,2.113941266736861224e-01,3.106639843261104761e-01,1.667087177868835091e-01,-6.608641039514659421e-02,7.378071829218262045e-02,7.548945570808128502e-02,1.506436987173919717e-01,-6.331834020129742391e-02,-1.493104561996119045e-02,7.555782465968263750e-02,-3.429801365130644153e-01,-3.047365389835550165e-01,-6.900034823080763990e-02,-6.151626244707488755e-01,3.640408458970410543e-01,-4.546696630904592529e-01,-5.139392214624181054e-01,-1.622751155202714513e+00,-1.366311095348283322e+00,-4.326909083029515934e-01,-2.573786623254654612e-02,-2.199014819205482030e-01,1.009672583012049818e-01,-3.033252493861447394e-02,-1.274792510042515037e+00,-8.435260703111321368e-01,-4.653369240027614984e-01,-7.596992524591524854e-01,7.401727382036117353e-01,-3.029193850908640327e-03,-5.638576965771702199e-01,-6.908528050211319993e-01,-3.282645163119312093e-01,-7.024353796957759632e-01,-1.042381804718579996e+00,-1.194585828449018949e+00,-1.858670409226093334e-01,-6.084838213491274850e-01,-1.788864882995286065e-01,-2.518775387996790571e-01,-5.757899791039050585e-01,-5.512382362761987231e-01,-3.504732143150667834e-01,5.476276775976813838e-01,6.583257834667534114e-01,1.194088622235818103e-01,-5.207318390061535518e-02,-5.610208536203900032e-01,3.813591609028118556e-01,-2.209336142359872857e-01,-3.095029511939848543e-01,1.844590045219214880e-01,-2.226667250120619446e-01,-2.835228131196982360e-01,9.063188646673319138e-01,-8.269732974164482053e-01,4.460639051069781313e-01,2.410205613523261070e-01,6.025975156981543401e-01,1.099679952851492004e+00,4.544078236109722752e-02,-2.225536351956151349e-01,-7.436344534494699898e-01,5.158948639799801894e-01,7.569027902164444654e-01,-3.789274651036153019e-01,-1.318500246074524984e+00,-1.246960005603496013e-01,-1.880010439676610634e+00,-1.978059145968710242e-01,-6.826183876652328411e-03,-5.359511733661054267e-01,-6.438484660368811729e-01,1.580224112592766850e-01,-4.925094250827725118e-01,-6.203594282504303337e-01,-6.383958503680482455e-01,2.290585832086877716e-01,-1.491287036336528260e-01,-4.179511433246301255e-01,-4.702588140695601604e-01,-3.905922312460561874e-01,-1.856857842138189552e-01
