-1.054744509090216886e-01,-6.409981376750029537e-05,-8.274301981685111551e-02,-9.265391279954818260e-02,9.275087827075137459e-02,5.266576584904326605e-03,1.489828438048085291e-01,6.880456280113214640e-02,-1.859450684247539176e-01,1.557150760300954895e-01,-1.225032211088293715e-01,9.547416839459713089e-02,-6.901896200916175783e-02,-1.690485320297644700e-01,-7.222197509926335524e-02,2.815284840297274660e-01,-8.586750482131949580e-02,8.579159370166893062e-02,2.997550144785005380e-02,5.030371368819731848e-02,-1.356296247446708847e-01,5.850781737106287156e-02,1.150024856004967511e-01,-1.339630954901308291e-01,1.099912218973776723e-02,-5.291582009335731723e-02,-1.040486115368894765e-01,-1.142912981891756052e-01,1.632543044058885548e-02,-1.587005404566545763e-01,1.921063038159089020e-01,-6.080937951016781445e-02,9.447453327775319487e-02,4.943259905539917204e-02,-1.926487209948709589e-01,-1.443999675053531107e-02,8.777501415571997700e-02,-6.198340579229134201e-02,-9.987708321771988917e-02,-3.131939981349975838e-02,1.303691667658045672e-01,-2.033163710562995580e-02,2.396873297481037779e-02,-1.280210754100781778e-01,1.541695870416903702e-01,-2.689246457944945157e-02,9.138844707818208693e-03,5.052538307426406722e-02,1.064788088076036310e-01,-6.737405038914444366e-02,1.177272290665783497e-02,6.594362890072293093e-02,1.299658933181965619e-02,-4.949859295147374799e-02,5.991004355481893348e-03,-4.307829418240383124e-02,-8.156949144585692868e-02,-2.421932474245931666e-01,1.135948010643364203e-01,1.073170927940196584e-01,-4.372997785660372172e-02,1.622756288815550563e-01,1.239660113382292685e-02,-4.892458892813858484e-02
-1.872486464377683679e-01,-9.315326751834005492e-01,3.784254784194537868e-02,1.252547703453177896e-01,9.518365337918752722e-01,1.264900903734365478e+00,-9.746982313961405353e-02,9.240670284203463813e-01,-2.435053333832611078e-02,-9.725478400507416854e-01,9.775077520039509027e-01,4.592568426861522862e-02,1.274943081751700458e-01,-2.844083401140484399e-02,1.061924976233318718e+00,-3.865421228662757613e-02,-3.373912031149436386e-01,1.069429773710681264e+00,-8.873652734065842207e-01,-2.076192157041927000e-01,-9.102816571542347024e-01,-8.186599306369397588e-01,-9.195633940890114433e-01,-1.907601073469660791e-01,8.913330133250977338e-01,9.102234682649127384e-01,9.035469831265032781e-01,-6.653776989531777486e-02,-8.695797026880390801e-01,9.054286519524533672e-01,-9.482714185500890069e-01,-8.308458509469122122e-01,-8.250764308531816082e-01,7.684651342216766157e-01,1.353444986342984269e-01,-9.207595347587109458e-02,7.558061068021725282e-01,9.055885097304542386e-01,-1.004484599024719760e+00,-7.942689447267093916e-01,5.320800573154151752e-02,-1.014427528589465222e-01,-1.071773059803391298e-01,-1.085676163075967704e+00,1.262963762814526582e-02,4.109796220603194328e-02,-1.010752277315085879e+00,6.508274535646966542e-03,6.520154994434557150e-01,4.295102241348331407e-01,-6.464332931430325502e-01,1.500545515357868676e-01,-4.690023513331410543e-01,-3.580345530259889109e-01,7.239476357939248485e-01,-5.577525706178539933e-01,6.240739313000301935e-01,5.043871833690223294e-01,4.797170106478757523e-01,-5.598542506782963057e-01,3.463034282299313760e-01,1.884445681303772990e-01,-6.134022248538938404e-01,4.851151348399080354e-01
-7.239450989906778822e-02,2.216297017179495732e-01,4.443250302579271338e-01,-1.432154755575505700e-01,4.327167053072095149e-03,-7.007755905571705357e-02,2.157336804707172748e-02,-2.594868788044678576e-01,-5.307682464184866333e-01,1.269416664414152462e-01,-5.890467630792902559e-02,1.210272821489748601e-01,-8.887703257323666117e-02,5.857134694902830369e-02,-2.353892267049807197e-01,-2.826201442061610503e-01,2.106735237299166286e-01,-2.096518301859152666e-01,1.710447763337058502e-01,-5.634851764994935897e-01,6.338266464624875418e-02,2.562384281885449755e-01,2.548816542883778902e-01,-2.053877576954885598e-01,-5.704441906469067541e-02,-1.825201742633396906e-01,-3.424400175763513826e-02,-1.318674098286085616e-01,1.373079334265567830e-01,-2.538020001784785928e-01,1.227932273896429616e-01,1.437345540929614307e-01,-1.097699771603235508e-01,-7.331639094342626284e-02,-2.651219445702829858e-01,4.478736458184636587e-02,-4.181519188737944231e-02,3.924237668580097399e-02,9.738251808915783514e-02,2.236702149718198529e-01,-1.342774609521720230e-01,-3.358031519012940058e-01,3.002117878459863998e-01,6.984646884675053957e-02,-2.714816888246338045e-01,-2.601374356675392185e-01,2.076152354491183905e-01,5.186752963448776343e-01,-7.901357423118823831e-02,-5.216657180918939096e-02,2.652771108098775366e-01,8.185871423541869057e-03,-1.366090820401870687e-01,1.216190219709400722e-01,-4.451819796977730254e-02,8.211899587822522883e-02,-5.208953533166015004e-02,-1.630348278979088794e-01,8.775882157317276000e-03,7.493639514886363262e-02,-1.694546982896873444e-01,1.212509629197180000e-01,8.432698301152559417e-02,-2.572255667047589345e-01
-2.084180436887927423e-01,-9.005484706989400068e-02,4.173904688833588589e-02,1.368301179549310208e-02,-2.323023211774198626e-01,1.319972321168862983e-01,8.740280509375830675e-02,7.802100445036315446e-02,5.143845399961627374e-02,8.002275854469204086e-02,-4.834203792144961542e-02,3.085345251601543173e-03,-1.383013978268266553e-01,-5.121963505067095995e-02,-1.180089743872406172e-02,-3.377726090064737119e-01,1.679615807472841782e-01,-2.415068816028102805e-01,1.522982496080226705e-02,-5.247466266844600519e-02,-2.529739843763429905e-02,7.149631895994407182e-02,-1.137146015178050473e-01,-9.640635401407013361e-03,-6.385930336685918807e-02,1.352989844179934564e-01,-7.021538114063092216e-03,-1.987458998057130555e-01,1.106416202084085400e-02,-7.706524526509911377e-02,-3.073344746884600770e-02,-4.443708743171023712e-02,6.378756237619426228e-02,1.211193770319277802e-01,8.697204343315641240e-02,1.606755689071254767e-01,1.314649244043105368e-02,-1.242406328495750979e-02,-1.903832951727743236e-02,-7.257771538738783113e-02,-8.711080205629680162e-02,-2.706857677566865683e-01,-6.407615859611834157e-03,5.763911134443563088e-03,-6.774051360615186701e-02,3.295468674002743209e-02,-1.643576085527846398e-01,4.912801881844035268e-02,-3.515087064184451576e-02,-6.717860555506974252e-02,1.517108113439403182e-02,2.504600223543370502e-02,-3.600405416676494968e-02,8.714642508033849932e-02,6.367348306270416425e-02,-1.194476973550248969e-02,-4.091715343433011630e-04,-3.853488768692740069e-02,-1.361920635526660539e-01,-2.063938415941331261e-01,-9.090059508521787512e-02,4.467526435452969652e-02,5.920468578240464796e-02,1.392790362925787895e-01
-1.031393160944722026e-01,-1.002477342041744102e+00,-5.811887143009006329e-02,-3.877754725545588810e-02,9.203566791956506732e-01,9.510920428779990887e-01,-4.963422061575832600e-02,9.602474823450156682e-01,-4.962526252096400442e-02,-8.646750240831726497e-01,9.680837910405614144e-01,-5.205797361434851001e-02,-1.904397340537379857e-01,6.451711738454540823e-02,1.022782140803760065e+00,2.213475202094959127e-01,-2.206318092801156372e-01,9.603560175047739511e-01,-1.129310503826607803e+00,1.702985502304722731e-01,-9.278925595598694898e-01,-8.945268158817921700e-01,-8.888369028994234089e-01,-5.726263547638495849e-02,8.868183789207904066e-01,9.338258512617716445e-01,9.383570578731214029e-01,-6.502705215768221636e-02,-9.341059274702353532e-01,9.036249785498104981e-01,-7.202710268819074724e-01,-9.981654847470864400e-01,-9.028083516570082345e-01,7.559162595479096414e-01,5.272095815957558024e-02,1.338811683224087334e-01,8.945683050306257877e-01,1.016542464713224403e+00,-8.989184225478983326e-01,-8.114034465883696035e-01,1.383453262721139332e-01,3.481551504584637791e-03,1.144166056121423414e-01,-1.073893983120194573e+00,-4.410325500528709114e-02,-1.345173989755265587e-01,-8.859496044899642930e-01,1.216959852729690289e-01,7.481513662322533120e-01,3.539622848303169422e-01,-5.164740775092807601e-01,4.472716200598102487e-01,-5.131183226513859053e-01,-2.841694046109620730e-01,7.346570283841781235e-01,-4.985502046416170341e-01,3.739480195389794370e-01,4.773034149942001481e-01,5.022637216917439362e-01,-6.369141139467294765e-01,5.565766813597580187e-01,4.132041749322617474e-01,-2.998463749990478711e-01,4.988513292838377966e-01
-3.509237192789124021e-02,-5.178739193485454306e-01,-3.444426475494528211e-02,1.245995043830148558e-01,6.346140097017787252e-01,9.722219810014024466e-01,1.494588433921904547e-01,4.533343438602330244e-01,9.106427690435195399e-03,-6.917923838996893338e-01,5.582749779343576524e-01,2.029217580729630321e-01,2.050153536076877725e-01,5.813301024653212690e-02,3.035512267954437737e-01,-6.642796698561047319e-02,-3.145052452822210132e-01,5.216734681851612487e-01,-6.516903516744058100e-01,-4.306329074182075646e-03,-5.742125048023699607e-01,-6.616607896750565931e-01,-6.822934079799504170e-01,-2.182203854731917803e-02,3.607516099955151434e-01,4.954028820410743550e-01,4.487519861522774045e-01,4.826119448859159285e-03,-4.377785527336700566e-01,5.715695692540209150e-01,-4.805663350269514522e-01,-6.666755019253829406e-01,-5.813034199220846743e-01,4.376995166034594598e-01,5.941303002990219739e-02,-1.567454615739326956e-02,1.125723834756604758e+00,6.833282097057651328e-01,-6.119363514134963378e-01,-4.514620290387049151e-01,1.107971559029085479e-01,-1.052665995234023794e-01,-1.256291306614329695e-01,-1.221902781505293856e+00,-7.406008891712120845e-02,8.553128803337577135e-02,-5.736054849931325750e-01,4.432972241031495064e-02,6.257211042980952431e-01,1.270262808243869668e-01,-3.415350411555103660e-01,2.926561684965359178e-02,-2.780906578090119319e-01,-3.077901534376671910e-01,7.303234885655469633e-01,-5.653836530393929749e-01,3.622593752022548186e-01,3.912727994539672016e-01,2.478936627784669722e-01,-4.372714102930374547e-01,4.857326438536680446e-01,1.892497023052930050e-01,-2.760098193332928829e-01,4.260977558909828655e-01
-9.441730286352759127e-02,2.487920725743563433e-01,-3.308512706899857103e-01,1.225715553896262328e-01,-1.013928416616332734e-01,4.511039057390975326e-02,-1.519026718826111677e-01,-7.267764930225151243e-02,2.703918120804964520e-01,3.778833391449708257e-02,-1.964169392473067433e-01,-6.999228799540732626e-02,5.560930162091887174e-01,7.143047282973578188e-03,2.873326423325510137e-01,1.518850135388516709e-01,-1.686303030720023299e-01,-2.195372370877606283e-01,-1.496300341274199239e-02,1.386398048245107706e-01,1.443085310946392308e-01,4.231766693597337897e-02,2.447420978163723781e-01,-2.495046103139386129e-01,-1.957126295802300575e-01,-9.871328838677605189e-02,-1.869564477350158793e-01,-5.112785593343176227e-02,1.517393945719098247e-01,-2.125992568159630614e-02,9.210471195735345229e-02,1.506596603915114074e-01,1.097338346606581000e-01,-8.500877581373285363e-02,6.277445356332346516e-02,-1.525633628786643992e-01,1.251286932006744242e-02,-9.282822404738440281e-02,1.964168757533166915e-02,5.903251000071219057e-03,4.131908439100205610e-02,4.371735697454202929e-02,1.989511004161453045e-01,-3.302323089653409482e-01,1.746232217421155863e-01,2.391893932101709919e-01,-5.393892434111563494e-02,-2.738534794325319655e-01,9.279865481711402353e-02,-1.174147291370940954e-01,-2.421085569367526225e-01,2.643039203546001525e-01,-1.249271204235705562e-01,3.328620026920280778e-02,7.538479743414867873e-02,2.536906194170429965e-02,-4.026140412807489855e-02,2.646663036342526421e-01,-1.179535702395444717e-02,-1.700829349586013561e-01,7.142297829345033156e-02,-6.597421920546864271e-02,-1.282125814456699930e-01,-1.781688218637927090e-01
-3.765995402457882058e-02,-1.061301933078868664e+00,-9.736919850159081458e-02,1.545049823584858373e-01,1.065195731753174835e+00,1.279335790269620965e+00,-2.783696632230228327e-02,9.143299145673512429e-01,2.415342367223408671e-01,-9.370661943952635076e-01,8.407930833523259428e-01,1.107616527405071161e-01,3.058630096462659417e-02,4.695926773533107279e-02,1.211373177475406626e+00,5.041209522068284404e-02,-5.160894034089295868e-02,9.057028420913206812e-01,-9.701880495526216119e-01,-2.995515301504978467e-01,-9.094835152075474438e-01,-7.128010865045152356e-01,-1.072853624476564072e+00,-7.478575834990927595e-02,8.349351640151514431e-01,1.096210365669204823e+00,7.987323894146937109e-01,-3.328477682737839005e-02,-8.401051062748152720e-01,1.009650948939622594e+00,-9.721910758168875732e-01,-7.958343666415170770e-01,-9.552677185337801191e-01,6.690405544241192493e-01,2.014227596269274889e-01,-6.918821099916480644e-02,9.323634661428630288e-01,1.047377186201594590e+00,-8.916814722291978024e-01,-9.350641163419495250e-01,3.188848554256167728e-02,-1.039398302237362764e-01,8.654559357896923766e-02,-1.077020252065627348e+00,-9.539162470569365060e-02,1.392931044944639360e-02,-9.290255168637956418e-01,5.712772626688211383e-03,9.706904395580063794e-01,3.712331471203091371e-01,-4.581555777795730533e-01,2.749469949047084749e-01,-3.972575284398791595e-01,-3.216797315631745313e-01,7.987105535104165321e-01,-5.780840796447477281e-01,4.119356055930904481e-01,5.814717520052123945e-01,5.093225872626787609e-01,-7.434244131353170415e-01,4.850054575808959711e-01,-6.805691642768425809e-02,-3.712431731143180924e-01,5.612264977038941005e-01
-1.162650112637322458e-01,1.951871256752798212e-01,1.200023171734317107e-01,-5.231054632636063934e-02,-2.180578910500205192e-01,-2.468677616365674843e-02,-1.445375901275940955e-01,-2.982403582431481515e-01,-1.798138143353039328e-02,1.826801519390834627e-01,-1.952927186112685398e-01,-2.007604497711180935e-01,-1.256831905155997645e-02,7.413832156174188226e-02,2.981846453206291395e-02,-2.876053805101995778e-02,-1.979362139183233824e-02,-3.055352864941065505e-01,1.595461620980669348e-01,-1.058022288039753983e-01,2.810251753976037437e-01,1.509256689669031815e-01,3.583157482588954501e-01,1.478163170367444434e-01,-1.129028156023957896e-01,-2.360476573124028199e-01,-1.359560955434569729e-01,4.015434620512190467e-01,1.829346877977930733e-02,-2.856135355451568936e-01,1.915629835843414008e-01,1.867447955684766181e-01,1.465805965988518644e-01,-3.341014455013026629e-01,-2.531568042169800581e-01,-5.757928902561771506e-02,-1.604177877438360544e-02,-2.436822488265995013e-01,2.277260184631358375e-01,2.406510633600827676e-01,-1.062037057663859363e-01,-2.774530593531118750e-01,6.744569391331718677e-02,2.273971495168427073e-02,-1.057995715150460980e-01,-1.909110131240844555e-01,2.599757875190753520e-01,8.656345206208682086e-02,7.454290919060241327e-02,-3.378693648291594687e-02,9.935344666196360697e-02,-1.319048577533103450e-01,-3.423397030162687871e-02,1.149564717773690070e-01,1.539476971435790320e-01,-3.055984489740345630e-02,2.817372429365055594e-02,-3.317761418437931709e-01,-4.810191634645085562e-02,4.697138887075971020e-02,1.312827433027864421e-01,-3.660653527480796365e-02,2.182473311762443968e-01,-2.318824317523239184e-02
-2.687281999440243596e-01,-9.430670555760973794e-01,-6.654587489337271400e-02,4.211388689488296949e-02,1.070588470956305382e+00,1.011656115604902872e+00,-7.196542434687822065e-02,7.958446779558726591e-01,1.405670437567678455e-01,-9.254079302344652147e-01,6.695454045804520860e-01,4.021646216069543062e-02,3.773181206407500484e-03,1.404066622297507616e-01,9.210090534295974907e-01,3.014291757041306224e-02,-1.452574006877788704e-01,9.479001230178339954e-01,-7.790821229636042400e-01,5.254269347665615694e-03,-8.974896745117625363e-01,-9.216525491280739280e-01,-8.661469875019406350e-01,-1.359855435042396088e-01,8.860914369192414153e-01,7.708916634127219725e-01,8.957498233010379174e-01,-4.127014891383974649e-02,-7.436162844047939924e-01,7.500819339825623988e-01,-7.096743311592091930e-01,-7.796149028433159156e-01,-7.961580665820978675e-01,9.160979430467577345e-01,2.655065088911390259e-01,3.547696660474230351e-03,8.750324931801691797e-01,9.347489964555401043e-01,-9.639938170028745645e-01,-9.437762871190753522e-01,1.605834709539254446e-01,-2.244414137722417629e-02,-3.979249721228295816e-02,-1.069503849629754200e+00,2.994670636182243662e-02,5.503908343464941448e-03,-8.865765729068589840e-01,1.812049827319769935e-01,6.327243144683381004e-01,2.996646735239199555e-01,-3.239264171106995271e-01,3.823839048030313048e-01,-4.276197273798206799e-01,-2.922645939799090042e-01,8.059725368108263677e-01,-4.931781296994317554e-01,7.932778429548595911e-01,4.832818365262882554e-01,4.413534274525729995e-01,-7.264905070775782292e-01,4.930407995470275084e-01,3.830748244954793047e-01,-5.638278288567923902e-01,7.154620529270262486e-01
